هیچ انتظار نداشتم که همه چیز این قدر سریع اتفاق بیفتد!	I didn't expect it all to happen so fast!
در این اطاق بود که او آخرین نفس خود را کشید	it was in this chamber he breathed his last
اما قبلا کمین کرده بود که او برگردد تا مطمئن باشد که وی را در خانه خواهد یافت.	he had watched for him to come home so as to be sure of finding him in.
به همان حال باقی بود تا مدتی بعد از آن سر بالا کرد و با چهره پژمرده و رنگی پریده دوباره کاغذ را برداشته و باز مشغول مطالعه شد	but raised his head at the expiration of a few seconds and again perused the letter
ولی این بار به خاطر این که لرزیدن زانوانش را پنهان کند.	only now he did it to hide the trembling in his knees.
که ضربه نه عمدی بوده و نه دستکم در آن لحظه چنین گمان کرده بود آنقدر شدید که آسیبی به ربرتا وارد آورد.	not withsufficient force really to injure her, he thought at the time.
به طوری که روزی بتوانند شوهران مناسبی برای خود بیابند.	so that they could one day attract desirable husbands.
یشنهاد کرده بود تا با هم یک دست شطرنج بازی کنند	she invited him to play chess
که ریشه گرایی همه ی عناصر محافظه کار را تهدید به بلعیدن میکند	that radicalism was threatening to swallow up all conservative elements,
در هر صورت در دنیای علم جنب و جوش بزرگ یبرانگیزد.	at any rate, make a great stir in the scientific world.
معجون شبیه به لجن تیره رنگ و غلیظی بود	the potion looked like thick, dark mud
بیم دارم که حتی او هم اهمیت این جمله را کاملاً درک نکرده باشد.	I fear that even he has not quite grasped the significance of this sentence.
من بزودی حکم عفو شما را بوسیله او بدست خواهم آورد.	I will procure your pardon.
من نیز در ین باره دست کمی از آن گروه نداشتم	neither indeed was I much in their debt
در آن دم که من شتابان فرمان او را انجام دادم و پایین دویدم	then as I was hurrying off
همه از جای برخاستند و برای رفع خستگی به تراس رفتند.	the committee left their seats, and stretched their legs on the terrace.
اما با تمام وجود خود ناگهان احساس کرد که او دیگر نه آزادی تفکر دارد و نه آزادی عمل و همه چیز ناگهان و به طور قطع مقرر شده است.	but he felt suddenly in his whole being that he had no more freedom of thought, no will, and that everything was suddenly and irrevocably decided.
که اونها رو تا سرحد مرگ ترسونده ورویایی که به اونها ا حساس آرامش و امنیت داده.	that frightens the bejesus out of them and one that makes them feel safe and secure.
طناب را ربود و به طرف دشمن دست و پا بسته خود پیش رفت.	he snatched the rope and advanced to his pinioned foe.
به او گفتم جای زخم روی گردنش دست کشیدم.	I stepped forward and touched the end of my fingers to the scar tissue on his neck.
ناگاه صدای افتادن کتابی را به روی زمین شنید	she heard the loud bang of a book on the floor
شاید طوفان سهمگین آن شب وی را ناگزیر ساخته بود زودتر به خانه پناه آورد.	owing, I suppose, to the sudden storm.
پس من شما را در نیم ساعت بعد از این منتظرم	I shall expect you, then, in half an hour, baron
ملتفت این نکته هم شد و آن را به یاد سپرد.	he observed that, too, and took note of it.
تاب آن نداشت که دیگری در قلب استادش جای داشته باشد.	he could not bear any one else to have a place in his master's heart.
او هرگز وجود آن را پیش خود تصدیق نکرده بود	he had never acknowledged its existence to himself.
برای چند لحظه هاج و واج به او خیره شدم	I stare at her for a few silent seconds.
با اطاعت به صورت وحشتناک آقای دیویس دوخته شد.	were obediently fixed upon his awful countenance.
تا وقتی زیر نظر شما بود خوب بود و اخلاق خیلی خوبی داشت	he was grown so steady and such an excellent correspondent while he was under your care
او در ضمن عبور از مقابل نوانخانه چشمش به اعلانی که بر در نصب کرده بودند افتاد.	in a species of arithmetical desperation, he was alternately cudgelling his brains and his donkey, when passing the workhouse, his eyes encountered the bill on the gate.
هرکس به نحوی شادی عظیم خود را از بازگشت او اعلام کرد.	testifying in every way to their great joy at her return.
بعد شنیدم که کلید بار دیگر در قفل چرخید	then I heard the key turn once more
آمدند و به رقصندگان روی بهار خواب ملحق شدند.	came to join the dancers on the terrace.
بعد هم خیلی زود اِما را به داخل هدایت کرد.	then ushered her in too soon.
آن وقت به اندازه لباس عوض کردن هم معطل نشدم.	I have not taken the time to dress myself
اما از تظاهر به دروغ شرم کرد و با نگاهی سرد مستقیماً به چهره ورانسکی خیره شد.	but ashamed of making a pretense, she looked straight in his face with cold eyes.
که این یکی از متمولین بسیار با ثروت عالم است که	that he was in the society of some nabob
چون این جمله را با لحنی ادا کرد که انگار زیپ شلوارش باز بود.	because he suspected that she would have informed him that his fly was open in that same tone.
که امورات متوقفی بر وفق نظم و ترتیب صورت یافته	the affairs of the deceased are in perfect order
همیشه چلیکی پر از سیب روی عرشه قرار داشت	always a barrel of apples standing broached in the waist
رویم را برگرداندم و تظاهر به مرتب کردن کشوی بالایی کردم	I turn away and pretend to be reorganizing my top drawer.
که با آن فضای عامیانه و پرهیاهو کمترین تناسبی نداشت.	which was all out of proportion to the fragile, gimcrack scene.
قهوه به اتاق نشیمن منتهی شد تا آن را در آنجا بنوشد	as coffee led to a drawing room in which to drink it
اما من و شما داریم نهایت سعیمان را میکنیم حتی الامکان شام خوردنمان طولانی بشود.	while here are we trying to drag out our meal as long as possible,
بلکه با وجود برتری مقام خود چون گروهبانی مطیع اوامر او هستم.	but obey him like a corporal, though I am his senior.
تو مرا متهم به دروغ گویی و نادرستی کردی.	on that you told me I was lying, that I was not an honorable man.
نان شیرینی که مثل ابزار ماشین مهر خورده بود.	a piece of pie branded like an engine part.
که چه کسی را بپرستند و وجدان خود را به چه کسی تسلیم کنند	that is, some one to worship, some one to keep his conscience
چون هیچ معمول این گونه لویاتانهای سالخورده نیست که اجتماعی باشند.	for it is not customary for such venerable leviathans to be at all social.
کسی که نه مانند همسرش بلکه یک دانشمند و همکار باشد و مسئله را درک کند.	someone who, unlike his wife, was a fellow scientist and would under stand the problem.
من زیاد به ایرادهای او اهمیتی ندادم اما خوشحال شدم که و لم کردند.	I didn't care nothing for the compliment, but I was glad to be let off, anyway.
هرگز با هیچ زن دیگری رابطه برقرار نکرده بود	he had never known a woman.
فاصلهٔ وی بیش از آن بودکه بتواند خوب متوجهٔ آن گردد	he was too far away to tell
امروز می خوام یک خواهش بزرگی از شما بکنم. و در این حال یادگارهایش را از روی رضایت دوباره در جیب نهاد. از ین لحاظ بود که فکر کردم لازمه اطلاعاتی از زندگی من داشته باشید.	I'm going to make a big request of you today, he said, pocketing his souvenirs with satisfaction, so I thought you ought to know something about me.
موتور رو خاموش کردم. در سکوت گوش فرا دادم.	I cut the engine and listened to the quiet.
که تا وقت باقی است به دنبال محبوبش بدود.	urged her to run after him before it was too late, and he was gone.
شاید اگر در ین جا شرحی از کارهای خانگی و طرز زندگانیم در مدت نه ماه و سیزده روز اقامت خود در آن کشور بیان کنم خواننده را سرگرم کند.	here it may, perhaps, divert the curious reader, to give some account of my domestics, and my manner of living in this country, during a residence of nine months, and thirteen days.
اما از میان تمام اجناس چیز درد بخور تقریباً نبود.	but there was almost nothing in it of the slightest value.
قسم خوردند که برای آن کار یا هر دیوانگی دیگر یا خلاصه هر کار دیگری به جز تسلیم حاضرند.	they swore they were ready for that, or for any other mad thing, for anything in short but a surrender.
چه بهتر از آنکه شخص عمر خود را پایان برد	I ought to meet death on the same spot
باز هم به شنیدن این حرف به خودشان لرزیدند	quaked again under the inspiration of this remark
روز دیگر که محبس خلوت بود زبیده چندین بار با عصا و با دستمال برای ما تا حدود دو هزار اشرفی طلا پول انداخت.	thus the next day that the bano chanced to be empty she at different times gave us by means of the reed and cloth two thousand gold crowns and a paper
من هم وظیفه خودم دانستم که این امید را در دلش زنده نگه دارم.	I have made it my business to keep this very hope up.
شاید یک وقت دوباره به تو احتیاج پیدا کردم.	in case I want you again.
من آمده بودم این خبر را به تو بدهم.	I was coming to tell you so.
حیوان دمی عمیق زد و چشمان درشتش را چنان چرخاند که سفیدی آن بدل به کاسه ی خون شد	she drew in a deep breath, and, turning back her prominent eye till the white looked bloodshot,
بلکه این کینه ناشی از آرزوهای برنیامده او بود.	for her hatred was not in proportion to her love, but to her disappointed expectations.
مامانش یکی دو ماه بود که او را در خانه نگه داشته بود	his mama had taken him home for a month or two
ببینند همه چیز برای فردا آماده است یا خیر.	to check their things for the next day.
زیرا این صفاتی بود که با طبع آن جانوران ناسازگار بود.	which were qualities altogether opposite to those animals.
من فکرمی کردم که تو او ن کسی هستی که قرا ره جواب این سوال ها رو بدی.	I thought you were the one meant to provide answers.
ولی این دفعه دی گه تقصیر من نیست .	it won't be my fault!
پنجاه و سه سال و هفت ماه و یازده روز و شب بود که آماده داشت.	for fifty three years, seven months, and eleven days and nights.
این سعادت نصیبش شد صد وبیست سال پیش دیده بر جهان فرو بندد	had the happiness to be dead a hundred and twenty years ago
برای همین شوهر خواهر داشتن از شوهر داشتن بهتر است.	that is the good of having a brother instead of a husband.
تا سیاستمداران مزخرفی را قادر سازد که آن را به هدر بدهند.	to enable futile politicians and state managers to fritter it away on electorally useful white elephants.
ممکن بود کلاه را از او بگیرد و به دختر دیگری بدهد.	he might jerk the bonnet right off her head and give it to some other girl.
زن کوچک اندام به سرعت به سوی چادر رفت	the little woman walked quickly to her tent.
صدایی بیرون دادند که به غار غاری سوگوارانه شباهت داشت.	emitted a funereal shriek.
خواهید دید هم امروز هر گونه ارتباطی را قطع خواهم کرد.	 and I will do so this very day.
دی گه با خود ته که کی بخوای راه بیفتی.	I guess it's up to you when you want to leave.
برخی نیز به هواداری باز یل شمشیر کشیدند و به مقابله پرداختند.	in whose protection as many more swords were in an instant unsheathed
که در آن لحظه همچون سقفی بالای سرش قرار داشت.	which had now become the ceiling.
من یه اعلان دارم که می گه اونجا یه عالمه کارگر می خوان	I got a han'bill says they need men.
که به سال و به نیرو از او برتر است	, stronger and older stallion
که اگر هم این سعادت به شما روی آورد و چنین شمشیری بد ستتان بیفتد	that even if that happened and your worship found some such sword
نمی خوام با بحث برای منصرف کردنتان وقت را تلف کنم.	I'm not going to waste time trying to talk you out of it.
این مرا خیلی پکر کرد و علتش را هم نفهمیدم	which made me feel sorry and disappointed, I didn't know why.
چون دیگر این دو فرق چندانی برای من ندارند فایده بزرگ این کار آن است که مادرم هرگز راز مرا نخواهد دانست.	it doesn't make so much difference now she will never know
