تمام هوش و حواسش به آماده باش درآمده بود.	wary, every sense alert.
تا هم به موقع و هم با نظم و ترتیب صحیح تنقلات را دور بگردانند.	to carry round the refreshments at exactly the proper hour, and in the proper order.
خوابی دیدم که با دل لرزان از آن بیدار شدم.	I had a dream from which I awoke with a throbbing heart.
همچنانکه پهلوان او را از نام و حرفه و وضع زندگی خود آگاه ساخته بود.	since he himself had rendered account of his station and life.
فکر کردم بهتر است موضوع را با تو در میان بگذارم.	I thought it better to tell you, my dear.
تصمیم گرفتند که پیرمرد آن شب ساعت هشت در مهمانخانه بیاید	it was arranged that he should call at the hotel at eight o'clock that evening
ولی رفتی و خودت رو به مردی فروختی که دوستش نداری	but you would sell yourself to a man you didn't love
اکنون مرا چگونه گرفتار کرد و به چه نوع از برای من اهمیتی پیدا نمود.	I am in my turn bitten by the serpent whose tortuous course
چشم بگشایید و آن مردی و مردانگی و زنده دلی را که شایسته پهلوانان سرگردان است از خود نشان بدهید.	cheer up, rouse yourself and show that gallant spirit that knights errant ought to have.
اولین احساس گناه تمام وجودش را در خود گرفته بود.	the first feeling of guilt at her intended conduct creeping over her.
من قضیه را به نفع خود خاتمه یافته خواهم دانست.	I will acknowledge the issue decided.
اما بلافاصله متوجه شد که آنها نیز او را دیدهاند و بعد ارام و بی سر و صدا به سمت آنها آمد و آرنج دستش را روی در کالسکه چهارچرخ گولد گداشت.	but directly he saw himself noticed, he approached quietly and put his elbow over the door of the landau.
محال است که برای خرج جیب کمتر از دو هزار فرانک درنظربگیریم.	it is impossible to allow less than two thousand francs for pocket money.
طرف مشرق بود و یک میل دور بود.تا اینجا آوردش.	got it a mile an' a half east of here an' drug it.
که سرش تقریباً به طور کامل از بدنش جدا شده است.	his neck was almost completely severed.
از قول من هم به او پیغام بده که کاترین نیز به موقع در تشییع جنازه پدرش حاضر خواهد شد.	carry a message from me, that her young lady will follow in time to attend the squire's funeral.
به ایمانم قسم اگر بنا بود که مردم را به گناه عاشقی به پاروزنی محکوم کنند	why, if for being lovers they send people to the galleys
نگذارید این آقا صحبت مرا قطع کند اگر نه ما بجائی نخواهیم رسید.	keep your companion quiet, or I shall never have done.
از آن سو لوتر نیز برای آنکه نقش خود را ایفا کند	the better to support the part he had to play
مرحله دوم بلافاصله بعد از صدای سوت من شروع می شه.	which will start on my whistle.
چون سرتاپای او را معاینه کردند نشانی از زخم نیافتند.	after searching for his wounds could find none
دوشیزه تیلنی هم تعجب کرد و هم خوشحال شد.	which at once surprised and amused her companion.
هرگز هم برای ایجاد توهم درباره خود فعالانه شرکت نکرده بود.	he had not actively assisted in creating any illusions about himself.
در راه افتاد خود را در زیرزمینی دید که دست و پایش را بسته بودند.	on falling found himself bound hand and foot in a deep pit underground
تا من نیز بتوانم چنانکه سزاواری قدر تو را بدانم.	I may learn to value you as you deserve.
مگر آن که او را از نقش شاعرانه ای که در نظر دیگران داشت خلع کند.	but would only perhaps detract from his romantic character in the eyes of others.
بدون آنکه وقتی در مطالب آن کنم شروع به ورق زدن آن کردم.	turned the pages without reading it.
اگرچه در سه چهار سال اخیر از این موضوع بویی برده بود.	though for the last three or four years she had had a sneaking suspicion it was coming.
اما صدای سگ صاحبش اونقدر ضعیف بود که من چیزی نشنیدم.	but his beastly voice was so weak that I didn't hear.
آن صورت در روی همان میز تحریز مقابا شما است.	you will find the menu of the day on the blotter, beside you.
با دستان انسانی ضعیف و رقت انگیزم به دنبال گلویش گشتم ولی نتوانستم آن را به دست بیاورم.	I grabbed for its throat with a pitifully weak human hand and missed.
برای این اشتباه متحمل کیفری شد که در همه مدت تلاوت دعا به طول انجامید.	for this piece of absent mindedness she underwent acoulpe which lasted during the whole service
من یک نظر جنگ با نیروهای قوی تر از خودمان را دیدم.	I caught glimpses of a battle with forces greater than our own.
لرزشش را هنگامی که صورتش را در موی من دفن کرد.	shuddering against me as he buried his face in my hair.
کاترین او را رها کرد و متفکر کناری ایستاد.	while she stood by looking very contrite.
اما او از فروش یکی دو عدل پنبه در سال و گدایی از این و آن راضی بود.	but he was well satisfied to remain and to subsist miserably on the proceeds of a bale of cotton a year and the charity of his neighbors.
اگرچه شما را خواب گرفته و همچنان نشسته بخوابید.	even though you slept while hearing me
حس کردم که صندوق را به ارتفاعی بسیار به هوا بلند کردند	I felt my box raised very high in the air
امیدوارم کارها به خیر و خوشی پیش رفته باشد.	I hope it all went off tolerably well.
آن را شب از رستوران به خانه من آورده بودند و بامداد هنوز حاضر بودم که او را ببخشم با اینکه یقین داشتم به من خیانت ورزیده است.	it was brought me from the tavern and only that morning, only that morning I wanted to forgive him everything, everything even his treachery!
تاکنون در زندگی به مردم احمق فراوان برخورده بود!	he had met so many idiots in the course of his life!
که سرانجام جای خود را در این جامعه باز کرده است.	at last he was nearly as well placed here, socially, as any one.
من نود و سه درصد مطمئنم که اگه اون بره سر کلاس اتفاق بدی نمی افته بی تغییر نگه داشته است.	I'm ninety three percent sure that nothing bad will happen if he goes to class.
بلکه به خاطر این که زمان موعود فرار نرسیده است.	but also because their attempts were premature.
بضاعت نهانی و بلاغت یک هوش متواضع و واقعی را داشت که ناگهان آباد شده باشد.	he possessed the secret riches and the eloquence of a true and humble mind which has spontaneously cultivated itself.
اما آن قدر آدم حقیری هست که به خودم گفتم کاش از مخالفین ما بود.	but he's such a low fellow, that I wished he had been on the wrong side.
آنهادر حال فرار به جنگل ولی هنوز هم خطرناک خواهند بود.	running for the bush but still dangerous.
لیکن به نظر من اشکال فوقالعادهای در بر دارد.	but I look upon it as difficult.
که بر ترس و هراس ما بیفزاید و نه صدایی شنیدیم.	to increase our terrors, till, to our relief
من مطمئن بودم که درباره این مطلب از من سؤال خواهید کرد.	I KNEW you would ask about him!
حالا دیگر او خنده شوم و شدیدی را سر داد	now, he gave vent to several very grim laughs
مجرد باقی ماندنش معمولاً به عزم زن بستگی خواهد داشت نه او.	his remaining a bachelor will usually depend on her resolution rather than on his.
به او فرصتی بدهم تا در دوئل مرا بکشد و بر من بخندد!	so as to give him a chance to kill and laugh at me!
اصلاً از اول هم من اعتماد زیادی به آنان نداشتم.	I never much believed in neither of THEM.
در واقع این چوبدستیه که صاحبشو انتخاب می کنه.	it's really the wand that chooses the wizard, of course.
خلاق و نابغه و منبع تمام خردها در دنیای بازاریابی و تجارت	creative genius and source of all wisdom on business and marketing
لیکن بانو وی را از این زحمت معاف داشت	the lady, getting up from the ground, saved him the trouble
به نحوی که قسمت کوتاه پایینی هنوز به قلاب بسته است	so that while the short lower part is still fast
تا در پایگاهی خارج از کشور در کنار شوهرش باشد	accompanying her husband on a foreign station
زیرا آنان در زبان خود لفظی ندارند که دلالت بر دروغ گوئی کند .	for they have no word in their language to express lying or falsehood.
بعد با یک خر خر خودش را روی یک آرنج بلند کرد	then brought himself up on his elbow with a snort
یک سوسک بزرگ چاق و چله در آن بود.	one large, fat beetle.
میتونه به میل خودش هر که رو که دلش بخواد از بینش ون انتخاب کنه.	admirers from which she could take her pick.
به همین جهت موظفم این انتظار را برآورده سازم.	I am therefore bound to fulfil the expectation so raised,
با این همه اسم جایزه اول بسیار بزرگ است و اهمیت خاصی دارد.	but, for all that, the title of first is a great distinction.
می دونم یه کم طول می کشه تا بهش عادت کنی .	I knowit takes some getting used to.
ولی در نهایت تعجب دید که او به تنهایی بلند شد و بالا آمد و از سلول بیرون رفت.	she rose easily to her feet and walked out of the cell unaided.
ولی حتماً اون می خواد ادوارد واسه خودش با شه.	but she probably wants him to herself.
تا مبادا خاطرة حوادث گذشته را به یادش آورند.	lest they should recall or bring back to his recollection what had taken place.
سه ماه پیش نیست که من دویست فرانک از برای شما خرجی گذاشتم و رفتم	yet I gave you two hundred francs when I left three months ago
فریب خورده و فاسد و آواره در دشت و صحرا منم نه ارباب تو.	it is I who am deluded, and led astray, and taken tramping about the country, and not thy master!
لباس مردانه بپوش و پشت ارابه من سوار شو!	put on a livery, get up behind the carriage
با این همه فکر او متوجه آن مرد بود	but still he had been in his mind
من فقط او نو سر جای خودش می ذارم.	I would only set that right.
بنده را حق غیظ در مقابل مالک خود نیست.	a slave does not dictate to a master
با پاهایی که از ترس این اخطار به لرزه در آمده بودند عقب رفت.	backed off, his stumps jerking in alarm.
بالشم هم یک برآمدگی کوتاه پوشیده از خزه بود.	a low, mossy swell was my pillow.
پاشنه پاهایش را که به خارج خم شده بود به شکم اسب چسباند	turning out his toes pressed his heels against its sides
لیکن از نزدیک دوست داشتن افراد امری محال است.	but at close quarters it's almost impossible.
من تا آن دم راز جامه پوشیدنم را پنهان کرده بودم	I had hitherto concealed the secret of my dress
از آنجایی که او هیچ گونه توانایی ای در آشپزی نداشت خوشحال بودم کسی هست که او را از بی غذایی نجات دهد.	I was glad someone was trying to keep him from starving due to his lack of cooking ability.
به محلی در جنوب شرقی روسیه که پیش از این هرگز به آنجا نرفته بودند شتافتند.	so these men with their wives and children streamed to the southeast, to parts where none of them had ever been.
سفر چهارده مایلش را به سوی خانه آغاز کرد.	he set out alone on his fourteen miles' journey
ولی وقتی که من را دیدند سر جایشان خشک شدند.	they all froze when they saw me.
ده هزار پوند خرج کرد و انتخاب نشد چون به اندازه کافی رشوه نداده بود.	spent ten thousand pounds and failed because he did not bribe enough.
ولی راستش ای نه که این پیشنهاد به قدری ناگهانی بود که منالان نمی دونم چی باید به گم.	but this is all so sudden that I do not know what to say.
همه چ ی ز را از درون چشمان جانورمی بی نم.	I see everything through the eyes of the beast.
در بالای آن چیزی مثل محجر و در داخل آن پرچین بلند و خارداری حس کردم.	above it, something like palisades, and within, a high and prickly hedge.
