اما در عین حال این لذت غریب و تازه در او میل به قهقهه زدن برمی انگیخت.	but at the same time she wanted to laugh with a strange new joy.
به خصوص وقتی که از پشت میز بخاستم. سرپیشخدمت هتل جلو دوید و صندلی مرا با نهایت ادب عقب برد.	for as we got up from the table the little mattre d'hotel rushed forward to pull away my chair.
از چشمان دهقان اجتناب کرد و به آتش خیره شد.	avoiding the farmer's eye and staring at the fire.
تمام لوازم و از جمله ملاحانش تکمیل شده باشند.	supplied with all her needs, including crew.
یک استخر داشت که پر از پرندگان قشنگ بود.	a pond with beautiful birds in it
مقصودم ای نه که یک چنین حدس غلطی از طرف من یه جور بی مبالاتی بود.	I mean it was careless of me to make such a wrong guess.
کسی که حالا تبدیل به یک جنگجوی بی شاخ و دم شده بود	with that of the mythical warrior
شنل و نشان شوالیه گری روی صندلی انباشته شده بود.	his cloak and garter being flung all of a heap on a chair.
من می دونم که روح چه کار می کنه.	I know the ways of ghosts
دستان و چهره تب آلود خود را در هم فرو برد.	wiped his hot face and hands.
زیرا ناودان کله اژدری جان نگرفت و کنار نرفت.	for the stone gargoyle did not spring to life and jump aside
تا رسیدن تند باد هنوز فرصت کشتن ماهی هست.	there is time to kill a fish yet before the squall comes.
زیرا معامله بین نویسنده و روح زمانه یکی از ظرایف است	as, indeed, well she might, for the transaction between a writer and the spirit of the age is one of infinite delicacy
تا اگر خواست بار دوم کتابش را به طبع برساند	if he prints it again
آنچه را که سن از او ربوده بود با طبع خوش و کدبانوگری جبران کرده بود.	but what she had been deprived of by age she more than made up for in character and diligence.
مانند تاری نازک و چسبنده در تار ضخیم تفکراتش تنیده شده بود.	like slight clinging hairs into the more substantial web of his thoughts.
تو به تدریج می تونی کارگاه رو از من بخری و مال خودت با شه و	you could gradually buy the mill from me and it would be your own and then
تو گوش پیرزن فریاد خواهم زد که این برادرزاده منه	I will shout in the fruit seller's ear, that she is aniece of mine
