من کتاب را گشودم در هر صفحه آن تصویر زیبایی دیدم.	I opened the book, and on all the pages there were excellent drawings.
با اشک و داد و فریاد جنجالی بپا کرد.	she burst into tears, wailed so that she could be heard all over the place and caused scandal.
چیزی نیست که به شه در موردش حرف زد.	it is not something which can be discussed.
محال و رفتن به هر کجا بدون خطر دیدن او ناممکن بود.	he could not go anywhere without risk of meeting him.
نفری یه اژدها! باید از جلوی اژدها رد بشیم!	one for each of us, and we've got to get past them.
بایست پیاپی دست خود را در آن لگن خون و آب فرو ببرم	I must dip my hand again and again in the basin of blood and water
هر جای پالانش پاره و در رفته است بدوز و جل و افسارش را مرمت کن	see to the pack saddle and other harness
من بیک جرعه آبی که در آن بود نوشیدم	I drank it off at a draught
به شرط این که هرگز بادمجان به خورد من ندهید.	if you promise not to make me eat eggplant.
در آن زمان فتنه و انقلاب که ما متولد شدیم	in the midst of which we were born
یکی دو بار در سطح کتابخانه بالا و پایین رفت.	up and down, up and down.
چنان که چند تن از نگهبانان پارک با سؤظن به او نگاه کردند	so that several park keepers looked at her with suspicion
که دخترش یکی از همین روزها برود مهمانی شام و تمام شب را از پدرش دور باشد.	of his daughter's going out to dinner on a day now near at hand, and spending the whole evening away from him.
روستاییان کار را متوقف کردند تا او را نظاره کنند.	the peasants suspended their operations to look at him.
کشمکش در چنگ عنکبوت باعث کوفتگی تمام بدنش شده بود	he was aching all over from trying to throw off the spider
آن کلمات را با قدرت جنون آسایی بر زبان آوردم.	I pronounced them with such frantic energy.
این همه مال بالتمام به شما منتقل خواهد شد	that all his fortune will come to you, and justly too
گر نه محال بود به این سرعت این همه کمک کنن.	or they would not choose to do all this for him and so speedily.
ناچار مراد از آن عقلی است که هوس و نفع شخصی با آن در نیامیخته و آن را تیره و تار نکرده یا به رنگ دیگر در نیاورده باشد.	where it is not mingled, obscured, or discoloured, by passion and interest.
البته اولش برای یک لحظه از این پیشنهاد ذوق رده شدم	for the moment I was intoxicated by the idea
به او گفت که خود نسخه را برده و در داروخانه در حضور خودش دوا را بسازد.	go in person to a chemist's to get the prescribed medicine
