او که از ترس رنگش مثل گچ شده بود	blanching with fright.
اگر مو لف داستان ما در کتاب خود اشاره به این موضوع نکرده باشد	if the author of our history has not put it in
جواب داد. ولی به عکس من معتقدم که این کار به خوبی از شما ساخته است.	I think you would do it excellently,' he said.
آفتاب در افق بسیار دور از میان مهی غلیظ سر برآورده	the sun, away at sea, just breaking through the heavy mist
تمام مطالبی را که قبلا از این و آن شنیده بود به دخترک توضیح داد.	proceeded to explain all that had been previously explained to him.
به تفنگ دکتر خورد و آن را خرد کرد	knocked the doctor's musket into bits.
به محض اینکه چشمش به من افتاد با عجله قلم و کاغذ را پنهان ساخت.	which she guiltily slipped out of sight on my entrance.
در رهگذر به دیگران تنه بزند یا از دیگران تنه بخورد و در گنداب رو بیفتد.	in the streets, of justling others, or being justled himself into the kennel.
در قسمت پایینش انباشته از تلی به شکل مثلث از مصالح ساختمانی بود	at its lower extremity,by a mass of masonry of a triangular shape
کت و پالتو خود را که هنوز خیس بودند بر تن کرد.	put on his still damp jacket and overcoat.
باید حرف بزند تا ادعای خود را با حرف به اثبات رساند.	talk, merely to convince himself that he is in the right.
در دل خود را به تلخی سرزنش و ملامت کردم که	my heart smote me sorely that
اگر مایلید که آن را کلمه به کلمه برای شما ترجمه کنم	that if I wished him to tell me its meaning word for word
هیچ جریان آبی آن را به صورت یک گودال آب کثیف و متعفن درنیاورده بود.	no gush of bilge water had turned it to fetid puddle.
این بود که تا به ساحل رسیدم خیلی طول کشید.	so I was a good long time in getting over.
از اونچه که به ما می دادن صد در صد سود می خواستن.	for one hundred per cent profit on their goods.
وگرنه تصور کاملی از ساختمان کلی که خیال داریم تماشا کنیم حاصل نخواهید داشت.	otherwise you will not gain a complete notion of the general structure we are about to view.
که از خویشتن راضی باشد و همه کس را دوست خود بپندارد.	with himself and disposed to consider everyone his friend.
جواب او را صاعقه مانند و فوری باید داد	it is immediately, and by a thunderbolt, that I must repel the flash of lightning which, for a moment, startled me
بدین ترتیب کلاید ناچار شد دنبال راه دیگری بگردد.	he was left to think of some other way.
مختصر امیدی که به بهبودی او در من باقی مانده بود بر اثر این کشف به یاس بدل شد.	it was then that I lost the little hope I had had of her.
این مسئله که این مرد پذیرفته بود برای کسانی که به کمکش نیاز داشتند چنین فداکاریای بکند انگار رنو دردهایش را تسکین داد	it relieved her sufferings to know that the man had condescended to do so much for those who really wanted his help.
برای از بین بردن آخرین اثر تردیدم فقط مانده بود آن دو نفر را باهم ببینم.	to remove the last shade of doubt, it remained but to see them together.
ولی در همان دم انتهای نخ قلاب تکان خفیفی خورد	but at that moment the end of the rod jerked feebly
که هنگام ورود اسقف به مقر روحانی به حساب او جریان یافت بی فایده نباشد.	which had been in circulation about him from the very moment when he arrived in the diocese.
چیزی هست که توضیحش سخته و من می خوام تا وقتی متوجه میشید روشنفکرانه به قضیه نگاه کنید.	I have something difficult to explain, and I'll need you to be open minded until you understand.
