که سبب شد کلاید قافیه را ببازد دلیلش این بود که صددرصد مطمئن نبودم.	that he had scarcely time to collect his wits well, yousee I wasn't absolutely sure.	0.20497729852956073
از او خواهش کرد که از کوه فرود آید و به نزد ایشان بشتابد.	begged him to come down to where they stood.	0.19566062168792697
ولی حس ناخوشایند چیزهایی که ناگفته مانده بودند را داشتم.	but I had the uncomfortable sense of things left unsaid.	0.19346140641585835
چنان از فریادی پر درد و وحشی و غیر زمینی جا خوردند	was startled by a cry so plaintively wild and unearthly	0.18816219568721548
ناگهان از جابرخاست و آنگاه بر خود مسلط شد.	then suddenly sat up	0.1877474128897525
در راهرو زشتش راه خود را به طرف تلفن باز کرد.	then made her way back to the unlovely foyer to find a telephone.	0.1872650251376849
بی آن که نشان بدهد چیزی شنیده در میان خشم پیرامونش گم شد.	disappeared deftly into the angriness around him.	0.1850881454210034
احساسش عود کرد و احساس غم و الم و اندوه بر او هجوم آورد	then sight returned, and with it feeling and grief.	0.1850442651388167
باری پس از پنهان کردن پول به جای خود بازگشتم و خوابیدم.	I went back to my bed, lay down and thought	0.18470585775901266
به طور مبهم به آرزوهایی که برآورده نشده بود	sorrowfully of what had not,happened	0.18329276601140695
ولی ظاهرا از این کار منصرف شد و آرام روی صندلی نشست.	but evidently changing his mind, sank slowly back again.	0.18186055768116355
بدون توجه به اطراف. مستقیماً به طرف پنجره رفتم و آن را از هم گشودم.	I went at once to the window, and looked out.	0.180516908783229
تصویر فرمینا داثا با تمام زیبایی در آینه منعکس شده بود.	at an angle that allowed him to see her reflected in all her splendor.	0.18031781327762691
که حاضر نبودند یک لحظه هم از کار خود عقب بمانند مشغول دوخت و دوز بودند.	unwilling to lose a moment, bent over their sewing.	0.17977200465086549
آنگاه پس از چند ساعت به نزد گیلبرت بازگشت و اعلام کرد	returned after a time to say that the only thing he could think of	0.17968297133124586
من برای سپاسگزاری بخاکپای اعلی حضرت افتادم.	I made my acknowledgements by prostrating myself at his majesty's feet.	0.17964369811054604
مجبور شدم به محلی که آن حیوان از آن عبور کرده بود بروم و دنبالش بگردم.	I was compelled to go down to the spot where the animal had been and look around for it.	0.17886346087433716
باز همان احساسات کذایی را در من بیدار کرد.	had his usual effect upon me.	0.17877589419029757
من میل داشتم سگ را با همه استعدادهایش به شما نشان دهم.	I wanted to show him in all his glory.	0.17869023880709817
که در ابتدای صحبتش به نحوی نتوانسته بود به مغزش راه یابد.	which somehow had not penetrated to his brain before.	0.1785507951557542
تلاش فراوان لازم بود تا باور کند که همسرش زنده و سالم است	he had to make great mental efforts to take in that she was alive and well	0.17853830121594946
تا آنکه سرانجام شهامت لازم را برای اعتراف به آنچه در دل داشت پیدا کرد.	until finally he had gatheredsufficient courage to tell her what was in his heart.	0.17843581161092104
قصدم این بود که او را همچنان آرام به حال خود بگذارم	meant to leave him calmly.	0.17781661444056615
نگاهش را پائین بط رف زمین بیرون از سلول انداخت	now he involuntarily fell back two steps.	0.17735051071250593
تا آنکه رفته رفته توجه به آنچه در دستور بود معطوف گردید.	before bending forward with a strained attention.	0.1764339898377159
علاقه شدیدی دارد که با تمام قلب و روح خود خدمت گذار آنان باشد.	was eager to serve them with his whole heart and soul.	0.17624365787522828
اما در همان لحظه بیمناک به سوی دیگر جست.	but immediately jumped aside in terror.	0.17592115840136113
آنگاه متوجه شدم که بر لبانش تبسمی نقش بسته است!	then he seemed to smile.	0.1758385467150451
ولی وی چنان جیغی کشید که از شدت ترس به عقب پریدم و دستش را رها کردم.	but he shrieked so shockingly that I dared not proceed.	0.175130237200398
عاقبت چشمش به من که بر زمین دراز کشیده بودم افتاد.	at last espied me as I lay on the ground.	0.1750202174495729
برای نخستین بار در برابر کلاید عصبی شده بود.	for the first time nervously, where he was concerned.	0.1749398133160015
که ساعت را عوضی گرفته بوده و همه چیز به نحوه دیگری غیر از آنچه او تصور کرده بود صورت گرفته است.	that he had made a mistake in the time and that everything had been different from what he had imagined	0.17490033555704415
دکتر به فکر فرو رفت و محاسبه کرد و نگران شد.	set him thinking and counting, and evidently made him uneasy.	0.17472061990200372
ناهار را در آنجا صرف کرد و یک شیشه شراب خورد	dined there, drank a bottle of wine	0.17469293943843747
بلکه ناشی از چیزی شبیه به یک اغوای مداوم بود.	it was like a continual seduction.	0.17468042453273697
من که آمدم از پنجره در حال بالا رفتن بود.	I left him climbing to the window	0.17450668050723936
اِما بلافاصله احساس کرد باید موضوع را عوض کند.	her immediate feeling was to avert the subject, if possible.	0.17447239706986828
نتوانسته است مقصدش را به روشنی بر زبان آورد.	he hadn't spoken clearly enough	0.17426176664522727
او سپس به بیرون دوید و سرکرده دزدها را به خاک انداخت.	than he ran out and threw the leader down,	0.17423774435021155
بلافاصله از جایش برخاست و به طرف قفسه رفت	she was instantly upon her feet again	0.17412433342064712
از او خواهش کرد تا هرچه زودتر از جاده دور شوند	entreated him to leave the place at once	0.17385793971238295
روشن بود که بیماری سختی را از سر گذرانده است.	as if he had been pickled.	0.17339067352026424
چنانچه با این وضع خود را به حاجب امپراطور معرفی کند	feared that if he were now to approach the gentlemen in waiting in that plight	0.17337796333233693
متوجه شدم که نزدیک بوده به او حمله کنم.	I realized that I had been about to attack him.	0.1733134711409697
اگر کرده بود با آن وضع و حالی که من داشتم شاید از نظر حزم و دوراندیشی و به سبب حفظ جان خود	if it had, yet, as my affairs then stood, I should perhaps, in point of prudence and self preservation	0.17327251206486027
نوعی احساس یأس در وجودش خزیدن گرفت که مفهوم آن این بود که همه چیز برای اودرشرف تمام شدن است.	a creeping resignation that it was all over.	0.17321433488553
بی آنکه او خود ملتفت شده باشد تخفیف یافته و وارد مرحله نقاهت شده بود.	without her being conscious of the fact, entered upon its convalescence.	0.17307386059595678
وقتی بدان جا رسیدیم نوکرم را در دهکده گذاشتم و خودم پیاده به طرف درهای که تراش کراس گرینج در آن واقع بود به راه افتادم.	I left him there, and proceeded down the valley alone.	0.17280884448255238
دلش را به این خوش کرده بود که عضوی از آن خانواده شده است.	with the illusion of feeling that he was part of a family.	0.17228881489665074
حیران بود که ناگهان چه بلائی سرش آمده است.	was asking herself what was this now that had so suddenly come upon her	0.17222151262026206
آهسته از خوابگاه بیرون آمد تا کنتس را که تازه به خواب رفته بیدار نکند.	so as not to wake the countess who had fallen asleep only toward morning	0.17210390203953096
مجبور شد بغض گلویش را فرو دهد تا اشک از چشمانش جاری نشود.	had to hold back the knot of tears that choked her.	0.17195610824739463
حتماً عقلشو از دست داده و سر به بیاب ون گذاشته.	lost his mind	0.1719289745234686
من تو را در گاری چهار چرخ گذاشتم و در خانة مردمم پنهان کردم.	I carried you to the wagon and hid you at the house of my people.	0.17187380106228195
هورتنس مثل گربه خشنودی که غذای سیری خورده باشد خود را به کلاید نزدیک کرد و نجواکنان گفت که هرگز این لطف را از یاد نخواهد برد و امتنان خود را بزودی نشان خواهد داد قول داد که بار اول نیم تنه را برای او بپوشد.	coming out of the restaurant and purring like a cat, that she would never forget this and that he would see and that she would wear it for him the very first time.	0.1717830159194905
پس برای رعایت کردن ادب از اتاق خارج شد.	laid himself out to be polite and social.	0.1715527542849521
در همان حال نظری به سوی دکتر ما نت انداخت.	with a glance at her father.	0.17124085529340735
ولی دیگر نتوانستند تصور کنند که او چگونه داخل رفته بود	but could not imagine how he had entered.	0.17101903695355478
وال که به واسطه این ضربت دچار درد جانکاه تحمل ناپذیری شده بود	goaded by it into more than sufferable anguish	0.1709053836067026
دست به سوی قلمش برد و نگاهی به نوک آن انداخت	reached his pen and examined it	0.17076680172286912
به من یاری کن تا در حضور او بیشتر متوجه پستی و زشتی خود شوم	grant that in his presence I may rather see my own vileness	0.17073233242463962
از تعجب نفسش در سینه حبس ماند و سپس جیغ کشید.	gasped, and then screamed.	0.1706628735103822
هرچند این اضطراب در زیر نقاب آرامش و تمسخر خود و وضع خویش و آنکه در انتظارش بودند پنهان بود.	covered by a mask of unconcern and ridicule of themselves, their situation, and the person for whom they were waiting.	0.1706137267894563
ناگهان در دنیایی خوشایند و وسیع و آفتابی و آرام رها شده باشد.	suddenly let loose in a gentle, sunny, spacious and welcoming world.	0.17043063357050234
برای اینکه کارد یا چیز دیگری را بخواهد از کابین بردارد داخل اتاق رفته و ناگهان دراز بیرون به روی او بسته شده باشد.	then she slipped down for a knife.	0.1701160020817405
تا اینکه لایدگیت مطمئن و از خود بیخود در کنارش زانو زد.	until he was full of rapturous certainty, and knelt close to her knees.	0.17010748205217036
اما با وجود این خواب آهسته آهسته بر او چیره شد.	but nonetheless sleep crept over him.	0.17008841536783992
احساس کرد که تنش از فرط هیجان به لرزه خفیفی افتاده است.	felt himself tremble the least bit with excitement	0.1700847167976667
به چیزی که روی زمین افتاده بود نگاه کرد	to squint at what he'd fallen over	0.16993912852960905
تا به درون رود و در پای دلبر جانانم به زانو درافتد	that he may come in and fall on his knees before my sweet lady	0.16982074703941155
این حرف را به این گمان انداخت که شاید درباره کلاید قضاوت نادرستی کرده باشد.	a statement which caused her to feel that perhaps after all she might have misjudged him.	0.16963344495250804
از فرط تشویش عقل خود را کم و بیش از دست داده است.	had in part lost his mind from worrying.	0.16951959764642888
کورمال کورمال در تاریکی در جستجوی آن دست دیگر بود و آن را یافت که در انتظارش بر جای مانده بود.	felt for the other hand in the darkness, and found it waiting for him.	0.1694676087722177
ولیعهد مال خودش را پوشید و به من گفت مال خودم را بپوشم.	now the king put his'n on, and he told me to put mine on.	0.16921785421112215
در همان قاشق اول عقب افتادم و دیگر نتوانستم جبران مافات کنم.	I was left far behind at the first mouthful, and had no chance with him.	0.16911264174864185
در یک چشم به هم زدن لگام بر سر مرکب زد	he had him bridled in an instant	0.1690908218445352
ناگهان دوباره پایش بر روی زمین سخت قرار گرفت	then he felt solid ground beneath his feet	0.1690124114378232
اما کاملاً مشخص بود که چیزی حواسش را پرت کرده.	but he was clearly distracted.	0.1688102297855742
با قلبی لرزان به آنچه یهودی گفته بود اندیشید.	pondered, with a trembling heart, on the words he had just heard.	0.1687641582711846
اما ناگهان مثل اینکه چیزی بیا دش آمد ساکت شد	but, suddenly, as though remembering something, he stopped short.	0.16873247372563488
که پاکت با جای اولش نیم متر فاصله دارد	was lying two feet away from where it had started.	0.1686936587769727
چون زن مریض با اوقاتی تلخ دست او را از روی بدن خود کنار زده	because the indignant patient had moved his hand away	0.16860653250780175
وظیفة من به طور مشخص این بود که اجازه ندهم سر هنری یک لحظه هم از پیش چشمم دور شود.	my clear duty was never for an instant to let him out of my sight.	0.1683169549959792
اما آن روز صبح به شنیدن سر و صدای روی عرشه از تخت به زر آمده تا اینجای صحنه را تماشا کرده بود.	but that morning, hearing the tumult on the deck, he had crept out, and thus far had watched the whole scene.	0.1682679400610386
مدت اردو کشی که در طی آن از تمام وسایل راحت و نظافت و تجمل و ظرافت زندگی محروم بود	he had been deprived of all the comforts of cleanliness and all the refinements of life	0.16815347372895356
چیزی بر آن بود تا آرامش فکری او را برهم زند.	something was brewing against her peace of mind.	0.16813507652069126
سخنم را برید و آهسته گفت. مادموازل. برای شماست!	but he shook his head and said it was for me.	0.1681108070909967
بنابراین لاری خیلی احساس آزردگی کرده و پشتش را به جو کرده بود.	he felt injured, and turned his back on her till the others were done with him	0.16809949472884705
بعد از چند دقیقه که در من خیره شد گفت	after considering for a few moments, said	0.16787647235243608
ناگهان بدون سببی واضح به عقب دویدند و از کرانه جنگل ناپدید گشتند	suddenly and without any apparent reason, ran back and disappeared from the outskirts	0.16783248308984003
اما لبخند پیروزی روی صورتش نقش بسته بود.	but there was a grin of triumph on his face.	0.1676988248050641
البته چهارسال از مرگ خانم سم پل گذشته بود.	now four years in her grave	0.1675935168838985
قبل اینکه دستم بهش بر سه و بیچاره به شه.	before I came down hard on him.	0.167585447516161
از شدت ترس و وحشت شمعدان به دیوار گرفت و از دستم افتاد	in my terror, I let the candle bend towards the wall	0.16754228847505623
حتی از فروتنی خودش که این وضع را پیش آورده بود کمی احساس خجالت کرد.	he even felt a slight shame at his lowliness that permitted it.	0.1675300994573506
تا آشنایی خودش را با آن مرد مهم نشان بدهد	to be familiar with the great man	0.16749982748840564
از خطری که اجازه داده بودم او را تهدید کند شرمسار بودم.	I was ashamed of danger I had allowed her to be in.	0.16743860251491668
آنسلم لوتر را در خانه یافت و شرح اینکه چقدر بوسه بر سر و روی او زد	it would be impossible to describe how he embraced him when he found him	0.16737138473573995
چشمانم را باز کردم و به وصله کوچک پرده بالای سرم نگاه کردم.	I opened my eyes and looked at a little patch of curtain above his head.	0.1672682692893935
مهار اسب راکشید و او را به یرتمه انداخت.	reined his horse in.	0.16722552847928698
دستم سست شده بود و بیشتر به طرف پنجره خم شده بود.	my fingers ached from holding to the ledge.	0.16715504736846326
دوباره رویم را برگرداندم و زدم زیر خنده.	I turned away again, and laughed.	0.16714653910022745
اصرار کرده بود اِما این تقاضا را رد نکند.	that she could not refuse him	0.16710860808178216
بلافاصله خود را با خوردن مارمالاد سرگرم نشان داد.	quickly busied himself with the marmalade.	0.1670415049149301
اما چنان سخت که او نتوانست حلقوم اسپیتز را بگیرد.	so hard that he missed the throat.	0.16689868847260686
ولی اقدامی در این خصوص به عمل نیاورده بودند.	had come to their ears, still nothing had been done.	0.166733171255304
از ای نرو یاهو با اکراه تمام مرا رها کرد	whereupon she quitted her grasp, with the utmost reluctancy	0.16663290379188792
آنگاه همه سرها را به زیر انداخته ساکت نشستند.	then all cast down their eyes and sat silent.	0.1665319692354925
آنگاه او نیز به چنان حال تهوعی دچار شد که دلش به هم خورد	he was taken with such a loathing that his stomach turned	0.16642784906035069
بعد صدای غرولند وزیر و اساتید را هنگام نشستن شنید.	then heard the grunts and sighs of the teachers and minister as they sat down.	0.16614480634645779
در حالی که خود را بین در و همسرش قرار داده بود	placing himself between his wife and the door.	0.16607676881641684
یعنی به حکم رفتار بعدی او در موارد مشابه بدین معنی که در جریان تهنیت و احوال پرسی	perhaps, have boarded her judging by his subsequent conduct on similar occasions	0.1658244313379652
چوب پنبه شیشه شراب کشیده شده و باید آن را نوشید.	that the wine was drawn and must be drunk.	0.16560824735103163
اما با دلیل و برهان بر این احساس غلبه کرده بود.	but he had overcome the feeling by severe argument.	0.16546460913504052
امیدوار بودم این حرفم را فراموش کرده باشد.	I was hoping he might have forgotten.	0.16542326865005358
چنان کتکی به وی زدند که چیزی نمانده بود رو به قبله دراز شود.	so belaboured him that they brought him sorely battered to the ground.	0.16533225557570472
از اتاق بیرون رفت که سر و گوشی آب بدهد.	went to see what was going on.	0.16527575463695857
اما احساس کرد باید نگاه دیگری را به آن زن بی اندازد	but felt he must glance at her once more	0.16515311139806624
چشمانش را با نخستین تصور روشنی که از نظم دستگاه بدن به دست آورده بود خیره کرد.	startling him with his first vivid notion of finely adjusted mechanism in the human frame.	0.16513013344185462
لیکن خونسردی خود را حفظ کرد و آرامش خود را بازیافت	he kept his head, found his temper	0.165101967165796
وی را مجبور ساخته بود تا بهانهٔ سریعی یافته و صبح روز بعد آنجا را ترک نماید.	had forced him to make a quick excuse and move out the following morning.	0.16504341781543577
طوری کتاب را نگه داشتم تا به خوبی ببیند .	I held it out so that he could see it.	0.1650409358925977
من با شکیبایی انتظار چنین فرصتی را کشیده بودم	I had waited patiently for the opportunity	0.1647650704870547
سرانجام با عینک روی بینی پشت به آتش بخاری ایستاد	finally stood with his back to the fire, his glasses on his nose	0.16453291021461772
لکن هنوز ننشسته بود که از پهلو افتاد و در مقابل دیوار بخواب رفت.	but as soon as he had stretched himself out, he turned his face to the wall, and slept the sleep of the just.	0.16447095759638986
محبتی شامل و کامل نسبت بهاو احساس کردم.	I felt an overwhelming compassion.	0.1644417686280499
برای او در آن هنگام این فرصت بود که حتی دو بار او را به بغل بگیرد.	so that he might have seized her twice over	0.16441173173515952
من موضوعات بسیاری داشتم که به آن فکر کنم.	I needed time for its consideration.	0.1643595565345808
من که به هر حال خوشحالم که تشویقش کردم.	I'm very glad, anyway, that I persuaded him,' she said	0.1641688831604366
آن گاه از کلاس بیرون آمدند و دوباره شروع به دویدن کردند.	then slid back out of the room and broke into a run again.	0.16410934894048718
به خوبی نشان داد که وقت خود را در آن شهر تلف نکرده است.	he gave overwhelming indications that he had not wasted a minute of his time.	0.16408755429648622
تختخواب زینت شده همیشه حاضر و آماده بود.	in the enormous mythic bed that was always ready for him	0.16406277425980204
ضمناً به سوی زن نیز حرکت کرد تا حرف خود را عملی سازد	as he crossed the road while speaking, as if fully prepared to put his threat into execution	0.16405248082273766
بعد رو به جلو حرکت کنید و کشتی مثل سابق به پیش برود.	then brace forward again, and let the ship sail as before.	0.16399035624781821
اما حالا دیگر دست خودش نبود و خیالش راحت شده بود.	but it now carried her captive.	0.16393112387104972
ناگهان دریافت که حال خواهرش خوب نیست.	he came to a very keen realization that all was not well with her.	0.1637630341678693
اکنون از آن اثری در وی بر جای نمانده بود.	it had quite gone out of her.	0.16375723107240803
تا این آوازهای قدیمی را که خیلی دوست داشت بشنود	to hear the old fashioned airs he liked.	0.16371969426906124
دوستان همشاگردی من هم از شنیدن این موضوع خوشحالی خود را با همهمه نشان دادند.	a murmur of pleasure ran through the ranks of my companions.	0.163691859008454
قبل از آنکه خود را بدار بیاویزد من بدی دن او رفتم.	I was with him just before he hanged himself.	0.1636643110881079
باعث شد با دلواپسی برگردد تا ببیند کس دیگری هم آن را شنیده است یا نه.	made her turn apprehensively to see if anyone had heard him.	0.163473721311655
در آنجا آرامش خواهم داشت و کسی مزاحم زندگیم نخواهد بود.	there I shall be quiet and unmolested.	0.16345404366361904
من از درد چیزی نمانده بود بیهوش گردم.	I thought would have made me faint.	0.16345167768286206
مرد بار دیگر به جلو خم شده و آغاز به کار کرد.	he bent over it again.	0.1633931899861817
احساس ایمنی و آرامش از وجود من رخت بر بسته بود.	no sense of safety or tranquillity befriended me.	0.16334481594872444
چون اطمینان داشت که در چنان شه رهائی خواهد توانست در صورت لزوم در هتلی مشغول کار شود.	where he was sure that he could connect himself with some hotel if need be.	0.16333310397077533
من بزودی در موقعیتی نخواهم بود که بتوانم به تو آسیبی برسانم.	I shall soon be out of the way of harming you	0.16327596363838381
بی آن که کاری جز خیره شدن به بیرون و فکر کردن داشته باشم.	with nothing to do except stare out the window at the clouds, and think.	0.1632751282417425
درست مثل اینکه پسری ژنده پوش شلغمی دزدیده است.	as if he were a ragged boy who had stolen turnips.	0.1632592342271548
وقتی به دنیا آمد خودت هم خیلی سر و صدا به راه انداختی.	you made a fine fuss with him when he came.	0.16303345494107482
ولی زن سرایدار که سعی داشت شنوندهٔ دیگری به چنگ آورد او را متوقف کرد	but the housekeeper, anxious to gain another listener, stopped him	0.16299041841243692
گویی از یادش رفته بود که یک نفس چهارده ساعت روی پا ایستاده و کار کرده بود.	forgetful of the fact that he had been on his feet and working without let up for fourteen hours.	0.162830973056694
نتوانست شوهرش را از این معامله منصرف کند	was unable to dissuade him.	0.16272048141771375
در حالی که متوجه نگاهم شد و جای دیگری را نگاه کرد	catching my eye and looking away.	0.1627102062590123
یعنی همین که احساس کند از نو تعمید شده است.	as soon as he felt himself baptized again.	0.16261148746610812
بر خلاف تمام شب به انتظار گذشت و از طرف همسایه حرکتی ظاهر نشد	but he was mistaken	0.1622946779477179
نه لمس بدن و نه گند دهان و نه خصوصیات دیگر آن دخترک فقیر قادر نبودند وی را از اشتباه بیرون بیاورند	neither touch, nor smell, nor anything else about the good lass that would have made any	0.1622817321252244
تصور کردم شاید بتوانم کاری انجام بدهم.	I thought I could have done some good.	0.16225775202858733
کسی را که تنها داستان عشقش به آن شدت متأثرمان کرده بود به چشم خود ببینیم.	see with our eyes that which when heard of had so moved our compassion	0.1622284857605917
با شگفتی متوجه شد که افکارش را به صدای بلند بیان کرده است.	speaking his thought aloud in his astonishment.	0.16215722343113717
