source	reference	translation
مۊ أن-أ سٚفارش بۊکۊدم	I have advised him to do that.	I-I was spared the humiliation.
مرأ وأیه حئيقت ٚ جأ واخاب-أ بؤم، حائيقت!	I want the truth, the truth!	I'm going to get up early, bless her!
مي گۊلي-أ پخ بزئم	I cleared my throat.	I'm running a fever.
اولتأخه مۊ کۊجدانه زأکانه خایلي خۊش دأرم ٚ	but I am always fond of children.	I've a mind to take the first place in my own house.
وانمائي مأنستن کي بام ٚ جؤر نهأ	you're like the weather cock on a roof.	It's like he's buried there alive.
خؤ جیگأ جأ جستن بۊکۊد ؤ أن ٚ دیم واش واش کۊده ؤ پرکناش ٚ مرأ أمه پئش بيسأ	stood, livid and trembling, before us.	He left the room and washed them to the front door.
سرأ جؤري جأ بۊشؤ بۊجؤر ٚ ؤ مه چۊم ٚ پئش ایوارأ بس	went up the hill and out of sight.	I look up blearily, and I look up blearily.
زماتي کي مي بالانه مۊ سرأ گیفت فر بۊخؤره	even as the hairs on my arms began to shrivel.	he was so devoted to her when she put her hands on her lap
مي سرأ بشادم	I shook my head.	I look up
هسأ همتتأ چي مرأ واضح بخاطر بامۊ	I can remember it vividly now	now, that is evident.
خؤ دسأ خۊ شق بۊکۊده پيشيني سٚر بنأ	he put his hand up to his forehead.	He's going to need a bit of blood from the top of his head.
مي ایتأ دسأ راستأ گیفتم کي خؤ عۊذرخأستنأ تۊمانأ کۊنه	I raised one hand to halt his apology.	I've a strong iron bee, to whom I've been offering you the best supper.
ایتأ دۊتأ پیله آه بکشي	gave a long gasp or two	sighing in spite of her very slight weight gain
مي گب أن نیه کي جه اۊجۊر مردأکاني ايسم کي زنأکان-أ بنظر ناوۊرم	I don't set up to be one of those men that don't care about women.	I'm not that I'm afraid of men like I see the ladies.
بۊگۊفتم شاید ایتأ مۊهم ٚ کار بدأره	I thought it might be important.	I thought someone was gonna bother you.
خاطرجمائي ناشتيمه تۊ بيبي	I wasn't sure it was you.	I didn't expect you for your sake.
نۊقره ای آچارأ خؤ جیف ٚ جأ بيرین بأوۊرد	took a silver key from his pocket	There was a black statue walking next to it.
ولي هلماله سۊمأ زؤرأ نأره	but hasn't got any magic powers.	but it still won't be borne.
سيأبختي پاپرۊس ننأ	I'm afraid there are none.	the poor fellow is not at his side.
چۊن ناخؤش بؤ.	because she had been ill	for why was he unhappy?
خؤ عازمأ جزمأ کۊده	for he had made up his mind	"He said, ""He has struck himself with a heavy baton""."
مزایأ سرأ گیفتن	the racers started.	I was wrong because of Beck's suspicions.
نهايي ضربۊ واقئيت ٚ جأ اۊن ٚ دس نهأ	has the last featuring blow at events.	He didn't even move when the real thing hit him.
آلبت ایتأ دۊتأ اۊشان-أ تفریح وأسي رأ تاوده	I doubt if he's gotten that far yet in fact, I'm sure of it.	Of course, after a few hours of fun and joy.
سرأ گیفت شعرانه حیفظ-أ کۊدن	went to work to get his verses	which had been popularized by the use of poetry.
اۊن ٚ ناقۊشي چاقأ کۊدن ره اۊن ٚ أمرأ شيريک بۊبۊست.	be represented as a partner in his own cure.	his arms about her made her shake with a knife in the scabbard
روٚقد نأرمۊ	I am out of spirits.	I don't understand.
هني بنماست کي کي واخاب نيه ایتأ گل اۊیأ ايسأ	to avoid betraying that he knew she was about.	I was determined that he was not chosen.
شيمي اطلاعات نيشان دیهه کي خؤرم ٚ زأک ؤ ذات ٚ خۊش بۊ	if it had been favourable to the boy.	you have no idea what I'm afraid of.
حتأ ایتأ پئلي أن ٚ لیواس جيرأ تکان ندأ بۊ	had not so much as altered one angle of his vest.	It must have been a bit of no-Jodget underneath the wet raspberry.
راستؤف اۊ قضيه پٚسي دئه خؤ خانواده ٚ داشت ؤ دارائي اۊمۊر ٚ جأ خؤرأ وانسي	said he to himself, and after that he did not meddle in business affairs.	Actually, he was a respectable boy, and he was forced to leave the house.
یاواشيکه بيشئم خؤرؤم بار ٚ مهمانانه ورجأ ؤ ایتأ دۊتأ ايستکام وۊکۊشئم بۊجؤر	I sneaked off to the private bar to have a pint or two before dinner.	I remembered my fishing rod and the smell of sainfoin
هتؤ کي ساغ ٚ جان ٚ مرأ جه ایأ دۊوارس ترأ گؤیم	I'll tell you as soon as she's safely away,	as if to live a quiet shelter away from all the anxieties of life
مۊ أن-أ نۊبۊردم اؤیأ کي أن-أ بۊکۊشم	I didn't go upthere with her with any intention of killing her.	I-I wasn't around to kill him.
هیذره خؤرم نیؤ کي گٚل، سفر بۊشۊ دکناپره	not a pleasant night for a dip in the sea	I don't need to go that far.
مرأ ترسأ گیفت کي وارش ٚ جئر زنگ بزنۊ یأ سرما بۊخۊره	I thought it might get rusty with the rain, or catch cold	The fear of being crushed was so that he suddenly began to weep from the cold.
خؤ حوسأ هممأ اؤفتن ٚ سٚر بنأ	became absorbed in it.	he will be laid under some other heap of poor grass.
مي حقسأی ٚ بۊکۊدم کي ایتأ مۊدیرعامل ٚ بازاریاف ٚ مأنستن آرام به ٚ چۊم بأيم	I'm trying very hard to look like a relaxed business class top marketing executive.	I should like to take a brief look at the marketer, who's waiting for me.
اۊن ٚ مرأ لا چأکۊدم	we'll have enough of it to stuff a sofa!	I'll take her to my side.
مچه پیله مۊئن جه ميئن بيشأ بۊ	all the hair had gone from her face	Why'd he let that big-ass asshole get away from me?
أن وأسي کي تاهسأ هئکس اۊن-أ نامۊخت-أ بۊ	because nobody had taught him.	that's why he's not afraid of women.
أن جٚمعیت جأ هلماله پن نفر ٚ جئن ويشتر مردأک نيسأبؤد کي کسانأ بشنأسيد	there were never more than five men who knew each other.	That's why people don't want more men than they want to hear.
کي تۊ هادر دیل سنگي کي مرأ غؤرصه جیگیر بۊکۊدي	you could be so hard hearted as to let me suffer so.	that you had a strong iron bee.
هسأ ساعت دۊوازأ کرأ فأرسۊ	twelve coming on to pass away.	she's getting off the train at two o'clock
هانقدر تا هیجدأ سال بۊستن	when I am eighteen!	they were a hundred and sixty three
آئیني لافندان جه ای پئلي تا اۊنپئلي بي واچرسئن دۊمباله دأره	the iron bandstraversed it from side to side without any break.	the murderer, from whom the ropes had been cut, to prevent the ropes from trembling
اۊن-أ خۊشانه سراسر بداشتيد کي تۊفنگ-أ اۊن ٚ دس ٚ جأ فیگیرد	stopped him in the vestibule and tried to take the pistol from him.	they held it in their arms like a shotgun in one hand.
اۊنأ منت بۊکۊدم کي حؤصله ٚ بۊکۊنه ؤ خؤ قصصأ بۊگۊیه	I begged his patience to hear me tell my story	I'm telling him to take the watch back.
ایتأ ایجرأ سۊبي مأنستن کي گل خؤ شائي-أ ؤ ناجه-یانه اۊن ٚ جأ بکارأ گیره	a wheezy performance, into which he threw much ambition and an irrepressible hopefulness.	He used to take a special medication that made him sick.
ایدفأ همتتأ پس بينيشتن	but this time all had come.	they immediately found their back.
ایتأ مردأک کي هلماله نیدأ بؤم	whom she had never seen	A man who I never saw before.
أن ٚ سرأيم دوستأ بؤد	his head was bandaged with a linen cloth.	I was glad for that.
مخصۊصن کي ایتأ سواد داره گل ٚ مأدۊ سئر ببۊ	especially if the educated ones have their stomachs full.	Especially if he doesn't know how to read or write.
مۊ وأسي مه نقاب-أ ویگیرم اگه مأ گرمأ کۊد	I shall take off the veil if I get too hot.	I need to take my hat back if it warms me.
مي نظر بياتر أن ايسه کي نامأ هایأ تۊمان-أ کۊنم کۊجه باسلۊق چأکۊنم	I think we'll stop now and make some fudge.	I'm afraid I should have thrown it in the dark.
مي ناجه أن ايسه کي اۊقدر کي مي زؤر فأرسه تي رٚضايت ؤ آسايش ٚ واستي حقسأی بۊکۊنم	I hope I shall do everything to your satisfaction.	I hope I'm going to bring you the satisfaction and comfort you have.
هیچ زمات طلاق-أ نیگیرم	I'll never divorce him,	I'm not going to get a divorce.
اگر نۊبؤسته بۊ هن رۊزانه به	there will be.	If he were not born, he would go to the bathroom.
وشتن کۊدنه مراسم ٚ مأنسۊ کي مره سۊتال بۊ	like the prom, for exampleseemed silly to me.	to hold the feast in honour.
يني اۊجۊري کي بياتر جه اۊن نؤبؤسته تي دیل-أ سيني جأ بيرين بأردم	I took out your heart as well as I could	in the same way that I know best how to take your heart out of it.
همسائيان خۊشانه شائي-أ جه دس بدئن	every face in the neighbourhood worsting	their neighbors having seen them go their ways
یاواشکه بۊگۊفت کي شازدۊ خۊفته ؤ تۊندؤتأکیته درأ دٚوٚست	reported in a whisper that the prince was sleeping, and hastily closed the door.	He immediately said he was sleeping and waiting for your coat to come in.
ایتأ پاصدایأ بيشنأوستد	there was a scuffling outside	he heard a little gasp.
مۊ اۊن ٚ گب-أ هئکس ورجأ وأسي نزنم	I was to say nothing about him to anyone.	I don't want him for nothing.
اسپیدتر آف ٚ جأ	clearer than the water.	Speider off.
امأ تنأکه هن نۊبؤ	that wasn't all	so she won't be able to leave it alone.
بمانستم کي شاید مرأ دسبازارأ گیفته	I wondered if she was making a fool of me.	I wondered whether he would catch me.
