source	reference	translation
Nika pê hêrişan yeno waştenê ke heme qezencê înan dest ra bêrê girewtene.	Now, these attacks are intended to take away all their achievements	Now they all rushed into the passage of time.
Çimê mi bîyî pirrî hesirî.	My eyes filled up with tears	My eyes are puzzled by the smell.
No zî beno semed ke vîrus vila bibo.	This, too, is the reason why the virus spreads	She also confirmed her dependence on her husband.
Hetanî sinifa çarine dewa xo de waneno.	He studies in his village until the fourth grade	You're in the middle of the fourth column.
Ganî pêro cinîyî xeyalanê xo bîyarê ca.	All women should fulfill their dreams	He must have kept his imagination in place.
Mi zî tercumeyê kirdkî kerde.	And I have translated it into Zazaki	I have crossed the palisade on the north side
Seba ke ciwan vera naye vejîyano polîsî ey wesayîtî ra fînenî dûrî û dest şanenê qirrika ci û erzenî erd.	Because the youth protests against this, the police throws him out of the car, grab him by the throat and onto the ground	Because these days the police forces are pulling him a little way from himself and beginning to weep, and he's going to get them killed.
Ma vînenê ke rayaumûmîye de derheqê bawerîya elewîyan de muneqeşayêko cîyaker yeno kerdene.	One sees that the separatist discussions are made in public concerning the faith of the Alevis	We saw that the general public had made a suggestion to improve the decision-making forces.
O rî ra kî ê mînetdarê dersimizan ê.	For that reason they are thankful to the Dêrsimis	It's the way they want to learn to spell.
Hetê ra gureya hetê ra kî wend.	On the one hand, he worked, on the other side, he studied	"You said, ""He has struck himself with a heavy baton""."
Her diyan sere şanayo pê ke ti vana qey kirmanckî nînan afernayo!	Both of them smashed their heads together as if they created Kirmanckî on their own	It's possible for you to refrain from expressing yourself!
Welatê ma binê sîyasetê qirkerdişî de yo.	Our homeland is subject to deathly politics	Our country is under the control of terror.
Wa wendişê mewlidî biancê kamera.	We should record the reading of the Mawlid	They wanted me to beat that lady up.
Tena yew qusurê xo esto ke merdim nêeşkeno nuşteyan kopî bikero.	There is only one flaw, one cannot copy the writings	There is only one way to find a body that cannot be copied.
Ino hereketê ci îsbat kerd ke ez otomatîkman biya serekê grûbî.	His/Her movements proved that I otomatically became the leader of the group	In this world, it was impossible for me to do anything but sit on the floor.
Yeno keye ke nîmeyê awe zî nêmenda.	He comes home and not even half of the water is left	It's a house where half ashamed of being home.
Ez koma her dîyan a.	I am in both groups	I'm the other man forever.
Her çî wextê ey esto.	Everything has its time	There's no longer.
Eke roşîya nême şima rê nême bidîn ma.	Once sold, half is your, give the other half to me	If you don't agree to spend the night there,
Dima sond dekerna û beyraqe dîrege ra arde war.	Later, he recited the oath and pulled down the flag from the pole	the second was fine, and the third was fine.
Kifş o ke cuye o tayê rew hincirnayo.	It's evident that life has worn him down a bit early	It's good a place to learn to spell.
Xora qeleme dest de hazir a!	The pen is already ready in hand!	It's covered in water!
Yew hîkaya xo bi formê nameyî amo nuştene.	One of his/her stories was written in form of a letter	A story is told in the form of a book.
Zereyê çimanê xo ra to de huyeno.	He laughs at you from within his eyes	You have a mind to take the watch back.
Kesî îtîraz nêkerd.	Nobody objected	nobody was looking.
Merdim ancax ziwanî ra bizano.	One can only know from the language	That you may learn to spell.
No kî çîyode zaf rind o.	This is a good thing, too	This is a very good thing.
Yewna bi tirkî nengan çîneno vano ti çira vanê ‘kirdî’.	Further, the curses in Turkish and asks why you say 'Zazaki'	You can only see why I'm talking of them.
En zaf kî kurmanckî de vînon.	Mostly, I see that in Kurmanji	They see a lot of cockroaches.
Ma wazenê kîşta tirkî de kurdkî zî bibo ziwano fermî û mekteban de dibistana ewilêne ra heta unîversîte bi ci wendekaran rê perwerde bêro dayene.	We want that Kurdish shall be the official language alongside Turkish, and that education shall be provided for the pupils in schools, from primary school until university	We want to be educated in the dark corridor, by means of the official language and the safety of our school students, so they can train the students.
Bi hezaran însanî merdîy.	Thousands for people died	They're going to be killed with a thousand people.
Rayraşîyayîşê dergî bi coşêkê pîlî qedîya.	The long journey ended with huge excitement	that the long journey was full of people
Vateyê eseran zafîn aîdê min ê.	Most of the words of the works belong to me	My dear ones are very important to me.
Tena ferqêk tede esto.	There is only one difference	There's only one difference.
Xulasa dewe de ma bi çimê dişmenan ewnîyayêne yewbînî ra.	In the end, we looked at each other in the village like enemies	Actually, we're going to have to keep our heads up with our dreams.
Nika zî bi hawayêkê sîstematîkî hêrişan kenê.	Now, they are attacking in a systematic way	And now they are in a state of fear and anxiety.
Hewna zî tu kesî ra yew îtîrazo pêt-cidî nêbi.	Again, there was no serious and strong objection from anyone	There is no one to call a halt.
Ê ke nê qirkerdişî ra weş mendê hîna zî estê.	They are also those who survived this massacre	There are even more people who don't feel safe about not crying.
Bombarduman heta saetan sere sibayî yê roja bîne dewam kerd.	The bombing continued the morning hours of the next day	the bombardiers even after the previous six hours
Senî ke ma tirkî badê cû musayî nika zî qicê ma ziwanê dadîyê xo dima musenî.	Just as we learned Turkish later, now our children learn their mother tongue later	And they made our journey a good start.
Her di hetan ra bi sehezaran însanî merdî.	Hundreds of thousands of people died from both sides	It's covered in water with a couple of other bundles.
Waştişan rê cewab nêno dayene.	The requests will not be answered	I don't want to be surrounded by nature.
Vengê ey zî weş bi.	His voice was nice as well	It was a good thing.
La ewro bê waştişê ma bimbarekanê ma ser o projeyan virazenê.	But today they conduct projects on our sanctuaries without our permission	And now we have to get our heads up on the projects.
Mi nê nameyî ra hes nêkerdêne.	I was not liking that name	I didn't like to name it.
nêşîyêno bifikirîyo.	He can't think	He couldn't think about it.
Ma nêwazenê warê xo biteriknê.	We don't want to leave our area	We don't want to lose our places.
Berê qedexeyî.	Forbidden doors	crossed the palisade on the north side
A şewi ma uja di mendî.	That night we stayed there	That's why he went there at night.
Nuştiş de hewce yo ke ti wendoxan rê çîyanê weşan û taybetan qisey bikerî.	It is necessary that you tell the readers nice and special things when you write	But you need to be a guest of something special and pleasing.
Persê mi qedîyay.	My questions ended	I'm running out of questions.
Nika zî dore ameya enê cayan.	Now, it is the other places' turn	She's been here for a long time.
Derdormeyê keyeyî de kes nêasêne.	One could see nobody around the house	nobody was found in the dungeon.
O wext bîle mi zaf raşt û fehmkerde nuşto.	Even then I wrote very rightly and comprehensibly	I did not then know much about it.
Gereka yew televîzyon bibo.	There has to be a television	Maybe a TV.
Kalikanê ma no ziwan seserran ra nat bi zehmetî ardo resnayo ma.	For centuries, our forefathers have transmitted this language to us with difficulty	We have our heads set aside from these wizarding types.
Çimke weşîya xo ebe tirkî ramenê.	Because they live their lives in Turkish	I've been looking for a way to do something for you.
Bi nê ambargoyî şar yeno cezakerdene.	The people are punished with this embargo	They both took the heavy luggage to the shelf.
Tesîrê kamcîn nuştoxî yan zî kamcîn nuştoxan to ser o esto?	Which author or authors have influenced you?	Do you have any kind of positive hatred of your country or even hate on your table?
Uslubê ci de qet tehmê kirmanckî çin o.	There is no taste of Zazaki in his style	There is no ice cream van.
Nêeşkeno derbasê weverê awe bibo.	He cannot reach the other side of the water	He couldn't pass through the villages of his nostalgia.
Labelê nê perwerdekerdişî hunerî reyde keno.	However, he does this educating in combination with art	The label doesn't pay attention to painting.
Vateyo bîn gore zî inî defterî amey nimitiş.	According to another account, these notebooks were hidden	There was a fire inside that now looked like it had been burned.
Hema zî no problem hal nêbîyo.	The problem has not been solved yet	It wasn't even a problem.
Nuştox derheqê gramerî ra zî zelal û beşekar o.	The author is clear and competent concerning the grammar	He's a very good teacher and a very good participant in everything about grammar.
Dewleta tirke û cergê ci zor danê ke kênayê efrînijî bizewijê.	The Turkish state and its goons	The dark state is trying to stop the rabble from being crushed.
Her çî zanayne.	Everything was known	so everything was clear.
Bi desan leşkerê tirkî û cergî merdî.	Tens of Turkish soldiers and goons died	with dozens of Turkish soldiers and officers
Yanî gere ma zonê xo ra wayîr bivejîme.	Either we take care of our language	Or do we tell the truth when Tom came home?
Vayî bî la halê mi zî hal nêbi.	It was expensive, but our situation was not alright	But my situation was still poor.
Ame vatene ke zafînê îna dû ra jehrî kewtî.	It was said that most of them were poisoned by smoke	It's possible that there's actually something more to it.
La ancî zî her serre newe ra eynî çî servîs kenê.	However, every year they serve the same thing	But the rest of the crew members were doing the same thing.
Dewe û bajar ferq nêkeno.	It doesn't matter whether village or city	It's no different from Paris.
Zafê yîne malbatî û pîrekî bî.	Most of them were family or old	The daughter was a respectable woman, and old.
Sebre kî veyva xo ra vana.	Sebre tells that to her daughter-in-law	Who knows what you want to say.
Ez hêvî keno ke kirdkî bibo dara mazîyere û bi henzar serrî emr bikero.	I hope that Kurdish will become a	I hope he's done something with the oak tree and the oak tree.
Feqet êdî baş zanê ke no mumkin nîyo.	However, now they know well that this is not possible	I only know that it's not possible anymore.
Ziwan erjo verên ê komelî yo.	Language is the first value of society	The earliest days of the revolt.
Çîyo muhîm o yo ke merdim hedefê xwu bizano.	The important thing is that one knows his goal	That's what people need to remember.
