source	reference	translation
چوار ساعەتێ پی بارودۆخوە سەرم کەرڎەبێ	I was four hours under these circumstances	I've been in the situation for four hours.
گجییە کوڵ و پاتۆڵێ شەترەنجیش کەردەبێنە	in plaid frock and trousers.	then, quite overpowered by fatigue and the fumes of the water, fell asleep.
من ئیزن نمەڎو کە ماجەرا پی جۆرە تەمام بۆ	I won't let it end like this.	I do not think it would be all said for that sort of thing.
هەوڵش دا کە قەسدو خاتوونە پیرەکێ دەرک کەرۆ	trying to grasp the old lady's meaning	he endeavoured to dissuade the old lady
ڕۆژنامەکەش جە لاو مێزەکەینە هۆرگێرت	he picked up the paper.	He picked up the paper from the bottom of the table.
شایەد ئی کناچێ عالێ پەی هەمیشەی جە دەس بلۆ	she might be required to sink herself forever.	This young girl might be able to keep an eye out for her.
بە جمانیوە هەڕەشەیی دەستوورش دا پەنەم	he ordered me in with an oath	he gave me his threatenings
بەڕاسی کڵاید ئەسیر بیەبێ	so truly was he captivated.	It was really cool.
ساش جە ئسترس و تەرسینە وشک بیەبێ و گیریابێ. ئاو پەرساش	she asked, her voice rough with stress and fear.	it was like a change below the surface of water which remains smooth.
یەواش بە زۆرو زانویم هۆرستانی	I raised myself gently upon my knees	I'll learn you how to read poetry.
پی حاڵە تەمام شواهێدی کە هەن جە جۆرمو ئاوی حکایەت مەکریۆ	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	it was, I suppose, some plot against you.
زوو ئی فکرامە جە زهنیم گێڵنایم و شعرم وەش کەرد	I immediately turned this thought over in my head, creating lyrics.	I lose my temper on the slightest provocation, and I lose my temper on the slightest provocation.
پی گومانە کە مداڵەکێ جە تڵایە ناب و عالی مۆنێ	thinking that it was a medal of solid gold	beyond all doubt, he looked in the majesty of his majesty
بەڵام فرە پەیشا ناڕەحەت بیانی	but I felt so sorry for them	But they were too annoyed.
من زندگیم فرە وەش گەرەکەن. بۆبەختی ئینەنە.	I've loved life too much, shamefully much.	I love you so much. I love you so much.
بەڵام جە حاڵیە کە سەرو دەسا و زانویشاوە خزێنێ جە لێو گیاوەکانە لوێنێ وەروە بە تەقناو هەمزەمانو تفەنگەکاشا حوزورو وێشا ئێعلام کەرد و دماو تەقناو تفەنگی فرەیە جە سەروازەکا سەرو ئەسبەکەیشاوە کوتێرە واری.	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but while his wits were so precious long that they stuck out at the top of their heads and knees they all shouted for his gun in a whisper, and then he most of the gun in his head.
پسۆ ژیمناستیک کاریە کە پی کاریە عادەتش هەن	like a man accustomed to that kind of gymnastic exercise	he is above all a man of this earthly habit, and is bound
گۆش گیرتەی جە دەنگدانەوەو هەنگامەکا ساڵانی	listening to the echoing footsteps of years.	It's like they've got to catch the annual measurement.
مشۆم خانمەکؽ وینو	I must see the lady.	I can see the lady.
ئاﮆ پسە کەسێ یارمەتیدەر دیار بؽ پەیت	he struck you as being pretty handy.	He was obviously lost.
بەڵام دوور سڵامەت بؽ جە دەسش	but it was safe out of his reach.	But he found himself far out of his hand.
من گرد وەهمەکؽ جە دەس داینؽ	I have lost all my illusions.	I've got the whole thing in place.
ئؽسە گرد بؽدەنگؽنؽ خاوەنەکؽشا یا مەردؽنؽ یا ڕەماینؽ	all of them silent now, their owners dead or fled.	They were either impatiently in the bosom of their master or in the course of their escape.
فرەش نەبەرد بە هەمان شؽوە بە فراوانی کریاوە	it soon stood wide open also.	it is not fitting that they should be used in the same way.
ناکایێنە و بە دڵ سەردی زانام ئینە دماین ساڵەو منەنە	I knew with sudden, chilling certainty that this was my last year.	I could not do it with a heart full of cold tea and know it was my last year.
دەمم وستەبیرە	I kept my mouth shut.	I shut my mouth
ئیمە هیشتای ئینایمؽ چا یاگؽنە کە چەنەش بؽنمؽ	we're still where we were.	We'll be here soon to find out how much work we'll do.
یەکسەر زانام ئی کرؽڵە پەی چیشیا	I knew immediately what this key was to	I'm sure this is all right now.
پەوکای تاوی جەحەنەمەکەی دوور وزیۆو من تەنیا جیا بازی	so you can get the hell away from here and leave me alone.	I was left alone because of the separation of my sister and I was separated.
بەڵام کەس نەیارؽ دەسش وەردۆنە	but nobody dared to interfere.	But no one else was able to snatch him away.
یان دانشا سەرەیش	or knocked on the head	that she would not forgive her his disgrace.
چاگە تا نزیکەو شەوی مەنۆ	there he remained till nearly nightfall	I was somewhere near the approaching night.
پسە ئانەی کە ڕوێ بەزارێ تەوەنی زلەش بیەبۆ	as though it had once been a large stone pigpen	Then it was hard on you.
کە پەی ئاﮆی بە ئؽش و قورس بؽ	that was painful and difficult for him.	that was hard for him.
