source	reference	translation
Nika pê hêrişan yeno waştenê ke heme qezencê înan dest ra bêrê girewtene.	Now, these attacks are intended to take away all their achievements	The angry crowd then wanted to see everyone in the same way.
Çimê mi bîyî pirrî hesirî.	My eyes filled up with tears	I am quite at home in her house.
No zî beno semed ke vîrus vila bibo.	This, too, is the reason why the virus spreads	You'll also find the mind of God in the world.
Hetanî sinifa çarine dewa xo de waneno.	He studies in his village until the fourth grade	They're wearing a black mask from inside their purse.
Ganî pêro cinîyî xeyalanê xo bîyarê ca.	All women should fulfill their dreams	I've got all my faculties as well as ever I had in my life.
Mi zî tercumeyê kirdkî kerde.	And I have translated it into Zazaki	I have also made the transition.
Seba ke ciwan vera naye vejîyano polîsî ey wesayîtî ra fînenî dûrî û dest şanenê qirrika ci û erzenî erd.	Because the youth protests against this, the police throws him out of the car, grab him by the throat and onto the ground	Because a lot of young people who were not polite enough to avoid being camouflaged and begin to suffer badly from too much fluid in the tissues of the body.
Ma vînenê ke rayaumûmîye de derheqê bawerîya elewîyan de muneqeşayêko cîyaker yeno kerdene.	One sees that the separatist discussions are made in public concerning the faith of the Alevis	We see that people have become heroes of this universal desire to be reconciled.
O rî ra kî ê mînetdarê dersimizan ê.	For that reason they are thankful to the Dêrsimis	that the magnetic scene is one with the magnetic scene.
Hetê ra gureya hetê ra kî wend.	On the one hand, he worked, on the other side, he studied	He's going to have to deal with it.
Her diyan sere şanayo pê ke ti vana qey kirmanckî nînan afernayo!	Both of them smashed their heads together as if they created Kirmanckî on their own	Every other girl can know that she's not wearing a hat!
Welatê ma binê sîyasetê qirkerdişî de yo.	Our homeland is subject to deathly politics	Our country is under a threat.
Wa wendişê mewlidî biancê kamera.	We should record the reading of the Mawlid	I wish I could have seen the camera.
Tena yew qusurê xo esto ke merdim nêeşkeno nuşteyan kopî bikero.	There is only one flaw, one cannot copy the writings	There is only one dog who can't make a mistake.
Ino hereketê ci îsbat kerd ke ez otomatîkman biya serekê grûbî.	His/Her movements proved that I otomatically became the leader of the group	so the next step was to make me turn on the machine.
Yeno keye ke nîmeyê awe zî nêmenda.	He comes home and not even half of the water is left	One of those homes doesn't look like a nice house.
Ez koma her dîyan a.	I am in both groups	I'm the group of all the others.
Her çî wextê ey esto.	Everything has its time	It's all said about that.
Eke roşîya nême şima rê nême bidîn ma.	Once sold, half is your, give the other half to me	If you leave the light in the air, you will not leave it alone.
Dima sond dekerna û beyraqe dîrege ra arde war.	Later, he recited the oath and pulled down the flag from the pole	then struck him with a deep, booming barks
Kifş o ke cuye o tayê rew hincirnayo.	It's evident that life has worn him down a bit early	How good it is to be reversed.
Xora qeleme dest de hazir a!	The pen is already ready in hand!	A few steps towards the center of the terrace!
Yew hîkaya xo bi formê nameyî amo nuştene.	One of his/her stories was written in form of a letter	A story is told in the form of a book.
Zereyê çimanê xo ra to de huyeno.	He laughs at you from within his eyes	The golden egg is sitting on your forehead.
Kesî îtîraz nêkerd.	Nobody objected	No one snoticed.
Merdim ancax ziwanî ra bizano.	One can only know from the language	I'll learn you how to read books.
No kî çîyode zaf rind o.	This is a good thing, too	That's what makes it hard.
Yewna bi tirkî nengan çîneno vano ti çira vanê ‘kirdî’.	Further, the curses in Turkish and asks why you say 'Zazaki'	You may have neglected to enter the room.
En zaf kî kurmanckî de vînon.	Mostly, I see that in Kurmanji	They find a lot of sun perch.
Ma wazenê kîşta tirkî de kurdkî zî bibo ziwano fermî û mekteban de dibistana ewilêne ra heta unîversîte bi ci wendekaran rê perwerde bêro dayene.	We want that Kurdish shall be the official language alongside Turkish, and that education shall be provided for the pupils in schools, from primary school until university	We want to keep the Kurdish language in the language of our country and provide the school students with safe education and a crash course.
Bi hezaran însanî merdîy.	Thousands for people died	They died within a few thousand of their humanity.
Rayraşîyayîşê dergî bi coşêkê pîlî qedîya.	The long journey ended with huge excitement	The long road to the center of the log the old woods.
Vateyê eseran zafîn aîdê min ê.	Most of the words of the works belong to me	I hope she's really starting to understand.
Tena ferqêk tede esto.	There is only one difference	there was only one difference.
Xulasa dewe de ma bi çimê dişmenan ewnîyayêne yewbînî ra.	In the end, we looked at each other in the village like enemies	slapped her left hand on its biceps in a fascinating
Nika zî bi hawayêkê sîstematîkî hêrişan kenê.	Now, they are attacking in a systematic way	Then they all jumped the alarm on the way.
Hewna zî tu kesî ra yew îtîrazo pêt-cidî nêbi.	Again, there was no serious and strong objection from anyone	Even if you hadn't heard of it, it would have been a bit boring.
Ê ke nê qirkerdişî ra weş mendê hîna zî estê.	They are also those who survived this massacre	Those who have not yet accepted the widow's offer.
Bombarduman heta saetan sere sibayî yê roja bîne dewam kerd.	The bombing continued the morning hours of the next day	I made ridiculous and harsh remarks.
Senî ke ma tirkî badê cû musayî nika zî qicê ma ziwanê dadîyê xo dima musenî.	Just as we learned Turkish later, now our children learn their mother tongue later	It's as if we've lost the ability to communicate between space and sound.
Her di hetan ra bi sehezaran însanî merdî.	Hundreds of thousands of people died from both sides	He's also been charged with heresy and witchcraft.
Waştişan rê cewab nêno dayene.	The requests will not be answered	You don't have to worry about it.
Vengê ey zî weş bi.	His voice was nice as well	It was a good song.
La ewro bê waştişê ma bimbarekanê ma ser o projeyan virazenê.	But today they conduct projects on our sanctuaries without our permission	But nowadays we are unwilling to build projects on our own.
Mi nê nameyî ra hes nêkerdêne.	I was not liking that name	I didn't like the name.
nêşîyêno bifikirîyo.	He can't think	she did not think.
Ma nêwazenê warê xo biteriknê.	We don't want to leave our area	We don't need to eat in any way.
Berê qedexeyî.	Forbidden doors	The old man.
A şewi ma uja di mendî.	That night we stayed there	That's why he went there at night.
Nuştiş de hewce yo ke ti wendoxan rê çîyanê weşan û taybetan qisey bikerî.	It is necessary that you tell the readers nice and special things when you write	Know that you need to be able to communicate between space and sound.
Persê mi qedîyay.	My questions ended	My question is over.
Nika zî dore ameya enê cayan.	Now, it is the other places' turn	Now that you have come to the island, I'm going to go.
Derdormeyê keyeyî de kes nêasêne.	One could see nobody around the house	No one s arguing about who s home.
O wext bîle mi zaf raşt û fehmkerde nuşto.	Even then I wrote very rightly and comprehensibly	I understood without more explanation than that.
Gereka yew televîzyon bibo.	There has to be a television	Maybe there is a TV.
Kalikanê ma no ziwan seserran ra nat bi zehmetî ardo resnayo ma.	For centuries, our forefathers have transmitted this language to us with difficulty	the clerk who had taken the young gentleman under his protection stopped him.
Çimke weşîya xo ebe tirkî ramenê.	Because they live their lives in Turkish	She's waiting for the results of her dream.
Bi nê ambargoyî şar yeno cezakerdene.	The people are punished with this embargo	And he cried out in a shrill but distinct voice, _Hekinah degul_.
Tesîrê kamcîn nuştoxî yan zî kamcîn nuştoxan to ser o esto?	Which author or authors have influenced you?	Do you know if you have a penis or a penis on your head?
Uslubê ci de qet tehmê kirmanckî çin o.	There is no taste of Zazaki in his style	There is no magic in the world.
Nêeşkeno derbasê weverê awe bibo.	He cannot reach the other side of the water	cannot pass through the villages of her nostalgia.
Labelê nê perwerdekerdişî hunerî reyde keno.	However, he does this educating in combination with art	the label describing them to art.
Vateyo bîn gore zî inî defterî amey nimitiş.	According to another account, these notebooks were hidden	"I remembered another verse from the Bible: ""He that believeth in the truth shall not be condemned, nor shall he be condemned""."
Hema zî no problem hal nêbîyo.	The problem has not been solved yet	It's not yet a problem.
Nuştox derheqê gramerî ra zî zelal û beşekar o.	The author is clear and competent concerning the grammar	It's a common way to defame the party or create suspicion within it.
Dewleta tirke û cergê ci zor danê ke kênayê efrînijî bizewijê.	The Turkish state and its goons	The Turkish government has taken the heavy luggage to their emergency room.
Her çî zanayne.	Everything was known	everything was asleep.
Bi desan leşkerê tirkî û cergî merdî.	Tens of Turkish soldiers and goons died	with a bunch of soldiers battered and hammered back.
Yanî gere ma zonê xo ra wayîr bivejîme.	Either we take care of our language	Or we'll get out of our way.
Vayî bî la halê mi zî hal nêbi.	It was expensive, but our situation was not alright	I was still not dressed.
Ame vatene ke zafînê îna dû ra jehrî kewtî.	It was said that most of them were poisoned by smoke	I remembered that there were a lot of people who left the room.
La ancî zî her serre newe ra eynî çî servîs kenê.	However, every year they serve the same thing	But it's no use now.
Dewe û bajar ferq nêkeno.	It doesn't matter whether village or city	It's no use taking the watch back.
Zafê yîne malbatî û pîrekî bî.	Most of them were family or old	many of them prosperous and old.
Sebre kî veyva xo ra vana.	Sebre tells that to her daughter-in-law	it is not wise, at any rate this moist season.
Ez hêvî keno ke kirdkî bibo dara mazîyere û bi henzar serrî emr bikero.	I hope that Kurdish will become a	I hope she's doing well by my friends and friends.
Feqet êdî baş zanê ke no mumkin nîyo.	However, now they know well that this is not possible	It's no use now.
Ziwan erjo verên ê komelî yo.	Language is the first value of society	The first eruption was at the village green.
Çîyo muhîm o yo ke merdim hedefê xwu bizano.	The important thing is that one knows his goal	It's important that people know their goals.
Tarîxî nê veng û rengî kurdan rê kerdê dîyarî.	History has gifted the Kurds with this colorfulness / diversity	The sound of thunder and rumbling continued uninterrupted.
La nika mi rê ecêb nîno!	Now, I don't find it strange anymore	But it's not weird to me now!
Ez henî fikirîyeno.	That's what I think	I think so.
Homa zî înan ra razî bo.	May God bless them	still enjoyed them.
Wezîfeyê ma pawitişê kulturê kurdan o.	Our duty is to preserve the Kurdish culture	The emphasis of our culture is on poetry.
Zafê înan keynayî daybî yewbînan.	Many of them gave their daughters into marriage to eachother	They were almost extinguished from too much crying.
Malzemeyê pakîye nêdîyenê înan.	They were not given any cleaning material	it is not fitting that they should be disgraced.
Têkoşîn ma rê mîras mend.	The struggle was bestowed upon us	The steel rope was anchored.
Ma wina dest pêbikin.	Let us start like that	Let's start work.
Ganî to her çî ra îstîfade bikerdêne.	You should have made use of everything	You've got to do everything right.
Ê ke welat ra nêkewnê dûrî qedr û qîymetê welatî û kulturî nêzanê.	Those who don't leave the homeland, don't know the value of the homeland and culture	Those who don't know about countries or cultures.
Ganî kesêk/e vera nê kerdişê bêexlaqî bêveng nêmano.	One must not remain silent in face of such immoral doings	No one s arguing about not being allowed to enter the room.
YPJyî bi serran rûmetê cinîyan û komelî pawit.	For years, the YPJ has protected women's and society's honor	Yipsies with heads of mushrooms and gatherings.
Bi nê qanûnî tecawuzkaranê qican serbest vera danê.	With this law, they are releasing child rapists	it is not lawful for me to give up all your quarrels.
La mîyan ra nêvejîno.	But does not come out of it	But they don't see me.
Ma zî dişmenîya înan seyr kenê.	And we watch their enmity	We also make mistakes.
Hêzê serdestî raştîye nimnenê.	The ruling forces hide the truth	The Dry Milk Box is one hundred percent fake.
Mi no zîhnîyet ra zaf zerar dîyo.	I have suffered a lot of damage from this mentality	I've seen this song very narrow.
Zereyê qula morceleyan tim pirrî simer o.	The ant's hole is always full with straw	The gold thread of the reins is still wet.
Her çî ra zerrî ra hes bike.	Love everything from heart	everything will be cool.
Kilawa serê sereyê ey de çinê bî.	He didn't have a hat on his head	There was no sound coming out of his head.
Derheqê ardişê heran de embazê ma ha xebitênê.	My friends are currently working on bringin in donkeys	to which my friends have been pointed.
Derdê ke nêantîbî nêmendîbî.	There was nothing he/she had not suffered	The painful consequences of the behaviour of the cat were not felt.
Yanî derdê nuştoxî wa o nêbo ke sey nuştox xo bido şinasnayîş.	I.e., the author should not preoccupy himself with being known as an author	Or do we tell the truth when Tom came home?
Seke ez mîyanê bola vergan ra bivîyarî û bixelesî wina ez bîya asan.	I became light, as if I passed through a pack of wolves and escaped	If I leave him alone, I will not leave him alone.
Ni vatenê xo ni kî kerdenê xo zerrê kesî rê wes nêne.	Neither their words nor their actions please anyone	It's not wise to refrain from expressing myself.
Mîsal maskeya kewe hîsê aîdîyetê dadîyan temsîl kena.	For example, the green mask represents the mothers' sense of belonging	It's like a mask that makes people feel weird.
Mi qayît kerd ke domanê qijî zafêr tirkî qesey kenê.	I saw that most small children speak mostly Turkish	I determined that the miners would be more skilled in their art.
Hema newe hiş yeno bi sereyê to.	You just now came to your senses	It's all said about that.
Ame mi vîr.	I remembered	I remembered it.
Candar çin bo parazîtî rê zî cuye çinîk a.	If there is no lifeform, a parasite cannot survive either	somehow made her usually soft voice heard above the tumult.
Îqtîdar hêrişê goran keno û kerrayê goran şikneno.	The government is attacking the graves and destroying the grave stones	Learn a little bit of consistency and adherence to the principles of pure pity.
Tarî de leşa mi çin a.	I don't have a body in the dark	I don't have any body in the dark.
Pay gêra ser.	Stepped on it	Do not lift the frame.
Di hebî kitabê min kenê çap bibê.	Two of my books are about to get published	I need to find my book in printable.
Ma her tim waşt ke cuya têdûşte biba awankerdene.	We always wanted an equal life to be established	We always wanted to be the center of the puzzle.
Kesêk senî şêno ziwanê xo vindî bikero?	How can one lose his language?	How can someone beat that lady up?
Çi ray mi vîr ra nêşonî.	I will never forget you	I don't remember how I feel.
Ma terkê mergî bîyî.	We escaped death	We're leaving the egg.
Naye rê zaneyîş lazim o.	For that, knowledge is necessary	But you need it to be clear.
Panc perey nêkerdêne.	It was not worth a thing	I don't have any money.
Çunkî ez ha zana ke ti nêweş î.	Because I know that you are ill	Because I know you're not bad.
Yeno manaya cuye.	It means life	That means he's gone.
Bi hawayêkê leşkerî vera şarê kurdî teda kena.	They opress the Kurdish people with military means	Prepare the local defense forces for war.
Pawitişê sucadaran ra fek vera bidê.	Give up defending guilty ones	the Adventures of Mademoiselle Dolphore and finally.
Nêno zanayene ke mabênê nê di hêrişan de eleqe esto yan nê.	It is unknown whether there is any connection between this two attackts	She didn't know if there was any kind of hatred of him.
O jî nêbî.	That wasn't it either	she was not.
Hînî her kez fam kerd ke eke xoza çinba kes nêeşkeno biciwîyo.	Finally, everyone has understand that if there is no nature, nobody can live	again she was morosely gratified by the consciousness of it.
Tu selahîyetê ey ke dest bido rojnameyî ser çin o.	He doesn't have any power to support the newspaper	The news of which reached him almost at the same time.
Hema zaf rew o.	It is still too early	It's too easy now.
Nê çar serrî her ca ra e-mailî amêne.	This four years, e-mails came from everywhere	All the letters have not yet been forwarded.
Ez o henî sebir bikerî.	Thus, I shall be patient	I can only be a bit more brave.
Kurdî nê vîr ra nêkenê.	Kurds don't forget this	they hadn't heard each other.
Kapîtalîzm û netewe-dewlete bêçare mendî.	Capitalism and the nation-state became desperate	Capitalism and nationality were beyond the feeble intelligence.
Hot serrî binê destê yin di mendi.	They stayed seven years under their rule	the sizzling steam made me jump.
Çend şaîrê bellîkerdeyî estê?	How many identified poets are there?	How many different types of bell cakes are there?
Çokê mi şikîyayî.	My knees broke	I'm very sorry.
Çunke domanê ma en şansizê ma yê.	Because our children are our most unfortunate	Because they're going to have a lot of chances of finding out.
Bi nan û mast arêya xo kerde.	Their breakfast consisted of bread and yoghurt	I made my bread and carefully crumbled it away.
Gelo heqê kirdan zî çin o ke yew rojname vejê?	Do the Kurds not have the right to publish a newspaper?	Will there be no free rides to make them?
Çend darî eştî adirî ser û pê adir geş kerd.	Threw some wood on the fire and stoked the fire	began walking up and down the room
Masayîşê pîzeyê to zêdîyeno.	You stomach's swelling is increasing	The taste of your pizza is more satisfactory.
Ma no konferans çarçeweya na kampanya de organîze kerd.	We organized this conference in the context of this campain	We organized this quarterly conference for the campaign.
Yanî tewr tay ez hîrê rey metnê înan wanena la ez bawer nîya ke nuştoxî xo ra pey agêrenê metnê xo di rey wanenê!	So, I read their text at lest three times, but I don't think that the authors turn around and read their own texts even twice	Or do we tell the truth when we get married, but I'm not sure if it's possible to get married!
Qet kesî goşdarîya ey nêkerdêne.	Nobody used to listen to him	No one else followed him.
Dişmen merdimîye nas nêkeno.	The enemy does not know any humanity	But they don't know about human emotions.
Xo hem silîvanij hem licêyîj hesibneno.	He sees himself both from Silîvan and Licê	It's all said about that.
Leweyê/kişta nînan de tayê çalakîyê kulturî kî amebî amadekerdene.	Besided that, some other cultural activities had been prepared	This wine is not only about to eat, but also about to have been cultured.
Têzik-têzik nîşt ereba ro.	Sat gently into the car	The ice cream van didn't cool with the smell.
Eslê xo de çend projeyê ma estê.	Actually, we have some projects	Actually we have several projects.
Labelê gerek ma eynî îmkanî bidin her lehçe.	However, we have to give the same opportunity to every dialect	the label needed to give them every sign.
Ma rê partî yan zî grûba ma neteweya ma ra muhîmêr a.	For us, our party or group is more important than our nation	We're more important than our own parties or our own.
Hetê sîyasî de kî qasê xo şuxul keno.	Regarding politics, he works as he can	It's like he's been drinking in the past.
-Naye ra tepîya ti wazenî hetê muzîkî ra çi kar bikerî?	After that, what musical works do you want to do?	-What do you want to do with the music tape?
Qalê cihûdan keno.	He/She talks about Jews	the skin of which is covered with a fine down.
Yew nuştoxe qehremana xo rê wina dejena.	One author hurts her protagonist like that	A castle keeper of the castle.
Zobîn kar û gureyê mi pêro muzîk o.	Our other work is all (about) music	I love my job and my music.
La peynî de neçare mend ke koç bikero.	At the end he/she was desperate and had to migrate	But he wasn't capable of spotting.
Vera naye hewce yo ke têkoşînêko hempar bêro kerdene.	It is necessary to fight against this in solidarity	There is no need for an Emperor's dress.
Xebata derse girewte xo ser.	He/She took care of the teaching work	the axe head disappeared entirely inside the cut
Mi zaf keyf guret.	I enjoyed it very much	I'm very happy.
Her çî tehmê xo kuekê xwi ra gêno.	Everything gets its taste from its core	It's all said about that.
Melekî nênê nê keyeyî.	Angels do not come to this house / family	But they don't have to go home.
Camêrdê ke cinîyan qetil kenê xora dewlete ra paştî gênê.	Men who kill women, already receive the state's support	The Cameroon, which has not yet reached the height of its unusual sanctity.
Album de sewbîna gelek muzîsyenê ercayeyî kî xebetîyayî.	A lot of other valuable musicians worked on the album	It combines and adapts the music of many rockets.
Coka ez nika komelî ra zêde çî nêpîna.	That's why I don't expect much from the society	I think I don't see any point in troubling them now.
Roştîya aşme ver nat-dotê xo nîyada.	He/She looked around in the moonlight	the sun still low
Gelo tarîx qey domanê min ê sîyayî kerdê xo vîr ra?	When did history forget about my black children?	Have I forgotten the secret of my dreams?
Ez zaf rindek bi ziwanê înan a qisey kena.	I speak their language very well	I'm very careful with their heads.
Roman gerek mezgê ma de bihelîyo.	A novel must melt into our brain	I think you should eat something, I disagreed.
Yê ma zî xirb û pag ê.	Ours are ruins as well	They think we're sick and sick.
Çimkî îmkanî ma çinîyebî.	Because we did not have any opportunity	It smelled good to us.
Yew lacî yi zî saz cinên.	One of his sons also used to play the saz	Another eruption was at the same time.
Muzîk ame mi vîrî.	Music came to my mind	I remembered the music.
Bi nê meqsedî bi serran çar hetanê dinya ra gêreno.	With this goald, he travels the four corners of the world for years	It combines and adapts the behavior of the mouse around the world.
Pîşta xo azna ra balîşnayan.	He stretched his back on the pillows	the skin of which is covered with a fine down.
Însan tayê çî-mî şîkîno bico binê qeydan.	One can record one or two things	In this world, there is nothing left to eat of them.
Felek kor bo.	May destiny be blind	It was very cool.
Ê her dem paştî danê mi.	They always support us	They'll follow me forever.
Çîyo ke kurdan xo mîyan de munaqeşe kerd ‘ya’ û ‘boykot’ bî.	What the Kurds were discussing amont themselves was 'yes' and 'boycot'	What they had been hiding about was the smell of nostalgic waste that life had accumulated.
Ti enê halî ra başêr hal nêvînenê.	You won't find a situation better than this one	You don't look better than these people.
Miletê to bi xo nêverdano.	Your people won't let it pass on their own	You don't have to worry about it.
Mi derdê ma û pî dî.	I saw the sorrows of parents	I nodded and pointed down.
Qehwe de ma pîya tawla kaykerdêne.	We played tawla together in the coffeeshop	In the middle of the road, a chariot was broken and kept for a while to be repaired.
Ez bi xwu qayil a ke sehaya ziwanî de zaf tewir xebatî bibê.	I myself am happy that there will be various types of works on the language stage	I hope she's working very hard in her bedroom.
Mudaxeleyê ziwanê ma kerd.	They interfered with my language	The patient obeyed and remained in the same attitude of close observation.
Helbet muzîk ra qe nêvêro.	Of course should not pass the music at all	It doesn't sound like a music lover.
Ganî her elewîyî goreyê nê rayîrî têbigêrê.	Every Alevi must act according to this path	though they have not all climbed the same ladder.
Rastî kî konferans enternasyonal bî.	The conference was really international	It's more of an international conference.
La teyna gurîyayîş kitaban ser o nêbeno.	But it doesn't work with bookwork alone	But it wasn't on the books only.
Kravata xo sey doxîna tumanan zaf derg û barîye bî.	His tie was long and thin like a pair of underwear	The dress was very old, and the dress was very old.
Sorankî de standard çin o.	There is no standard in Sorani	There is no standard in the kitchen.
Mi kolî eştîy soba û şîya verê camî ke ezanê nîmroje biwanî.	I threw firewood into the oven and went in front of the glas to read the midday's azan	I left the gun in my pocket and hid behind a haystack in front of my head.
La ê kesî qet qalê nê rojname û kovaran nêkerd.	But no one talked about these newspapers and magazines	But they didn't make any fuss about what they had ahead of them.
Ma hem suhbet kenê hem şinê.	We talk and walk at the same time	We'll go all the way.
Qaşo ti şîyî uca ke korîdorê haştîye abikî.	Allegedly, you went there to open up a peace corridor	You must go to the greenhouse where the wind is blowing.
Amadekarîyê seba festîvale tay mendê ke biqedîyê.	The preperations of the festival were almost finished	the patronage of the feast'll be all over.
Asmên ra astareyî bereqînê.	Stars are shining in the sky	Escape from the sun.
Çimkî arşîvê vîrê mi de cinîyê sey aye zaf kêmî yê.	Because in the archives of my mind, women like here were very rare	I have very little fluid in my blood.
Têkilîya kurdan û karkeranê xwu zafane bi swêdî ya.	The relationship between Kurds and their workers was mostly in Swedish	The news of the departure of their master and grandson came to Shimon.
Ma miqatê ziwanê xo bibê.	We shall take care of our languages	I wish it may prove true.
La vana îlela nêvana.	But she says that she doesn't not say it under any circumstance	But it won't be borne.
Îqtîdar pandemî bahane keno destûr nêdano ma.	The government uses the pandemic as an excuse to not give us permission	I'm not allowed to enter the bathroom.
Seke yeno zanayîş alemê xirîstîyanîye de mîsyonerîye edetêko kan o.	As one knows, being a missionary is an old custom within Christianism	It's a common way to defame the party or create suspicion within it.
Ganî dengbêjê ciwanî weye bibê.	It is necessary that young dengbêj are groomed	it should be the sound of a lost youth.
Werte ra vîst û şeş serrî vîyartê û ez qet nêşîya welat.	Twenty-six years passed and I never went to the homeland	I forgot the wells and the six captains, and I never went into the country.
Rojanê peyênan de nawnayîşî reyna bîyî bişîdet.	In the last days, the protests again turned into violence	The news of the departure of their master and grandson came to Shimon.
Heşê mi nêgêno ke senî zereyê taksî de ca dîya ê merdimî.	I cannot fathom how they made enough space for that man inside the vehicle	I don't remember how they were taxed.
