source	reference	translation
ڤە ئێ دووخا چوار ساتم بردە سەرێر.	I was four hours under these circumstances	I've been this way for four hours.
نیمتەنە و شاواڵ شەترەنجی کردۊتێ ئەێ ڤەر	in plaid frock and trousers.	And he made him a model and a model.
م نمەیلم ماجراکە ڤە ئێ شێوە تەمام بوو	I won't let it end like this.	I don't want to end the experience in this way.
ئەر یە بییە گ نێیەت ئە ژەن کەڵنگە دەرک بکەێ	trying to grasp the old lady's meaning	Or do we tell the truth when Tom came home?
ڕووژنامە ئەێ پەلۊ مێزە هێز داتێ	he picked up the paper.	the old days were drawn to the front of the dungeon to the empty table.
هایتێر ئەڕا هەمۊشە ئێ دت نازارە ئەێ دەس بچوو	she might be required to sink herself forever.	maybe it's all green and green for this sweet girl.
ڤە دوشمین و هەڕەشە دەستوور دامێیە بێن	he ordered me in with an oath	I was left with a threat and a threat.
سە ئەو ڤە ڕاسییا ئەسیر بۊ	so truly was he captivated.	So that he may be aware of the truth.
یاواش ڤە زوور زانی هێز گرتم	I raised myself gently upon my knees	I thought I might take a moment's time.
ڤە ئێ حاڵا هەر چەێ شەواهد و قەرائن بی نیشانە میاێ ئەو موجرمە	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	in either case, as evidently not because of the deep depression into which he had sunk onaccount of it.
دەرجا ئێ فکرەلە ڤە نام زەێنمەێرە گێرداننم و شعرم سازی	I immediately turned this thought over in my head, creating lyrics.	I leave behind me as a pledge of poetry.
ڤە ئێ گومانە گ مداڵە ئەژ زەڕ بێخەوشە	thinking that it was a medal of solid gold	in this doubt that he was sick
ئەمانێ فرە ئەڕا یەون ئاخ و داخم کرد	but I felt so sorry for them	but I'm very sorry about it.
م ژیاین فرە دووسە مەێرم، بەدبەختی هەر یەسە	I've loved life too much, shamefully much.	I've seen it many times, but it's the same kind of hat.
ئەمانێ ڤە حاڵێکەێرە گ لەمەسوڕکییان بی، دەس و پاوانە مییا، ڤە ئەژ لاوەلا چوروو و بتە مەهەتنەو نووا. ڤە ئاخرەێر کول ڤە یەکا گولەوان تەقان و حوزوور وژان ئاشکراوا کرد. ڤە دوما ئە گولەتەقاننەلە فرەهان ئەژ سەربازەل ئێ سەر زێن ئەسپلەوان کەتنە هوار.	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but in a state of fear, his hand and his foot fell, and dropped his riding habit, and practically all was in a decadent condition.
جوور ژیمناسیککارێ گ هووکارە ئێ کارەسە	like a man accustomed to that kind of gymnastic exercise	in a fascinating but decorous d'shabill'.
گووشە میاێ ئەر دەنگ شوونە پا زەمان	listening to the echoing footsteps of years.	I heard a noise on my feet.
م فەقەت مەێ ئێ ژەنە بۊنم	I must see the lady.	I don't really want to see this woman.
ئەێ تونێرە ئاێم دەردبهوەرێکە	he struck you as being pretty handy.	that the tunnel is a natural bridge
ئەمانێ سووسک ئەێ دەڕەس ئەو دۊر بی	but it was safe out of his reach.	but the clerk who had taken the young gentleman away
گشت ئاوەخت و ئارزووەلم دریاوە ڤارا	I have lost all my illusions.	I've got all my faculties as well as ever I had in my life.
ساێلەوان یا مردۊن یا هەیواوین	all of them silent now, their owners dead or fled.	They say you're dead, or you're going to die.
ڤە زۊیی ئێ توڕەکونا گوجەرە، ڤە شێڤە ڕێ ئەڕا ڕەدبین گورج بییەور	it soon stood wide open also.	And he stood in the midst of his saddle, and took hold of the saddle.
ڤە یەێ قەتئییەت ناهەڵمانە و دڵسەرداکەرێ فەمیم گ یە دوماێن ساڵ منە	I knew with sudden, chilling certainty that this was my last year.	I was so sensitively aware, indeed, of being younger than I could have wished two years.
سە دەم وژمە بەسریا هیشت	I kept my mouth shut.	I'd nodded and then turned my face straight forward.
ئیمە جارێ هایمن ئەر ئە جاێ گ هووسیاویمن	we're still where we were.	Once we were home.
دەرجا زانستم گ ئێ کلیلە هن کوو بی	I knew immediately what this key was to	I knew where the key was.
سە تو مەتۏنین سەر ڕێ وژت بگرین و من ڤە تەنیا بیلین	so you can get the hell away from here and leave me alone.	so you can get out of your way and I can be alone.
ئەمانێ کەسێ زەڵە دخاڵەت ڤە کارەێرە نیاشتێ	but nobody dared to interfere.	but no one had interfered in his activity.
یا یە گ ناخودا سەرە مەشکنتێ	or knocked on the head	Or something comes out of the water.
ئەو تا نزیکەل ئێوارە ئەر ورە مەن	there he remained till nearly nightfall	she would remain in the same attitude of close observation so long
گ ساخمان ئەسڵییە ئەوە، یەێ ڕووژێ لانەهۊ کوچکێنێ بی	as though it had once been a large stone pigpen	which was in the greatest good humour, that it should be a little day.
یە کار سەخت و پڕ ژانێ بی	that was painful and difficult for him.	It was a busy end.
داخم ئەڕا یە ئەێ توو جاکەت ئاوردینمەێرە	I'm sorry I've dragged you out of bed.	I'm sorry I tricked you.
گ ڤەخت ڕەسییەسێ تو کنارەگیری بکەین	it's time for you to step aside.	that when you were married she would marry me.
ڤە هۊچ شێوەێ ئمکانم ئەڕان نیاشتێ	as I could not possibly have done	I don't like to lie in any way.
شەک نەێرم بیتێیە بائس ئە مردن ژەڵاوێنە	I have no doubt that it led to his tragic end.	I just don't know if I feel like a darling.
هەنێگ ڤە خێاڵ یە گ دوز هەتێیە و سێخ شوومینە بردێیەسێ	when he got the poker in case of burglars	somehow made her usually soft voice heard above the tumult.
ڤە ئەسپ کرند یانێ خزمەتکار هامکار من دەستوور داێ	ordered the sorrel nag, my fellow servant	And he made me a messenger with a saddle.
ئەڵڤەتە تەنیا یەێ سڵامەلەیک ڕەسمی	that they had never gone further than formal greetings	of course, only as an official greeting.
گستێ بچوو ئەو نام دیتێ دەرە ئەێ ناما بەسیایە	but the bolts were in place.	his small glow disappeared with the invisible face beneath the door
م خوەشاڵم گ ئەو ڤە مەوقە هەتێیەسا	I'm glad she got back in time.	I am glad she has come to dinner.
ئەمانێ ڤە گومانم گونا ئێ هەمکە بەدبەختییە ها مل منەێرە	but I take all the blame upon myself	but I doubt the misfortune of Ghana had come to me.
دەرجا چەم ئەژ ئەو هێز داێ	looked quickly away.	then lifted his lip
جەنگەڵ ئیسکەتە ئەژ ڕەنگ سێ بییەسە ڕەنگ بۊلی	the forest was gray now instead of black.	the young man now stands pale, facing him
ئێ کارە ئیمە ڤادارە تەمەڵییە مەکێیا	which disposed us to sloth	which we did not do as a rule.
گ ئێ ڤاڵە، تا ئێ ئەندازە کردۊتێیە ماێە ترس و ناسا تەبیعی	that so much invested the whale with natural terror	yet so well set out was it that it seemed that every part had been in a state of fear and perplexity.
ئەڕا یە گ دی دتەکە نەونێ، شوونە تەسمیم گرتێ ئەژ ڤەتەن بچووئەڕیا	in order to escape from her, he determined to quit the country	Because he didn't see the girl, he decided to stay in a small apartment.
هۊچ ئەژ دووخ وژ ناڕازی نەوی	her mind had no distaste for her own set	"The Bible says: ""He that believeth in the truth shall not be condemned, nor shall he be condemned""."
تەعەهود وژ ئەێ ڤیرا بردێ	the obligation faded.	he thought of it.
ڤاێژ ئەمان نیاێ و زەمین و زەمان ڕشانێ ئەێ یەک	I never see the wind blow so.	but the time was beginning to press now, and the earth had become a dark mountain.
ئەمانێ شازادە ئەژ ئەو کەتەو نووا	but the old prince interrupted him.	But the princess didn't come with him.
ڤە سانگە ڕەگبار تون و ناهەڵمانێکا پشکیا	turned into a rout because of a devastating downpour.	in the most dark and mysterious way
ورەلە ئەڕا یە بانان بووە کڵاس دەرس ئیمە ڕێکم ئاوردئرا	arranged it for the future schoolroom.	I was prepared to teach her first how to study
م کشیشم ڤە مەی ئەژ هەر سووئزەنێ دۊر بوم	I am a priest and therefore I ought to be above suspicion	I push my priest to stay away from me.
هالی شەش پلە ڤەگەرد «هەری» نامتاقان بی	still lying on the staircase six steps below him.	They were still at the top of the head six steps.
س دەقە تەمام چەم دۊرانێیەر هرەکەت ئەسپە	watched the horse's action for the space of three minutes	You'll have to look at each other for three minutes.
ئەمانێ فکرم کرد خەم و خوسە چێکە گ ڤە هەر هاڵ ماوە تۊش ئاێما	but I thought grief was something you felt anyway.	but I thought it was fitting that you should come at once.
