source	reference	translation
همینتی چار سات سر هکردمه.	I was four hours under these circumstances	I've been here for four hours.
کل جمه و چارخونی شلوار دپوشی بییه	in plaid frock and trousers.	All the people in the room are covered in trousers.
من نلمبه که ماجرا اتی توم بوه.	I won't let it end like this.	I'm not here to tell you.
کوشش هکرده پیرزنای رای ره بفهمه.	trying to grasp the old lady's meaning	trying to get the old man to vote.
روزنومه ره میز کنار جا بیته.	he picked up the paper.	I don't have time to sit down.
ولکه این نازنین کیجا درسسی از دس بوره.	she might be required to sink herself forever.	But he didn't know when he was going to learn.
با ات تا فاش مه ره فرمون هدا.	he ordered me in with an oath	I'll tell you what I'm going to tell you.
راسسی راسسی کلاید اسیر بیی بییه	so truly was he captivated.	I'm sure you'll find it hard to keep up.
ونه گلی از ترس خشک بییه و بهیته. و بپرسییه	she asked, her voice rough with stress and fear.	the flower is dry and it's cold, and it's cold.
یواش یواش لینگ رهی هکردا راس بیمه	I raised myself gently upon my knees	slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly, slowly.
با این حال درس همه چی شاهدی دننه که و مجرم بییه	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	But he's been able to prove everything to himself.
اندریک یان فکرا ره شه سر بگردندیما ات تا شعر بساتمه	I immediately turned this thought over in my head, creating lyrics.	I've been thinking about writing poetry for you.
با این گمون که مدال اصلِ طلای جا هسسه	thinking that it was a medal of solid gold	with the assumption that the medal is in gold.
ولی وشون واسسه خله متاسف بیمه	but I felt so sorry for them	But he's very sorry.
من دیین ره خله دوس دارمه. بدبختی همینه.	I've loved life too much, shamefully much.	I'm in love with you. It's bad.
اما همتی که شه دس و لینگِ جا ساخه سو کردنه و بوته لا به لا پیش اییمونه سرآخر هنتی تفنگ جا شلیک کردنا نشون دانه که در اننه با اون شلیک هم خله از سربازون شه اسب زین پشت جا پایین جر دکتنه	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	But when he put his neck down and leaned his head over his shoulder, he pointed to his rifle, and pointed to the bullet in the mouth to his soldiers and to his horses in the back.
زیمیناستیک کار جور که به این کار خو هکرده	like a man accustomed to that kind of gymnastic exercise	the earthly way he did it.
زمونه لینگ چمر ره گوش دا	listening to the echoing footsteps of years.	time to look at her eyes.
من فقط ونه این زنا ره بوینم	I must see the lady.	I'm only here to see her.
ته نظر هم آدم به دردبخری هسسه	he struck you as being pretty handy.	He's in a lot of pain.
ولی سیس ونه دسرسی دنی بیه	but it was safe out of his reach.	But you're not alone.
مه تموم امید و آرزو همه به باد فنا بورده	I have lost all my illusions.	I've lost all hope.
وشون صاحبون یا بمرد بینه یا فلنگ ره بدا بینه	all of them silent now, their owners dead or fled.	They're either dead or in a cage.
خله زود این کچکی گلیا اتا گذر رای واری آماده بییه	it soon stood wide open also.	but soon the little collar will be ready to pass.
