source	reference	translation
Nika pê hêrişan yeno waştenê ke heme qezencê înan dest ra bêrê girewtene.	Now, these attacks are intended to take away all their achievements	The wedding ceremony is about to begin with all the other people's wits.
Çimê mi bîyî pirrî hesirî.	My eyes filled up with tears	I was very blind.
No zî beno semed ke vîrus vila bibo.	This, too, is the reason why the virus spreads	Don't worry about the virus.
Hetanî sinifa çarine dewa xo de waneno.	He studies in his village until the fourth grade	They're all in the fourth grade.
Ganî pêro cinîyî xeyalanê xo bîyarê ca.	All women should fulfill their dreams	I've been thinking about your imagination for a long time.
Mi zî tercumeyê kirdkî kerde.	And I have translated it into Zazaki	I translated it myself.
Seba ke ciwan vera naye vejîyano polîsî ey wesayîtî ra fînenî dûrî û dest şanenê qirrika ci û erzenî erd.	Because the youth protests against this, the police throws him out of the car, grab him by the throat and onto the ground	Because the young man was not able to see the police's car, he began to look at the car and stared at the ground.
Ma vînenê ke rayaumûmîye de derheqê bawerîya elewîyan de muneqeşayêko cîyaker yeno kerdene.	One sees that the separatist discussions are made in public concerning the faith of the Alevis	We've seen a lot of people talk about their beliefs.
O rî ra kî ê mînetdarê dersimizan ê.	For that reason they are thankful to the Dêrsimis	I'll tell you who we're going to teach.
Hetê ra gureya hetê ra kî wend.	On the one hand, he worked, on the other side, he studied	I'll tell you who I'm going to be.
Her diyan sere şanayo pê ke ti vana qey kirmanckî nînan afernayo!	Both of them smashed their heads together as if they created Kirmanckî on their own	You don't have to worry about all these things!
Welatê ma binê sîyasetê qirkerdişî de yo.	Our homeland is subject to deathly politics	The country is under a murder policy.
Wa wendişê mewlidî biancê kamera.	We should record the reading of the Mawlid	The camera's in front of the camera.
Tena yew qusurê xo esto ke merdim nêeşkeno nuşteyan kopî bikero.	There is only one flaw, one cannot copy the writings	I don't know if I'm going to make a copy of it.
Ino hereketê ci îsbat kerd ke ez otomatîkman biya serekê grûbî.	His/Her movements proved that I otomatically became the leader of the group	But the move proved that I was automatically drowning in the water.
Yeno keye ke nîmeyê awe zî nêmenda.	He comes home and not even half of the water is left	If you don't like it, you don't like it.
Ez koma her dîyan a.	I am in both groups	I'm all over the place.
Her çî wextê ey esto.	Everything has its time	It's about time.
Eke roşîya nême şima rê nême bidîn ma.	Once sold, half is your, give the other half to me	If there's no sun, there's no way now.
Dima sond dekerna û beyraqe dîrege ra arde war.	Later, he recited the oath and pulled down the flag from the pole	when he swore an oath, and took the oath of observation.
Kifş o ke cuye o tayê rew hincirnayo.	It's evident that life has worn him down a bit early	I'm glad you're here.
Xora qeleme dest de hazir a!	The pen is already ready in hand!	It's time to get ready!
Yew hîkaya xo bi formê nameyî amo nuştene.	One of his/her stories was written in form of a letter	The story is written in the form of a letter.
Zereyê çimanê xo ra to de huyeno.	He laughs at you from within his eyes	I'll see you tomorrow.
Kesî îtîraz nêkerd.	Nobody objected	I don't think anyone has noticed.
Merdim ancax ziwanî ra bizano.	One can only know from the language	I've come to learn about animals.
No kî çîyode zaf rind o.	This is a good thing, too	It's not as if it's a big deal.
Yewna bi tirkî nengan çîneno vano ti çira vanê ‘kirdî’.	Further, the curses in Turkish and asks why you say 'Zazaki'	You don't have to look at it now.
En zaf kî kurmanckî de vînon.	Mostly, I see that in Kurmanji	There's a lot of people out there who don't know.
Ma wazenê kîşta tirkî de kurdkî zî bibo ziwano fermî û mekteban de dibistana ewilêne ra heta unîversîte bi ci wendekaran rê perwerde bêro dayene.	We want that Kurdish shall be the official language alongside Turkish, and that education shall be provided for the pupils in schools, from primary school until university	In the middle of the turkey basin, the turkey is to be educated in public and private schools up to the university level.
Bi hezaran însanî merdîy.	Thousands for people died	He climbed thousands of stairs.
Rayraşîyayîşê dergî bi coşêkê pîlî qedîya.	The long journey ended with huge excitement	The secretary of state's office closed with his coat.
Vateyê eseran zafîn aîdê min ê.	Most of the words of the works belong to me	I've got a lot of things to tell you.
Tena ferqêk tede esto.	There is only one difference	There's no difference.
Xulasa dewe de ma bi çimê dişmenan ewnîyayêne yewbînî ra.	In the end, we looked at each other in the village like enemies	I'll see you've seen it with my teeth.
Nika zî bi hawayêkê sîstematîkî hêrişan kenê.	Now, they are attacking in a systematic way	It's like a systematic storm.
Hewna zî tu kesî ra yew îtîrazo pêt-cidî nêbi.	Again, there was no serious and strong objection from anyone	I'm not afraid to tell anyone about it.
Ê ke nê qirkerdişî ra weş mendê hîna zî estê.	They are also those who survived this massacre	when the murderer came into the room.
Bombarduman heta saetan sere sibayî yê roja bîne dewam kerd.	The bombing continued the morning hours of the next day	The bombing went on for hours in the morning.
Senî ke ma tirkî badê cû musayî nika zî qicê ma ziwanê dadîyê xo dima musenî.	Just as we learned Turkish later, now our children learn their mother tongue later	If you want to learn something new, you don't need to learn something new.
