source	reference	translation
چار ساعَت هْنجورَه مَندیمَه.	I was four hours under these circumstances	I've been here for four hours.
شطرنجییَه جْرقَه و شْوارْش دَرییا.	in plaid frock and trousers.	The chess game is over and it's over.
از نییَرزم‌‌ کو داستان عْنجورَه تمون آبو.	I won't let it end like this.	I don't need to tell you the story.
خَیلی سَکْراتش کَردَه تا پیرَ یِنَکی منظوری بْفَمْه.	trying to grasp the old lady's meaning	the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secretary of the secret
روزنومه میزی وَری کو پیگِتْشه.	he picked up the paper.	I don't want to sit on the table.
شایدا ام قشنگهَ کیلَه همیشَه را چْمه دس دِ بشو	she might be required to sink herself forever.	I'll see you're always beautiful.
فَشینه من فْرمون دوشَه	he ordered me in with an oath	I've lost my eyes.
کلاید راس راسَکی اسیر با	so truly was he captivated.	dressed in a red dress.
چه صدا استرس و ترس دره گریا. اَی دَفَرسَه	she asked, her voice rough with stress and fear.	It's like a voice of stress and fear.
یَواشینَه زونو نَه ایشتیمَه.	I raised myself gently upon my knees	I'm not alone.
با اْمْ حال هَمَه یه مدارِکِن نشون دَن اَ گْناکارَه	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	with all the evidence that he was a criminal.
ایی دَفَعی اْم فیکرون چْمْ کله کو گاردْندْمَه اَی نَه شعر ساتْمَه	I immediately turned this thought over in my head, creating lyrics.	I've been thinking about it for a moment now.
ام فیکری نَه کو اَ میدال نابَ طیلا کو اِستَه	thinking that it was a medal of solid gold	I don't think there's a middle ground here.
وَلی خَیلی اَوون را تَسْف هَردْمَه.	but I felt so sorry for them	I've been thinking about it for a long time.
از زنْدْگی نَه وییَر خْشیمَه. بدبَختی هْمَه.	I've loved life too much, shamefully much.	I'm glad you're here. I'm sick of it.
اما در حالیکو سینَه ویسنِه کرین و نیهالون مینی کو جلو آین و آخْرْنَه‌سَر اشتن تفنگون گولون ایله ویداشتشونَه و اْشْتَن صْفَت دوشونَه و بَدَز اَ ویداشته نی خَیلی از سربازن اسبون زینی سری کو جیر ویلَکینَه	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but as soon as his knees and knees stood in front of him, and his knees touching his rifle, and his knees touching his knees, and his knees touching his knees, his knees touching his knees, and his knees touching his knees, his knees touching his knees, and his knees touching his knees, his knees touching his knees, and his knees touching his knees, and his knees touching his knees, and his knees touching his knees.
ژیمناستیک کاری شی کْ اْم کارینَه خوکَرد آبَه	like a man accustomed to that kind of gymnastic exercise	The gymnastics are doing what they're doing.
زمانی پا صْتا کْرا گوش آکَری	listening to the echoing footsteps of years.	when it's time for you to listen.
از فقط پی اْم یِنَکی بْوینْم.	I must see the lady.	I'm only here to see you.
اْشْتْه نظر دِرِه نی بدربخوره ادمیه ؟	he struck you as being pretty handy.	You don't think about it now, do you?
اما بْزبْزَه چِه دایرَه کو دور مَندا.	but it was safe out of his reach.	But he's not going anywhere.
چْمْه ناجِن همه بْ باد شینَه.	I have lost all my illusions.	I'm not going anywhere with the wind.
چَوون صِیِبِن یا مَردَینا یا دَوَشتَینا.	all of them silent now, their owners dead or fled.	whether it's in the morning or in the afternoon.
هْم زودیون اْم روکَه خْلْ ایلَه راهی شی آمادَه آبو کْ بِش و بِری بْکَرْن	it soon stood wide open also.	They'll soon find a way out of the drawing room.
ایی دَفَعی فَممَه کو اْم دِ چمه آخرنَه سالَه	I knew with sudden, chilling certainty that this was my last year.	for a moment, I realized that it was the end of my life.
پس چْمْه دَنی دَوَسْمَه.	I kept my mouth shut.	so I turned my eyes.
امه فلا هَه جایی مَندیمونَه کو پیشتَر مَندیمونا.	we're still where we were.	I don't know where we're going.
زوتَری فَمْمَه کو اْم کْلیل کاری شْنا.	I knew immediately what this key was to	I'm sure you've heard the key.
پس ت ْ شای اْشتْه را بیگِری و بْشی و مْن تاکیلَه پس بَهَرزی.	so you can get the hell away from here and leave me alone.	so you take it back and look at it for a moment.
ولی کسی نییاری کاری کو دخالت بْکَری.	but nobody dared to interfere.	but no one will interfere.
یا عْمکو ناخْدا اشتن کله چاکْنْه	or knocked on the head	Or maybe it's his grandfather.
آنسلم تا آفتاوی نْشتِه موقو ها مَندَه	there he remained till nearly nightfall	I'm not here for a while.
چه اصلییَه ساختْمون سنگَه خواَ لونَه اِستا	as though it had once been a large stone pigpen	What is the foundation of this stone building?
ام دردناکَه سَختَه کاریا	that was painful and difficult for him.	I'm sick of hard work.
متاسْفیمَه لْکْلاکو تْه بَرونتْمَه بیرون.	I'm sorry I've dragged you out of bed.	I'm sorry to knock you out.
چه وقت آرَسَه کو تْ کَنار بْکَشی	it's time for you to step aside.	when you're ready to go.
هیچ وقت مرا ایمکان نداری	as I could not possibly have done	You'll never let me.
از شک ندارم کو چه مرگی باعث به	I have no doubt that it led to his tragic end.	I'm sure it's the cause of death.
ای دفه ای فیکری نه ک دز اومه و شومینه بسکی پیگتشه	when he got the poker in case of burglars	I don't think I've ever thought about a thief and a biscuit.
کورانه اسبی ک چم خدمتکار و همقطارا فرمون دوشه	ordered the sorrel nag, my fellow servant	The blind man who is in charge of my servants and comrades.
البته فقط ایله خشکَه سلام علک	that they had never gone further than formal greetings	of course, only for dry greetings.
خواستشه درآ ویندشَه بر دله کو دوسیَه.	but the bolts were in place.	He asked her to knock over the window.
آخا تا هَه روز چیزی صِحِب آبه نیا کو غرصه هرده ارزشی بداره	I'm glad she got back in time.	I don't think there's anything in the morning to value it.
ولی مْرا چْه مونی ام بدبختی تمون چمه گردن دَلَکَه	but I take all the blame upon myself	But I'm afraid I've lost my mind.
تْن تَری اْشْتَن چِمون اَی کو گاردْنْدْشَه	looked quickly away.	I've seen more of her than you've ever seen before.
جنگل الان سییا کو آبَه رَش!	the forest was gray now instead of black.	The woods are in the clouds now!
ام کار تمون اَمَه لَسَ شْل و پَلو آکَره	which disposed us to sloth	I'm willing to do more than that.
اْم والی تا هَدَه چی تَرسی را بانِه کَردَشا	that so much invested the whale with natural terror	I'm afraid he's afraid of what he's going to do.
امی را کو دِ ِنخای شَوونَه کیله بْوینی تصمیمش گِتَه کو اْشتَت وطنی کو بْشو	in order to escape from her, he determined to quit the country	You see, when he's not here, he decides to go home.
اصلا اشتن وضعی کو ناراضی نییا	her mind had no distaste for her own set	He's not unhappy at all.
کلایدی اْشتَن قایلی ویر بَرشَه	the obligation faded.	The key is in the coat.
وا نی اَمون نِدوعَه و دو و دوشابی یَندی دوشَه	I never see the wind blow so.	I don't think we're going anywhere, and we're going anywhere.
اما شازادَه اَی کو نار دَبَه	but the old prince interrupted him.	But the prince didn't say so.
تندَ رگی خونِ ایدَفَعی آپَرکییَه	turned into a rout because of a devastating downpour.	It's a very important part of my life.
ها چیمی سَرَفا دَپَرچین آپَرچین کَردمَه که چمه درزَه کلَاس بْبو.	arranged it for the future schoolroom.	I've done something about it to keep my eyes shut.
از کشیشیمه و پی هرچی بدگْمونی کو برزیمه بْبوم	I am a priest and therefore I ought to be above suspicion	I've lost my priesthood and everything I've seen.
هَلا هری نَه شیش گْلَه پیلَه فاصیلَه داری	still lying on the staircase six steps below him.	You don't have six blocks to go.
سه دَقَه تمون اسبی حرکتی زْت آبا دییِسی	watched the horse's action for the space of three minutes	You've been waiting for three minutes for your horses to move.
ولی فْکْر کَردْمَه غم و غْرصَه چیزییَه کو هر کسی دس دَه	but I thought grief was something you felt anyway.	But I thought there was something sad about it for everyone.
پیلَکونی کو پِرشَه تا راهرو کو آرَسَه به بَری	went up the staircase to a door in a corridor.	the pillow was in front of him to climb the corridor.
هر چن کْ هده زحمت مْزی نِداری	though with but small success for their pains.	He didn't work hard anyway.
در نتیجَه وکیلی گِتشَه تا اَوون یَندی کو سیفا آکره.	but sent an intermediary to arrange the terms of the separation	as a result, the attorney came to save him.
چیمی بَه نار اْندَچی نِپیما کو تاو دَلَکیم.	for I have never had such need of haste before.	I don't know what we're going to do now.
فْرمونی کو چِه شو اَی دوعَه	at the orders her husband left her	I'll see you're praying.
کنجکاوی و دَقَتینَه، عجیبَ زمینی ک بَلَکِما چه دایر و کناری دییِشتْمَه	look around me with some interest on the strange land that I was in.	I was curious for a moment, to see the wonders of the earth around us.
پِشتی نه سْنگَه کوئَه سری خْتَه	lay down on his back on the heap of stones.	the back of his neck is covered in a red cord.
قرار نییا هَنی اَی بْوینیم.	I was never supposed to see him again!	We're not going to see him again.
انگار مجبورینا بَهَرزین اَع اشتَن لوعَه بکَره.	as if they were forced to let him say it.	It's as if you're forced to make a mistake.
اْمَه کو از تْلیمَه شومَه کَه را.	that is why I hastened to you.	I'm not going anywhere with you.
نِخام دِ ام موضوع بارَه لوعَه بْکَرْم	I don't wanta talk about it no more,	I don't want to talk about it.
پی تْ هشدار بدَم ام اتاقی کو نی پیللَه تَرَه.	I should warn youit's bigger than this room.	I warned you to leave my room.
اْشْتَرا و اْشتَن خْردون را دکتر گِتَشا	for herself and the children she employed a physician.	more and more, she told the doctor.
دا جایی کو بی موفق بِه پیله مقاماتون میزی آمادَه آکر	she did everything possible to keep the places at the table of honor in order	so that when he succeeded, he put his feet on the table for the officers.
اشتن ما نَسَ وجودی جبران بکر	a recompense to you for his mother!	We're not here to make up for it.
اسبی نْخْتَه پِکَردْشَه شَه رْواری را	spurred his horse and galloped into the river.	He didn't think about it.
من نی چْمْ چْپْع چْپْع ایدامَه دوعَه.	I still humming my little tune.	I'm not going anywhere with my eyes fixed.
چن پَلَه یَخْش دَسمالی دِلَه دَکَردَه و چه سری پِنوشَه	ice cubes on her head	He's got a lot of money in his pocket and a lot of money in his pocket.
دَکَشْشَه و اَی کو اْشتَن زوئَه عَسکی بَرونتِه را ایستْفادَه کردْشَه	she used it to push out her son's photograph.	He thought about it, and when he came down, he pulled the soldier's back.
تْ اْشتْ وَر دِ فیکر کردا کو روکَه جنگی مْنَه بْکَریش	you reckoned on a bickering!	You've been thinking about more than that.
دْلَه سونینَه ایلَه اتاق نی مْن آدَن.	I should be given a small room as a favor	I don't think he's in the room.
اسلَحَه و گوللَه کو بهتر آزونْم	than either a bullet or a knife.	I have better guns and ammunition.
هر کس کْ ایی دَفَه شوهْرَتی طَمی چَشَش بْبو	once you've had that first taste	every one who has ever had a husband to look at.
یا سَی بْکَر اَ حال و هوا دیلَه کو یَکی دْ ساعتی بْخسْه	or trying to snatch an hour or so of sleep	Or if it's cold weather for an hour or two.
مْرا چه مونی هیچ ایتفاقی دَلَکَه نییا.	just as if nothing had happened.	I don't have any more chances.
ام کارینَه بیجَه تی چه پوس و خَلا پِزِرَه.	tearing both skin and clothes to some extent in the effort.	I'm here to tell you what to do.
چم سرنیویس اْمَه کو ام درازَه روزی جان بْدَم و سختی بْکَشْم	I shall have to toil and moil all my days	I've been writing about it for a long time, and it's hard for me.
ایی آدمی دَس دَرییَه کو تازَه شروع کردَشَه و حاضْرَه مَلْکَموت چه جانی ویگِرْه ک تا دْوارَه بی عاری بْکَرْه	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	there was a man who had just begun, and was ready to lay down his life for himself.
بَد نی سَی کَردَشا بقیَه ناری بیگِره کو کیکی مَهَرن.	as earnestly tried to prevent any body's eating it.	You don't have to eat any biscuit if you don't want to.
تا وختی چَوون چِمی ایسبینَه بَرومَه نییَه از مشکلی نِدارْم	I'm not really in trouble until I see the whites of their eyes.	I don't have any problem with it until I close my eyes.
از اینتْظار نِداریم کو اشتَن بْبیم	I hadn't expected to be myself.	I don't expect to see you.
هر چند کو هَش سال ویشتَه نِداری	for, although she was only eight years old	Even if it's not more than six years old.
پی اول ْببون چون کْ سْردْ ویشتر از ایی نفری بَرشِه را راه ِنداری	both of them could not be first, for the ladder would but admit one man at a time.	Firstly, because he's more influential than most people.
هیچی جز خاش ها نوعَه نییا	naught was there but bones.	It's nothing but a sort of thing.
میزی دایرو وَری دییِشتِه ایی کردمَه.	I look helplessly around the table.	I've seen the other side of the table.
زمونی کو ها کو سَخت آبَه.	not even the length of time he had been imprisoned	It's a cold winter in the mountains.
اَی دَکَشْشَه کَه را.	dragged him to the house.	He looked at her.
شومَه اولین نفری بَه کو ای کو خوَردار بَه.	you'll be the first to know.	I'll be the first to tell you.
شومَه نَه واتْمه اَز دِ کشیش نیمَه	I told you I ain't no preacher	I don't mean he's not a priest.
فْک کَرم چْمْه مین نَه اَنگیشْتَه کو روکَه تِی دراز تَرا.	seemed to be somewhat longer than my middle finger.	I don't think you're going to be able to do it for a long time.
هَر چن کو هش سال ویشتَه سْن نداری	because he hopes to be forgiven	You don't have any more than that.
ناباوَرینَه چمه کَلَه ویللا دومَه.	I shook my head in disbelief.	I don't see why I don't want to see you again.
اْم چییِن باعیث نِبون همَه چی ویرْم برشو و تْ بْبخشم	I still think you were hateful that night and I never expect to forgive you.	I don't have anything to tell you about what I'm going to do to you.
چِه دیل جدوَلَه حلَه کری را تنگ آبا	he missed doing the crossword.	there was a narrow middle of the two corners of the room.
ها کو اَی چال کره تا چَوون سَس ویمِرْه	they'll bury him right there.	He's trying to keep an eye out for it.
ولی شَکَرْش ویر برشا	but he had forgotten the sugar.	But he thanked her.
عمیقا دییَرَه فْکرونی کو ویژَنیا.	was deep in thoughts of something else	I've been thinking about it for a long time.
کلا اْشتَن سری پِنوشَه و نْشتَه	put on the hat and sat down.	It's all over the place, and there's nothing left to hide it.
اَی اکسیژن پیشا.	he needed oxygen	It's more oxygen.
اََنی هَچی و اَلَکيیَه خرجی.	not by spending as he pleases	It's nothing but money.
پارسال وَخْتی کْلا اْشْتَن سَری پِنوشَه.	when he'd placed the hat on his head a year before	I've been thinking about it all the time since last year.
شاید هْمْ زویی ايزْدْواج بْکَرْه	may even be about to marry her before he leaves here?	Maybe it's because he's a beggar.
دِه کسی نِشا چِه ناری گِتِه.	nobody seems to be able to stop her	I don't see why you don't see it.
ایلَه ترانَه اهمیت، چِه کَلَمون دِلَه کو دِرییَه.	that the whole meaning of a song lies in the words	But it's more important than that.
از هیچوقت چْمْه زْندْگی کو هْنْدَه چی خْشال نیما	I've never been so happy in all my life	I've never seen anything like it before.
فیکر مَکَه کو تَنْخایی بو چِه وَری کو طاقت وَردِه.	don't you go fighting them alone.	thinking about how he might have lost his temper.
چِه قَشَنگَه بال بَروما.	her beautifully moulded arms bare	I'll see you're beautiful.
اَگَه دْرور واتَه بْبو ایلَه خاصَه وَشتَن پی بْکَری.	if you are telling me a lie, I'll lead you a pretty dance.	If it's your turn to do something about it, it's your turn to do something about it.
چِِْه آخْر نی ظْلْماتا	his end was night.	It's not the end of the world.
نِزیکا چِه قَلف ایست بْکَری	making her heart jump.	Nezia stood up.
دِ اْنْتَه آدمی ایتْماد مَکَرْع	he would never trust a man like that again.	You've seen a lot of people.
لْکلایی شی آبا کو چِه دِلَه کاغذ دِرییا.	which was, like all the rest, covered with papers.	You've got your parents in the papers.
مِثیکْ آدمی پاصْدا آ.	I think I hear some one coming.	when a man comes to his knees.
از پینج سال پیرتر از اْمیمَه کْ اْشْتَن را دْرو بْوام و چِه نومی بْنَم شَرافَت	I'm five years too old to lie to myself and call it honor.	I'm five years older than you are, and I don't want to see you.
دْویس هَزار دلار مبلغی چْمْ وَری کو جَم آبا.	I must be holding two hundred thousand dollars in bets.	Two thousand dollars in savings.
چِه کفشَ سازی سيني و چِه ناتمومَ کار هْنْتَه اْشْتَن جا سَری پِرییا	his tray of shoemaking tools, and his old unfinished work, were all as usual.	your shoes, and you can't do anything about it.
از دْز نیمَه ولی دْزی پی بْکْشْم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'm a thief.
اشتن صْدا یَواشینَه بْلَن آکَرْدْشَه	he addressed to him in a gentle voice	I've heard a lot of things about it.
حتما جایی سَفْم کَردَه	I must have done something wrong.	I'm sure he's somewhere.
هْنتَه دِه شادی و محیبَتَه اَسْرگ ویکَرْدْشَه.	shedding such tears of heartfelt joy	You've seen the joy and happiness of a soldier.
بعدا شاید چِه جاذْبَه ویشتَر نی آبو	then the attraction may be the greater.	Maybe it's more interesting afterwards.
هیچ سَفی نی چِه دِلَه مَبو.	without any mistakes in it!	There's nothing wrong with it.
اول دِرِه فیکر کَردْمَه کْ امْ سيیا مجسمه واقعیَ خْرْدَنَه و هْنْتَکی اَی دارْن	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I thought at first that it was a real statue.
ایا آش پجه جیگایه	this is the kitchen	It's ice cream.
دیه پرچیه نشام	I've had enough of it	I didn't see it.
خلک و کلنگشون اوعه برده به	they took the spade and the pick there.	people and their families.
خوییم کشه و اچرم آدوعه هی	I sighed and gave her the key.	I'll kill myself, and I'll kill myself.
بیجَه تِی اَی گِتَشَه.	feeling a little overcome.	If you're here, you're here.
کمَ تِی اْم گردْ خاک چْمْ سر نْشتَه و باعیث بَه چن دَفه سَفْر بوئَرم	some part whereof flying up to our faces set us both a sneezing for several times together.	I don't know if you've ever seen it before, but I've seen it all the time.
موهیمَه راه حلی کو پی هَتَه عمل بْبو	which is such that I have made it my law of action.	I'm afraid there's a way to do something about it.
کورَقو اْشتَن قبراسونییَه سَسی شی جواو دوئَه	an owl answered with his sepulchral note.	He came to the cemetery and replied.
اْمی ایی ایتْروم و ادبینه قْبولْش کرْدَه	who received him with great civility.	I'm afraid he's willing to admit it.
شوالیَه اشتن تموم زورینَه اَی دَکَشْشَه.	though he pulled with all his might	The knight has lost all his powers.
ام بدبختی دِ واقیعا باور کرده نِبو	what incomprehensible misfortune	I'm afraid he didn't believe it.
اول اَی ایله دَسینَه بعد هر دْ گلَه دسینه گِتْشَه.	he took it first in one, them in both his own.	for the first time in a decade, after which the two of them went down.
هَمَه پی بْشوعَه چِه دِلَه بْوینَه.	make sure yeh can see' now	I've seen it all my own way.
انتَه بَه کْ آخرین َدَفه را سَکْرات کردْمَه کْ چه دوستی جلب بْکَرم	I was moved to make a last attempt to regain his friendship.	I'm here to make friends with you for the last time.
نشا ا قراری کو پَری گینِه پیش یندینه نوعه شونا سَر حاضر ببو.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He's not willing to wait until he finds out what kind of man he's going to be.
غمناکه سکوتی دادگاه کو چیر آبا	while a painful silence reigned in the court room.	It's sad that the court has shut down.
ام دفه چه عَصاب تمون خْرد آبا	his nerves were terribly overstrained by now.	I was nervous this time.
اشتن ما نَه شو کلیسا و ناخَوَری ناخوشییَه حالی اَی دس دَ و نِشا کو ها بْمونْه	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	We're not in the church, and we're sick of it, and we're sick of it.
اَ نی اْنْتَه کاری نَه کْ شوی هْم وقت، ام جادوگر و غولی نَه کو چه دایر و پَرَه کو َمندینا	besides this kind of thing's too awful, here this time of night with witches and ghosts	You don't have anything to do with it. I'm a wizard.
مرْا چه مونی ساعت یَک شَوا کو کوزتی ایله بْلَندَ قَهقَهَه مَسَه.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	But at one o'clock in the morning, he put his coat in his pocket.
