source	reference	translation
مۊ أن-أ سٚفارش بۊکۊدم	I have advised him to do that.	I told her about it.
مرأ وأیه حئيقت ٚ جأ واخاب-أ بؤم، حائيقت!	I want the truth, the truth!	It's time for you to say goodbye, it's time for you to say goodbye!
مي گۊلي-أ پخ بزئم	I cleared my throat.	I'm going to cook.
اولتأخه مۊ کۊجدانه زأکانه خایلي خۊش دأرم ٚ	but I am always fond of children.	I've been thinking about it for a long time.
وانمائي مأنستن کي بام ٚ جؤر نهأ	you're like the weather cock on a roof.	I'm hoping he doesn't like it.
خؤ جیگأ جأ جستن بۊکۊد ؤ أن ٚ دیم واش واش کۊده ؤ پرکناش ٚ مرأ أمه پئش بيسأ	stood, livid and trembling, before us.	He put himself in the room and washed his face in the room.
سرأ جؤري جأ بۊشؤ بۊجؤر ٚ ؤ مه چۊم ٚ پئش ایوارأ بس	went up the hill and out of sight.	I'll see you're in my way.
زماتي کي مي بالانه مۊ سرأ گیفت فر بۊخؤره	even as the hairs on my arms began to shrivel.	as soon as he reached the top of his head.
مي سرأ بشادم	I shook my head.	I'm going down.
هسأ همتتأ چي مرأ واضح بخاطر بامۊ	I can remember it vividly now	Because it's all clear to me.
خؤ دسأ خۊ شق بۊکۊده پيشيني سٚر بنأ	he put his hand up to his forehead.	He leaned his head in front of it.
مي ایتأ دسأ راستأ گیفتم کي خؤ عۊذرخأستنأ تۊمانأ کۊنه	I raised one hand to halt his apology.	I'll tell you what I'm going to do now.
ایتأ دۊتأ پیله آه بکشي	gave a long gasp or two	I'll see you're back again.
مي گب أن نیه کي جه اۊجۊر مردأکاني ايسم کي زنأکان-أ بنظر ناوۊرم	I don't set up to be one of those men that don't care about women.	It's not that I don't look like a man or a woman.
بۊگۊفتم شاید ایتأ مۊهم ٚ کار بدأره	I thought it might be important.	I told him maybe I'd like to work for him.
خاطرجمائي ناشتيمه تۊ بيبي	I wasn't sure it was you.	I don't mean to tell you.
نۊقره ای آچارأ خؤ جیف ٚ جأ بيرین بأوۊرد	took a silver key from his pocket	A keyhole in front of Jeff's house.
ولي هلماله سۊمأ زؤرأ نأره	but hasn't got any magic powers.	But he didn't see it.
سيأبختي پاپرۊس ننأ	I'm afraid there are none.	It's not bad for you.
چۊن ناخؤش بؤ.	because she had been ill	because he was unhappy.
خؤ عازمأ جزمأ کۊده	for he had made up his mind	He's trying to kill himself.
مزایأ سرأ گیفتن	the racers started.	They've had the benefit of the doubt.
نهايي ضربۊ واقئيت ٚ جأ اۊن ٚ دس نهأ	has the last featuring blow at events.	The end of the story is over.
آلبت ایتأ دۊتأ اۊشان-أ تفریح وأسي رأ تاوده	I doubt if he's gotten that far yet in fact, I'm sure of it.	But it's time for them to have a little more fun.
سرأ گیفت شعرانه حیفظ-أ کۊدن	went to work to get his verses	The poem is about a mysterious poem.
اۊن ٚ ناقۊشي چاقأ کۊدن ره اۊن ٚ أمرأ شيريک بۊبۊست.	be represented as a partner in his own cure.	the fatigue of the fatigue in the back of her head was a normal part of it.
روٚقد نأرمۊ	I am out of spirits.	I don't know.
هني بنماست کي کي واخاب نيه ایتأ گل اۊیأ ايسأ	to avoid betraying that he knew she was about.	I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it since I've seen it before
شيمي اطلاعات نيشان دیهه کي خؤرم ٚ زأک ؤ ذات ٚ خۊش بۊ	if it had been favourable to the boy.	You don't know who he really is.
حتأ ایتأ پئلي أن ٚ لیواس جيرأ تکان ندأ بۊ	had not so much as altered one angle of his vest.	even if the baby doesn't shake her head.
راستؤف اۊ قضيه پٚسي دئه خؤ خانواده ٚ داشت ؤ دارائي اۊمۊر ٚ جأ خؤرأ وانسي	said he to himself, and after that he did not meddle in business affairs.	The truth of the matter is, there was a lot of money in the family.
یاواشيکه بيشئم خؤرؤم بار ٚ مهمانانه ورجأ ؤ ایتأ دۊتأ ايستکام وۊکۊشئم بۊجؤر	I sneaked off to the private bar to have a pint or two before dinner.	I'm afraid I'm going to have to wait a little longer.
هتؤ کي ساغ ٚ جان ٚ مرأ جه ایأ دۊوارس ترأ گؤیم	I'll tell you as soon as she's safely away,	so that when we saw the right side of the window,
مۊ أن-أ نۊبۊردم اؤیأ کي أن-أ بۊکۊشم	I didn't go upthere with her with any intention of killing her.	I don't know why I'm here.
هیذره خؤرم نیؤ کي گٚل، سفر بۊشۊ دکناپره	not a pleasant night for a dip in the sea	I'm afraid he's not going anywhere.
مرأ ترسأ گیفت کي وارش ٚ جئر زنگ بزنۊ یأ سرما بۊخۊره	I thought it might get rusty with the rain, or catch cold	I'm afraid it's cold outside.
خؤ حوسأ هممأ اؤفتن ٚ سٚر بنأ	became absorbed in it.	He's all over the place.
