source	reference	translation
چار ساعَت هْنجورَه مَندیمَه.	I was four hours under these circumstances	I've been thinking about it for four hours.
شطرنجییَه جْرقَه و شْوارْش دَرییا.	in plaid frock and trousers.	He drew out his black knife and opened it.
از نییَرزم‌‌ کو داستان عْنجورَه تمون آبو.	I won't let it end like this.	I don't need to tell you this is a common way to defame the party or create suspicion within it.
خَیلی سَکْراتش کَردَه تا پیرَ یِنَکی منظوری بْفَمْه.	trying to grasp the old lady's meaning	I was delayed an instant until an elderly man reached home.
روزنومه میزی وَری کو پیگِتْشه.	he picked up the paper.	I was looking at the table yesterday.
شایدا ام قشنگهَ کیلَه همیشَه را چْمه دس دِ بشو	she might be required to sink herself forever.	I can see that I'm going to have to expel as many of you as possible as soon as possible to save myself from going round the bend.
فَشینه من فْرمون دوشَه	he ordered me in with an oath	I'm not going anywhere with colorful ideas right now.
کلاید راس راسَکی اسیر با	so truly was he captivated.	Maybe it was a straightforward bridge.
چه صدا استرس و ترس دره گریا. اَی دَفَرسَه	she asked, her voice rough with stress and fear.	"Her voice was stressed and scared. She asked, ""Joe""."
یَواشینَه زونو نَه ایشتیمَه.	I raised myself gently upon my knees	I smiled at the woman.
با اْمْ حال هَمَه یه مدارِکِن نشون دَن اَ گْناکارَه	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	And yet we can no longer bear witness to the crime.
ایی دَفَعی اْم فیکرون چْمْ کله کو گاردْندْمَه اَی نَه شعر ساتْمَه	I immediately turned this thought over in my head, creating lyrics.	I thought sometimes of her sometimes, when she didn't have a voice.
ام فیکری نَه کو اَ میدال نابَ طیلا کو اِستَه	thinking that it was a medal of solid gold	I don't even know if there's a middle of nowhere in the world.
وَلی خَیلی اَوون را تَسْف هَردْمَه.	but I felt so sorry for them	but I was so profoundly interested in them
از زنْدْگی نَه وییَر خْشیمَه. بدبَختی هْمَه.	I've loved life too much, shamefully much.	I hate to wait
اما در حالیکو سینَه ویسنِه کرین و نیهالون مینی کو جلو آین و آخْرْنَه‌سَر اشتن تفنگون گولون ایله ویداشتشونَه و اْشْتَن صْفَت دوشونَه و بَدَز اَ ویداشته نی خَیلی از سربازن اسبون زینی سری کو جیر ویلَکینَه	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but when they put the helm up to run before the tempest ten minutes after they struck their tops'ls and scudded under bare poles.
ژیمناستیک کاری شی کْ اْم کارینَه خوکَرد آبَه	like a man accustomed to that kind of gymnastic exercise	the woman turned her head, and stopped looking for him.
زمانی پا صْتا کْرا گوش آکَری	listening to the echoing footsteps of years.	when I heard a little gasp
از فقط پی اْم یِنَکی بْوینْم.	I must see the lady.	We just have to keep our heads up.
اْشْتْه نظر دِرِه نی بدربخوره ادمیه ؟	he struck you as being pretty handy.	Do you think he's a medical prisoner?
اما بْزبْزَه چِه دایرَه کو دور مَندا.	but it was safe out of his reach.	But he pushed the paper a little way from him.
