source	reference	translation
مۊ أن-أ سٚفارش بۊکۊدم	I have advised him to do that.	I was so-a-laughing.
مرأ وأیه حئيقت ٚ جأ واخاب-أ بؤم، حائيقت!	I want the truth, the truth!	I'm going to have to get out of this anyway!
مي گۊلي-أ پخ بزئم	I cleared my throat.	I shall throw a- a-fall
اولتأخه مۊ کۊجدانه زأکانه خایلي خۊش دأرم ٚ	but I am always fond of children.	I've got all my faculties as well as ever I had in my life.
وانمائي مأنستن کي بام ٚ جؤر نهأ	you're like the weather cock on a roof.	but they insisted he stay in the same attitude of close observation so long
خؤ جیگأ جأ جستن بۊکۊد ؤ أن ٚ دیم واش واش کۊده ؤ پرکناش ٚ مرأ أمه پئش بيسأ	stood, livid and trembling, before us.	He got up and went to Shame's room before he went down.
سرأ جؤري جأ بۊشؤ بۊجؤر ٚ ؤ مه چۊم ٚ پئش ایوارأ بس	went up the hill and out of sight.	that was in my turn bitten by the serpent whose tortuous course
زماتي کي مي بالانه مۊ سرأ گیفت فر بۊخؤره	even as the hairs on my arms began to shrivel.	the golden egg, still in its head, slipped from under his arm.
مي سرأ بشادم	I shook my head.	I shook my head.
هسأ همتتأ چي مرأ واضح بخاطر بامۊ	I can remember it vividly now	so that everything could be clear.
خؤ دسأ خۊ شق بۊکۊده پيشيني سٚر بنأ	he put his hand up to his forehead.	his head about her made her shake with helpless hate and fury.
مي ایتأ دسأ راستأ گیفتم کي خؤ عۊذرخأستنأ تۊمانأ کۊنه	I raised one hand to halt his apology.	I gave the truth when Tom and D.J. were sleeping.
ایتأ دۊتأ پیله آه بکشي	gave a long gasp or two	It's like he's making a pretext to go down.
مي گب أن نیه کي جه اۊجۊر مردأکاني ايسم کي زنأکان-أ بنظر ناوۊرم	I don't set up to be one of those men that don't care about women.	I'm telling you, I'm not going anywhere with the likes of a man, and I don't have to look like a woman.
بۊگۊفتم شاید ایتأ مۊهم ٚ کار بدأره	I thought it might be important.	I thought maybe someone was gonna bother you.
خاطرجمائي ناشتيمه تۊ بيبي	I wasn't sure it was you.	I didn't think you would be a good reason.
نۊقره ای آچارأ خؤ جیف ٚ جأ بيرین بأوۊرد	took a silver key from his pocket	somehow made her usually soft voice heard above the tumult.
