source	reference	translation
همینتی چار سات سر هکردمه.	I was four hours under these circumstances	I've been thinking about it for four hours.
کل جمه و چارخونی شلوار دپوشی بییه	in plaid frock and trousers.	The castle was full of rusty old face.
من نلمبه که ماجرا اتی توم بوه.	I won't let it end like this.	I'm not sure what happened to you.
کوشش هکرده پیرزنای رای ره بفهمه.	trying to grasp the old lady's meaning	he was trying to understand the old lady's voice.
روزنومه ره میز کنار جا بیته.	he picked up the paper.	I had left it on the divan.
ولکه این نازنین کیجا درسسی از دس بوره.	she might be required to sink herself forever.	but this pleasant, genial smoke we had, had to get out of my way.
با ات تا فاش مه ره فرمون هدا.	he ordered me in with an oath	He ordered a bag full of rusty old wooden handle.
راسسی راسسی کلاید اسیر بیی بییه	so truly was he captivated.	it was really the sob of a cold misty old man, and he was gone.
ونه گلی از ترس خشک بییه و بهیته. و بپرسییه	she asked, her voice rough with stress and fear.	his whip swollen dry out in fear.
یواش یواش لینگ رهی هکردا راس بیمه	I raised myself gently upon my knees	He got up and went to the hospital.
با این حال درس همه چی شاهدی دننه که و مجرم بییه	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	Yet in the world of his crimes, every one can testify.
اندریک یان فکرا ره شه سر بگردندیما ات تا شعر بساتمه	I immediately turned this thought over in my head, creating lyrics.	I put the flicker on my head and started writing poetry.
با این گمون که مدال اصلِ طلای جا هسسه	thinking that it was a medal of solid gold	with the assumption that the square is in the air of the square
ولی وشون واسسه خله متاسف بیمه	but I felt so sorry for them	But it didn't leave him feeling the unpleasant consequences of that secret.
من دیین ره خله دوس دارمه. بدبختی همینه.	I've loved life too much, shamefully much.	I love to see you again. Unfortunately, it's all.
اما همتی که شه دس و لینگِ جا ساخه سو کردنه و بوته لا به لا پیش اییمونه سرآخر هنتی تفنگ جا شلیک کردنا نشون دانه که در اننه با اون شلیک هم خله از سربازون شه اسب زین پشت جا پایین جر دکتنه	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but as he put his hands on his knees, he drew near the front end of his gun, and drew near the bottom of his colt, with his bare toes on the back.
زیمیناستیک کار جور که به این کار خو هکرده	like a man accustomed to that kind of gymnastic exercise	the earthly machine used to do it.
زمونه لینگ چمر ره گوش دا	listening to the echoing footsteps of years.	He was looking at Mary like a lion.
من فقط ونه این زنا ره بوینم	I must see the lady.	I'm just here with this woman.
ته نظر هم آدم به دردبخری هسسه	he struck you as being pretty handy.	you think someone's in pain, too.
ولی سیس ونه دسرسی دنی بیه	but it was safe out of his reach.	But he held his breath in his chest.
مه تموم امید و آرزو همه به باد فنا بورده	I have lost all my illusions.	I'm sure everyone was gonna go to a windfall.
وشون صاحبون یا بمرد بینه یا فلنگ ره بدا بینه	all of them silent now, their owners dead or fled.	They took the children's bed to the living room or paralyzed on the road.
خله زود این کچکی گلیا اتا گذر رای واری آماده بییه	it soon stood wide open also.	but soon the girl got ready to pass the ball.
ناگمونی بفهمسسمه که مه آخری سال هسسه	I knew with sudden, chilling certainty that this was my last year.	I came to a very keen realization that I was going to have the last year.
پس شه دهون ره دوس بیمه	I kept my mouth shut.	And he loved the girl.
اما فعلن همونجه هسمی که اس هکرد بیمی	we're still where we were.	but you are doing the same thing as if you had done it.
اندریک بفمسسمه که این کلی کجه شه	I knew immediately what this key was to	I can see clearly where he's been and where he's going.
پس تو توندی شه را ره بیری بوری و مه ره تینار بلی	so you can get the hell away from here and leave me alone.	Then you have had the incivility to call me a beggar.
ولی هیچ کس جورات ناشته کار دله دخالت هکنه	but nobody dared to interfere.	but no one dared to enter the room.
یا اینکه ناخدا ونه سر ره اشکندنه	or knocked on the head	or that they would receive a summary thump for their presumption.
آنسلم تا نماشون گدری اونجه بمونسسه	there he remained till nearly nightfall	I asked him to stay there until he showed them.
که ونه اصلی ساختمون ات روز ات تا سنگی خوکدونی بییه	as though it had once been a large stone pigpen	that the construction of the temple was one day more satisfactory than one day.
اینتا اتا دردناک و سخته کار بییه	that was painful and difficult for him.	It was a busy, sad end.
عذر خوامبه که ته ره لای جا بکشیمه دیا	I'm sorry I've dragged you out of bed.	I'm sorry I slapped you in the way.
این گدر برسییه که تو کناره گیری هکنی	it's time for you to step aside.	that's when you were hitched, by the way of a coat.
هچ را مه واسسه امکان ناشته	as I could not possibly have done	I could never see anything like it.
شک نارمه که ونه بد بمردن باعث بییه	I have no doubt that it led to his tragic end.	I'm sure that it was the unusual cause of his death.
اون گدر به این خیال که دز بییمو تَش کَله سخ ره بیته	when he got the poker in case of burglars	He thinks he's a chicken thief, and he's in a room.
کرند اسب ره ینه مه خدمتکار و مه هم قطار فرمون هدا	ordered the sorrel nag, my fellow servant	And he stood in the midst of his saddle, and took hold of the saddle.
البته فقط ات تا رسمی سلام علک	that they had never gone further than formal greetings	Of course, I ought to leave it alone as an official greeting.
خواسسه دله بوره در ره دله وری دوس بدییه	but the bolts were in place.	He was willing to come in the middle of the road and see the door.
من خشالمه که و خاره موقع دگرسسه	I'm glad she got back in time.	I'm afraid he'll be back and forth on time.
ولی مه گمون گناه این بدبختی، همه دره مه گردن	but I take all the blame upon myself	but I think everyone is in a sorry turn bitten by the serpent whose tortuous course
زود ونه جا چش ره بیتا وره نشا	looked quickly away.	he recognized his situation quickly.
پدیار اسا از سیو به رنگ خاکستری در بییمو	the forest was gray now instead of black.	we had swallowed above the misty rain
این کار اما ره تنبل و سس کنده	which disposed us to sloth	but he was sober and sad.
که این وال ره جوری هکرده که اینتی ترس ایجاد هکنه	that so much invested the whale with natural terror	but it seemed to him to cause him to be afraid
از اینکه اون چپون کیجا ره نوینه دیگه تصمیم بیته که شه مله ره سر اله	in order to escape from her, he determined to quit the country	than by his comrades, though he had decided not to.
هچ شه جا راضی نییه	her mind had no distaste for her own set	He's not happy anywhere.
کلاید شه تعهد ره از یاد بورده	the obligation faded.	he might have forgotten his duty.
بوا هم امون ندا و زمین و زمان ره دپیته	I never see the wind blow so.	there was no longer any old-fashioned firmness in the earth and time.
ولی شازاده وره پیش دکته	but the old prince interrupted him.	but he pretended not to understand.
ناگمونی تند شلاب جا رته رم بییه	turned into a rout because of a devastating downpour.	it was not difficult for me to guess that it was to see her that you had gone
اونجه ره برای اینکه بعدا امه همکلاس و درس بووه رج هکردمه	arranged it for the future schoolroom.	whereupon I went to study with my classmates.
من کشیش هسسمه و ونه از هر فکر بدی شه جا دور باشم	I am a priest and therefore I ought to be above suspicion	I feel the devil, and I don't have to think so
هنو با هری شیش گوم فاصله داشته	still lying on the staircase six steps below him.	brought me within six feet of him
شه دقیقه تموم اسب حرکت ره اشا	watched the horse's action for the space of three minutes	the whole thing moved about for six minutes
ولی فکر هکردمه که غم و غرصه چیزی هسسه که بهرحال آدم ره دس دنه	but I thought grief was something you felt anyway.	but I thought the grief-stricken groaning was all he could remember.
