من وقت بیخود ندارم که نذر شما کنم!	I can't talk to you here.
البته شاید فقط تحت حمایت من.	except, perhaps, under my protection.
نظم و ترتیبی هم در کارشان نبود.	without order or discipline.
با عجله مقداری کلوچه مربایی از قوطی بالای پیش بخاری در دهان فنگ گذاشتند.	they hastily fed him treacle fudge from a tin on the mantelpiece
برای بار آخر با وی خداحافظی کند	she wished to bid him adieu
البته فراموش مکن که پسرم را جامه نو و فاخر بپوشانی تا اصل و نسب حقیر خود را بپوشاند و چنان که باید ظاهر شود.	do thou dress him so as to hide what he is and make him look what he is to be.
زیرا دو مرد برای بهتر شنیدن روی میز کوچک کاملاً خم شده	as the two men leant over the small table in their eagerness to hear
احساس پرنسسی و هنرپیشه بودن به من دست داد	I feel like a princess. I feel like a movie star.
نخواست تا از قافله عقب بماند	not to be behind the rest
من این نکته را میدانم خوب هم میدانم	I know. I do know.
هرکاری که لازم باشد را انجام خواهم داد	I will do whatever is necessary
درست همان موقع یک صدای بلند عظیم شنیدم.	just as I heard a massive crack.
باز در خواندن اثر برای اول بار نسبتاخوب از عهده برآمد.	there was not much discipline about it.
اما اخیراً نگرانیم به وسوسه بدل شد.	but of late my worrys become an obsession.
ما به هیچ کار جدی نپرداختیم بلکه آن مدت را با شادی خانوادگی گذراندیم.	we took to no settled employment, but spent it in a sort of merry domestic dissipation.
من خودم را کشتم که اقلاً یکی دو خط برایش شعر بگویم اما فایده نداشت.	I tried to sweat out a verse or two myself, but I couldn't seem to make it go somehow.
روح از بدن پرواز خواهد کرد و برای همیشه زندگی پایان خواهد یافت.	your soul must quit your body and that you will no longer be a man and that this is certain, CERTAIN!
خداوند هر حاجت خیری که داشته باشید به دلخواه شما برآورد!	the wish of your heart be gratified as fully as you could desire
مانند کودکان بعد از تنبیه و بزرگ سالان پس از ضیافت رسمی خسته کننده	like children after a punishment or grown up people after a dreary, ceremonious reception
شاید من بتوانم به تو کمک بکنم.	I want to help you.
حیران شد که ماحصل این شیفتگی چه خواهد بود.	wondering what could be the result of such an infatuation as this.
باید یه ماجرایی به راش جور کنیم.	we just need to find a story to fit it
اما موفقیت چندانی نیافتند.	but they did not get much satisfaction out of him.
بلکه شاید کلاه خود را نیز از کلاه خود تمیز ندهند.	but perhaps never heard tell of them all their lives.
چشمم به تکه کاغذی افتاد که زیر آن قرار داشت و چیزهایی رویش نوشته شده بود.	see that beneath it there lay a sheet of paper with writing upon it.
هیچی بدتر از این نیست که توی زندگی یک آدم معمولی باشی	there's nothing worse in life than being ordinary
زیرا بلندی هر پله قریب به دو گز بود و ارتفاع سنگ بالائی بیش از شش گز.	because every step was six feet high, and the upper stone about twenty.
در آنجا با مرد چاقی که یک چنگه ریش در صورت و یک دست کلید در گردن داشت مواجه شدند.	here they encountered a stout man with a bunch of whiskers on his face, and a bunch of keys in his hand.
شما مرا به اعتراف وامی دارید	you questioned me
امروز سر کار نمیرم. تلفن کردم که مریضم.	I already called in sick at my building.
ولی قادر نیست که دل و جرأت مرا بگیرد.	but of fortitude and courage they cannot.
روی در تابوت حتی پارچه سیاه نکشیده بودند.	there was not even an attempt at a black drapery over the wicket.
امیدوارم امیدوارم همین طور باشد اقا	I I hope so, sir.
این زمان فرصت مناسبی برای گفتگو با هاگ رید بود.	they got their chance.
اما یه جور بود مثل این که دیدم.	but somehow it seems as if I did.
اهمیتی نمی دم که باعث متوقف شدن چیزی به شه	I don't care what it's interrupting.
این چیزی نیست که برای تو خواسته باشند	that's not what they wanted for you
ترس از اینکه او را کسی ببیند	the apprehension of some discovery which would subject her to ill usage and violence
خلاصه نباید هرگز به عملی دست زد که قشون روحیه خود را ببازد.	not let the army get discouraged.
من دیشب هر دو لنگه پوتینم را بیرون در اتاق گذاشتم	I put them both outside my door last night
شاید این دختر او را به عنوانی دیگر که غیر از پدر و فرزندی است دوست دارد	perhaps she loved him otherwise than as a daughter loves a father
چه قدر از وقتشان باقی مانده است.	how much time they had left.
هیچ گاه خواب به چشمانش راه نیافت.	never quite going under completely
تاریکی بر خلنگ زار حک مفرما شده بود.	night had settled upon the moor.
آیا برایمان مهم است و یا اینکه دیگر متوجه چیزی نیستیم.	whether you care much and how soon you cease to care
حتماً طی آن در این مدت کوتاه عملی نبود.	it was impossible they could have accomplished in so short a time.
اما من شخصاً موضوع را تحت نظر دارم و او را در یک فرصت مناسب بازداشت خواهم کرد.	but I will personally keep the subject under surveillance and apprehend her at the appropriate time.
آنجا که هوای تازه مانند شیشه شفاف بود	where keen the air, where pale as glass
سر را حرکت داد شاهزاده!	swayed his head.
اینکار برای من خیلی تازگی داشت.	which she did not do as a rule.
همچنانکه عادت دوشیزگان است شاهزاده خانم ماریا قصد داشت	whom she had dreamed as all girls dream of marrying to her brother
