فقط مجبور بودم که بر خودم چیره شوم.	I just had to get over myself.
در حال خواب و بیداری است و سرش را به شانه آن داماد کامروا تکیه داده است.	her head on the shoulder of her satiated husband.
کارتن در نگاه او نخست تردیدی ناگهانی و سپس حیرتی عمیق یافت.	he saw a sudden doubt in them, and then astonishment.
تمام ملازمان رکاب او نیز دچار همان حیرت شدند.	all his attendants were in the same state of amazement.
شاید بتوانم کشتی را به ناخدای خود بازگردانم!	I might return the vessel to her captain.
اما چون هیچ گمان نداشتم که شما را در اینجا ملاقات خواهم کرد از دیدار ناگهانی شما قدری مضطرب شدم	but I so little expected your visit that it has somewhat overcome me
به شکلی معجزه آسا مار روی زمین ولو شد.	miraculously the snake slumped to the floor
مادرش دوباره او را از زندان بیرون آورد	his mother helped him out twice
اما بعد از قدری تفکر با خود گفت	when suddenly the idea occurred to him
اما او ضعیف تر و بیرمقتر از آن بود که بتواند از جایش تکان بخورد.	but she was too weak to move.
سنگینی آن سه خود بیش از ظرفیت قایق بود	was already more than she was meant to carry.
صلاح خود را در این دیده بود که حرفی نزدند و عجالتا همه چیز را انکار کند.	he thought it best to say nothing and so for the timebeing had denied everything
باید همچو فرصتی را که به رایگان یافته است و با اغتنام آن ممکنست بر آزادی و جان و مال ملت خود حاکم مطلق شود از دست بدهد.	let slip an opportunity put into his hands that would have made him absolute master of the lives, the liberties, and the fortunes of his people!
دوست داشتم بدانم چه احساسی باید داشته باشم.	I wished I knew what I was supposed to be feeling.
مظورم همین آقایی است که الان رفتند انگار بیش از حد شوخ طبع است	that is, the gentleman who has just gone appears to have an immoderate sense of humour.
همة این مطالب را ضمن راه برایم تعریف کرد.	all of which he explained to me as we went along.
اگر فورا به توالت نرود لباسش را کثیف خواهد کرد.	if she didn't get there soon she was going to stain her dress.
از این رو بدون آنکه نسبت به رفتار نامناسب کاظم عکس العملی نشان دهد به همسر او گفت که لازم نیست خودش را نگران کند	therefore told her, without any reflection upon her husband's unhandsome behaviour, that she need not frighten herself,
سرم را تکان دادم و از لرزیدن به خاطر فکر به آنکه چقدر نزدیک بود امروز دیر برسم را سرکوب کنم.	I shook my head and repressed a shudder at the thought of how close I had been to being too late today.
اما من من بدون تو نمی توانستم این وضع را تحمل کنم.	I I just couldn't have gone through all this without you.
انگار قدرت تفکر را از وی سلب کرده بودند.	she was as though deprived of the power to think.
پیژامهٔ زیبائی با سینهٔ باز بتن داشت.	in a fascinating but decorous d'shabill'.
در صدایش این وعده نهفته بود که از او مراقبت خواهد کرد	his voice promised that he would take care of her
ملاحان آن هیچ انسانی را به جز ملاحان نظیر خود ندیده باشند.	her crew having seen no man but floating seamen like themselves.
طناب فولاد ین لنگر چون زه کمانی کشیده و سخت شده بود.	the current so strong she pulled upon her anchor.
که انگار ده آشپز ماهر در انتظار دستورات او ایستاده بودند.	implying that a dozen chefs awaited her orders there.
با همه فکر و احساسی که در وجودش داشت به دوست داشتن او پرداخت.	all her sentient and thinking powers loved this kindman.
مادرم که حواسش به من بود متوجه شد و با ناراحتی گوش به زنگ شد.	which my mother, being on the watch, heard distinctly, and was sadly alarmed at.
من حاضر بودم که به دیدنش بروم و همه جا همراهش باشم.	I'd have gone to see her and gone about with her everywhere.
که ناگهان چند ضربه متوالی به در ورودی نواخته شد	when suddenly was heard a hurried knocking at the door below.
لکن همان طوری که سر به سینه پدر نهاده بود سری حرکت داد که اقرار بود	but she made an affirmative sign with her head as she lay on her father's breast
خونسردی و آرامش خویش را کام لا بازیافته بود.	his face was quite composed.
زیرا خون او به زمین اثر کاملاً واضحی باقی گذاشته بود.	for there was traces of blood
مطلب مهمی هسته باید برایت توضیح بدهم.	I have something to tell you.
به نزد او برود و خود را در اختیارش بگذارد تا هر طور که دلخواه او است از وی کامیاب شود.	she would come in search of him and meet his wishes unreservedly.
با چشمانی که به طور دقیق بر این کله ثابت مانده بود به دسته بیل تکیه کرد.	so stood leaning over with eyes attentively fixed on this head.
اما چند گامی آن سوتر مکث کرد	but lingered at a little distance
مخصوصا با این کلمات و فقط با این کلمات قابل بیان است	that these words and they alone expressed what he wanted to say
اما امیدوارم که مادام در زیر این خاکستر مشتی طلا برای شما مانده باشد	let us hope you have found some gold among the ashes.
وقتی برای بار دوم اتاق را ترک گفتم وی چفت پشت در را انداخت و به حال قهر و تعرض به بستر رفت.	I then quitted her again, and she drew the bolt in one of her worst, most peevish humours.
این کتاب همواره در آن اتاق و روی میز کوچکی قرار داشت	which was always there, upon a little table
چوبدستیش را درآورد که با افسونی در را قفل کند.	took out his wand to magically lock it.
به اینکه خواهرش به کجا رفته و در کجاست.	as to where she had gone or was now.
از نقصی که در تهیگاهش به وجود آمده بود قادر نبود قد راست کند.	so bent was he by the wound in his hip.
من اون کسیم که به طرز وحشتناکی بی ملاحظه بود.	I'm the one who was horribly careless.
اما بیشترین فضا هنوز به عذاب کشیدن من اختصاص داشت.	with still endless room left over to suffer in.
اما به کلی فراموش کرده بود که در روزگار گذشته تاثیر آن بر وی چگونه بود.	but he had completely forgotten the impression it had made on him in old days.
اما بی درنگ منصرف شد و دوباره به اتاق رفت تا اشیاء خویش را ببندد.	but soon gave it up and went to her room to pack her own things.
در این فکر بود که چه قدر سخت است که پدر و مادر کسی زنده باشند اما او را نشناسند.	he imagined how it must feel to have parents still living but unable to recognize you.
با احترام و احساس در آمیخته بود.	was tempered with respect and affection.
به او خبر داد که پدرش با همیاری مردم به دنبال شوهرش رفته است.	told her that her father was assisted by the people, and gone in search of her husband.
پنداری مه غلیظی او را در خود گرفت و تنهایی دشوار و خلاصی ناپذیری بر او چیره شد.	it was as though a fog had fallen upon him and wrapped him in a dreary solitude from which there was no escape.
وقتی دیدند که دن کیشوت غرق در گمراهی و شیفته آوارگی و سرگردانی است	when they saw how wedded he was to his crazy ideas
مثل کسی بود که به حرف زدن عادت ندارد .	as one unaccustomed to speaking
گفت قطعاً دیدن این منظره حیرت انگیز بوده	would certainly have been a most astonishing object
از روزی که گرگم را لمس کرده بودم شخصاً او را ندیده بودم.	I hadn't seen my wolf in person since that day I'd touched him
سپس رو به محکوم سوم کرد و از او نیز همان را پرسید که از دیگران پرسیده بود.	then passing on to the third he asked him what he had asked the others
گفتم فقط بدونی از چه مسیری می خواد جلو بره.	I just thought you should know the direction he's headed.
اطلاع داشت که این دانشجو را تیرباران کرده بودند.	knew that the student had been shot.
حرکات دکتر چنان مؤدبانه بود که زن حس کرد خیلی طبیعی است که لباس از تن درآورد و پیراهن خوب بپوشد.	that he began his first caresses with so much care that his suggestion that she put on her nightdress seemed natural to her.
چون آن را دلچسب یافته بود حرفی نزد.	she let it pass because it was pleasing to her.
