اما من او را از این عقیده منصرف کردم.	but I was very firm.
کارهای داخلی خود را سرو سامان داد.	settled his affairs at home.
دردی که تقریباً مثل درد عشق ظالمانه بود.	with almost as much cruelty as the pains of love.
بن ابر این تصمیم گرفتم اول اینجا بیام.	so I made this my first stop.
انگار ناگهان نوعی خوشحالی آمیخته به ترس و هراس در وجودش ریخته بود	as if overwhelmed by a sort of awed happiness
من و کوتوله نزدیک چند درخت کوتاه سیب در کنار هم قرار گرفتیم.	he and I being close together, near some dwarf apple trees
احساس تفوق و برتر بودنش در مقابل این دختر بچه کوچک مخدوش و نابود شد.	he had faltered in his affectation of amused superiority before that insignificant chit of a school girl.
به خودم یادآوری کردم که او همه جو ره حق داشت به من بی اعتماد باشد.	I reminded myself that she had every right to distrust me.
من برای چند لحظه ساکت شدم و سعی کردم به خاطر بیارم که دقیقا چه حرفایی بین ما رد و بدل شده	I'm silent for a few seconds, trying to remember exactly what he did say.
پس از اینکه چنین وعده خوشی به او داد	having made this obliging promise
صورتش رو دیدم در این مورد مطمئنم	I saw his face I could tell.
بعد خودم با خودم یواشکی مدتی تمرین کردم که احیاناً اگر کسی پرسید بتوانم مثل آب روان بنویسم.	I set it down, private, because somebody might want ME to spell it next, and so I wanted to be handy with it and rattle it off like I was used to it.
بزانو افتاده و رو به سمتی کرده است	turned towards the spot where
از رختخواب برخاستم و بازوهای خود را در تاریکی گشودم	I started up in bed, and putting out my arms in the dark
بوی ضعیف عطری را احساس کردم که به یاس سفید معروف است.	was conscious of a faint smell of the scent known as white jessamine.
بعد دوباره به روی نیم تخت افتاد	, then in a moment fell down again
یک طرف آن غشی کرده و روی طرف دیگر تکیه داده بود.	one side palsied as it were, and leaning over sadly.
اندوه آنان که توأم با یاد مطبوع و شیرین گذشته بود رنگ شادمانی به خود گرفته و از درد و رنج اثری نداشت.	for even grief itself arose so softened, and clothed in such sweet and tender recollections, that it became a solemn pleasure, and lost all character of pain.
در همین جا پیش یک تابوت سازی برای کارآموزی رفت	was apprenticed down here, to a coffin maker
به سرعت جلو رفت و طلسم را باطل کرد.	leapt up and performed the countercurse.
سپس به سوی اطاق ناهارخوری رفتیم.	while we went up to the dining room
این بود که دیگر نخواست من متحمل این زحمت شوم	so she would never again allow me to undergo the exertion
من باقی عمرم را به ستایش او خواهم گذراند	I will pass the rest of my life in venerating him.
فهمید که علت روشنی نا معمول راهروها تاریکی زودرس هوای بیرون است.	he realized that it was because it had already turned dark outside.
ولی سر که برگرداند و او را دید که به کنار تختخواب آمده	her head turned to watch him walk to the bed
سوارش شدم و پارو زدم و به ساحل آوردمش.	I clumb in and paddled her ashore.
او را دیدند که در چارچوب در ظاهر شد.	when they saw him appear in the door
همه چیز در همان حال بود که دیده بودم	all was in the same posture
ولی لزومی نداشت که هنوز به وی بگوید.	but there was no need to tell her yet.
مرا در حین ارتکاب جرم مشهود گرفتند	I was caught in the act
ولی بیش از این چیزی به یادش نیامد.	that was all he could remember.
عنی ترس از این که تو مرا به کاری واداری که از انجام دادن آن عاجزم!	the fear of being persuaded by you to attempt what I cannot accomplish!
بگیر این هدیه را و از من به یادگاری داشته باش.	take and keep this ring in remembrance of me.
مدتی بود که هم او و هم ماکزیم میل داشتند پیش تو بیایند	she wanted to come and see you before
حس کنجکاوی بر وجودش غلبه کرد.	he allowed himself to be carried along by curiosity.
چرا که مطمئن نبود آن جلسه چطور قرار بود پیش برود.	because he was not sure how he wanted the meeting to go.
از آن گونه زودرنجی غرورآمیز و باریکی که حجم تبدیل شدن به غمخواری ندارد	it was that proud narrow sensitiveness which has not mass enough to spare for transformation into sympathy
بزودی روشنی افق بر کوهستان گسترده شد.	almostimmediately the lonely dawn light crept over the land.
با نگاهی عاشقانه به تصویر زن فریبنده چشم دوخت.	looked at it rather languishingly at the bewitching portrait
آنچه اهمیت دارد آن است که بتواند واقعاً وی را خوشبخت کند و پس از مرگ من برایش چون دوستی غمخوار و دلسوز باشد و نگذارد به او سخت بگذرد.	if he could console her for my loss.
تا ببینی که چگونه بی آنکه سخنی بگویم و وقتی تلف کنم	thou shalt see how, without saying a word, to save time
اما در این مدت سنگرو خواهن گرفت و من تو سنگر نخواهم بود.	in the meanwhile the barricade will be taken, and I shall not be there.
طوری که بتونم از قبل ترتیبشو بدم مثلا به گم برادر مه.	where she could arrange in some way beforehand say that he was her brother or something.
3 شیوه زندگی و راه رفتنش آمیخته با فروتنی است	3. his action and his walking show modesty
با مشتریان محصولاتش قرار و مداری گذاشت	made some arrangements with her customers
بر آن شدم که دوباره بس فر دریا روم.	I determined to go again to sea.
چنان که دیروز به جزای عملی که در جوانی کرده بودم رسیدم.	, I last night received a severe punishment for it
همچنان که شما را باز مختار نکرده که مرا مجبور نمایید	as it has also of the power to compel me
یادم هست که ناچار بودی خم شوی تا وارد دکان سلول وارش بشوی	I remember you had to crouch to enter the prison cell sized store,
