برای او هر ناشناسی دشمن بود.	to him the stranger was the enemy.
با این همه من چندان احتیاط خواهم کرد	yet I would take such caution
سپس صدای مادر توجهش را جلب کرد.	then his mother's voice called his attention
چون اینک هواهای بلندی در سر داشت.	aspiring to something better as he now did.
آنکه زنده بود و بر من مؤمن گشت هرگز نمیرد.	whosoever liveth and believeth in me, shall never die.
مثل تمام زندگی خیلی دیر شده بود.	it was like all of my life too late.
دست به دعا بردارم که خدا روغن سالادم را از جایی برساند.	pray to heaven for my salad oil.
او دستمال آغشته به خون را همچنان در دست راست داشت و در حین دویدن آن را به جیب پشت ردنکت خود فرو برد.	the handkerchief soaked with blood he held, crushed up in his right fist, and as he ran he thrust it into the back pocket of his coat.
بعد از این همه زحمت وظیفه دارم این کار را بکنم.	I think I ought to, afterall your trouble.
چوبدستیش را در هوا تکان داد	waved his wand
امیدوارم این پسر رضایت شمارو جلب کنه.	I hope he provessatisfactory.
لذا سیخ بخاری را برداشت و با آن قفل در را شکست و قبل از اینکه به دام افتد خارج گردید.	he seized the poker, smashed the lock from the inner door, and made his escape as they tramped in.
یادم آمد آن در را قبلاً دیده بودم.	I saw a room I remembered to have seen before
پشت ماسک بزرگ و شیپور جارزنی هنوز چشمان کوچک و ضعیف ما هستند	behind the big mask and the speaking trumpet, there must always be our poor little eyes
من باید یه خورده گوشت خوک بار بذارم و نون بپزم	I got to get some pork a boilin' an' some bread made.
تفنگ را از خورجین اسبش بیرون کشید.	took his rifle from its saddle scabbard.
نخستین فکری که به سرم رسید این بود	it was my first thought
مطمئناً درست متوجه شده بودم.	without taking any kind of thought I did the right thing.
آنگاه خودش در کنار او حلقه برنجی کالسکه را به دست گرفت و دست دیگرش را به دور شانه ربرتا انداخت.	he might keep his arm about her, and both try to catch the brass ring.
من نفسم بند آمده بود. چه برسد که آرام هم باشم.	I can't breathe, let alone keep calm.
کم مانده بود از خنده منفجر شوم	I want to giggle.
زیرا تا به آن هنگام هیچ اثری از آدمیان فانی ندیده بودم که شکل و جامه و چهره آنان آن همه غرابت داشته باشد.	having never till then seen a race of mortals so singular in their shapes, habits, and countenances.
به او لبخندی حاکی از رضایت و شادی زد.	smiled at him radiantly.
پای راستش موقع پایین اوم دن در رفت.	bust his right leg.
اما مطمئن بودم که ان جا را به خاطر می او رم.	I was just so sure I'd remember where it was.
اما به فکر کردن وادار شدیم.	it was bound to start you thinking.
وقتی به وسط سرسرای ورودی رسیدند	but halfway across the entrance hall
بر انگشتری با خضوع بوسه زد.	kissed the ring reverently.
نخست باران بارید و سپس برف و باران را توأماً به همراه آورد.	brought rain first, and then sleet and snow.
زیرا که مین به خوبی پنهان شده بود.	but the mine was well hidden
بلکه از آن جهت که مردم آن عصر با دو عبارت مال من و مال تو آشنا نبودند.	but because they that lived in it knew not the two words mine and thine !
احتیاج داشتم از حرارت بدن او فاصله بگیرم تا گرما با به وی او ترکیب نشود و بر من غلبه نکند.	I needed space from her warm blooded heat so that it would not combine with her scent to overwhelm me.
کشیش نیز پس از این تغییر نقش شروع به تعلیم دادن درسهایی به رفیق خود کرد تا او بداند در ایفای نقشی که به عهده دارد چه کند	altering their plan, the curate went on to instruct him how to play his part and
این پدر من است که از اتاق خود بیرون آمده.	who has just left his study
اما هنوز نیمی از راه را طی نکرده بود	but he had hardly gone half way
پاهایش از وزن زیاد کوتوله سر شده بود.	his feet numb from the weight of the dwarf
بیست مرتبه به تو گفته بودم که وارد بحث نشود.	I've said it to you twenty times, don't enter into details.
اکنون که بساطش را آنجا گسترده است.	now that it existed
تازه من فهمیدم که چقدر کم دارم .	I saw myself as much less than a man
سر راه او در کوچه ایستاده بود.	he waylaid her in the street.
البته نه با خونسردی کامل اما با ادب و نزاکت کامل.	if not in terms of perfect composure, at least of perfect civility.
اما هرمیون حتی یک کلمه هم حرف نزد.	but she didn't say a word.
حتی اگه جلوی چشمش ون هم کسی چیزی رو جادو کنه	even if it's staring them in the face
به جمله فرانسه او با یک بوسه جواب دادم	having replied to with a kiss
باشتاب به راه خود ادامه داده و روی از او گردانده بود.	she walked hurriedly, with averted face.
منظورم این بود که شاید شما جدا مایل به مرگ پدرتان بودید.	I meant was that you probably, too, were very desirous of your parent's death.
باید خودم را برای خبری غیر مترقبه آماده کنم.	I must prepare myself to find them of a surprising nature.
با حرکت سر مخالفتشان را نشان دادند و زیر لب چیزهایی گفتند.	the members of the circle stirred, and some muttered and shook their heads.
در جاده بزرگی که اطراف آن درخت سیپیدار روییده بود حرکت کردند.	with birch trees on each side, following the infantry and a battery that had gone on in front.
یا لااقل وقتی حالش خوب شد از هویتش با خبر شویم و اگر اقوامی داشته باشد ایشان را از بدبختی او مطلع گردانیم.	if indeed his malady admits of a cure , or learn when he is in his senses who he is, and if he has relatives to whom we may give notice of his misfortune.
لبانش بلر زه درآمده سیلاب اشک از دیدگانش جاری بود.	his lips quivered, and tears rolled down his cheeks.
در زمانی که صرفاً یک کشیش ساده بود	ever since his days as an ordinary priest
هرچند نجابت ایشان دلیلی بود بر اینکه ترس من بیهوده است	for though their position might be sufficient to relieve me from this apprehension
من کاملاً یقین دارم که شما پشیمان شده اید	I am fully persuaded that you have repented
او را قانع کنم که در احساساتم نسبت به وی تغییری حاصل نشده است.	I convince him that I shall not change.
گرفتگی و سکوت جهان را در زیر این سقف سرد و خشک دوست دارم.	I like the sternness and stillness of the world under this frost.
قصدی که چندین سال است در نظر گرفته و مصمم اجرای او هستم.	which I have entertained for so many years
تو را هم از آن باد دماغت شناختم.	you by your snot.
که ساعت بین یک و دو بعد از نیمه شب است.	that it must be between oneand two o'clock in the morning.
پیش از اینکه او یک لیوان آبجو به هم بدهد	before he can order me a pint of ale.
به ساعتشان نگاه کردند و دیدند کلی از وقتشان رفته.	on examining watches, so much of the morning was perceived to be gone
این همان سرهنگ لهستانی بود که بیهوده و بدون جهت خود را در رودخانه انداخت.	colonel who had needlessly plunged into the river should be enrolled
کششی را در موهایم احساس کردم.	I felt a tug on my hair
چون خیلی به خاطر شما ناراحت شدم.	because I felt so much for his trouble and yours.
این را را دوباره و دوباره نوشته و نصف کاغذ را پر کرده بود.	over and over again, filling half a page.
آخر سر هم ممکن است با یک مقاطعه کار ازدواج کنم و الهام بخش او در کارهایش باشم.	I may end by marrying an undertaker and being an inspiration to him in his work.
کاترین با بی میلی از جای برخاست و گفت	she answered, rising unwillingly.
به کسان خود فرمان دادم که زنجیری محکم با خود بردارند	ordering his men to take a strong cable along with them
هیئت مدیره تصمیم گرفته او را به نوانخانه منتقل سازد	the board have determined to have him back into the house.
او نگاهی به سراپای قفسهٔ کتاب افکند	he wandered round, looking at the books
هیچ نشانی از وحشت و نگرانی در آنان ندیدم.	I did not perceive they were in any fright or concern.
اما چنین است و در این مورد نیز چنین بود.	but it is so, and it was so here.
من اطمینا ندارم که فردا تغییر عقیده خواهد داد.	I am sure he will think better of it to morrow,
از آنجا به اطاق ناخدا بردند.	thence into the captain's cabin.
کلاه و شلاق سوا ریش را برداشت.	taking up his hat and whip.
بهتر آنکه هی بر مادیان قزل خود زنید و هرچه زودتر خود را در مکان امنی مخفی کنید.	spur your flea bitten mare, and place yourself in safety.
خودش نیز نوشتهٔ خود را هرگز دوباره نخواهد خواند.	he never reads it again himself.
کفشی به اندازه و ترکیب آن کفش دیرینه دید.	observed that it was a shoe of the old size and shape.
جانشینت بتونه از کشته شدن دانش آموزان جلوگیری کنه.	your successor will manage to prevent any killings
با و بگوئید از ته دل آرزو دارم که به مقصود خود برسد.	I wish it with all sincerity.
با وضع پرمعنایی سر خود را تکان داده	nodded his head most expressively
امیدوارم که شما این را هم به حساب من منظور کنید	you'll put that down for me too
بر آن شد که موجب اصلی این اسراف و تبذیر را از میان بردارد	he resolved to divest himself of the instrument and cause of his prodigality and lavishness
کودک برای کمک به در این خانه آمده	comes to the house for assistance this morning
به مسکو برود و در آنجا بکوشد تا بالاخره همسر مناسبی برای خود بیابد.	a post his father had procured for him and would at last try to make a good match there.
امیدش قاطع و مطمئن و ایمانش استوار خواهد بود.	his hope will be sure, his faith steadfast.
اما چه فلک زده خانواده شایان ترحمی!	, but what a lamentable family in distress!
خنجرش را هم به دندان گرفته بود.	with the dirk in his teeth.
من کاری ندارم که نشود با یک تلفن ترتیبش را داد.	I had nothing on that a phone call can't kill.
از بیست و پنج سال به این طرف در دنیا تنها بود.	for twenty five years he had beenalone in the world.
به نظرم باید بتوانیم اول به خودمان فکر کنیم.	I think we ought to be able to think of ourselves first.
پریدم توش و با عجله راه افتادم.	I jumped in, and was off in a hurry.
لیکن این دلیل نیست که مرا چنانکه پدرم گفته است شاعری بزرگ بنامند.	but not so much so as to justify the title of 'great' which my father gives me.
باور هم نداشت چنین چیزی وجود داشته باشد.	refused to believe in its existence.
همه چیز یه مرتبه داره روم تاثیر میذاره.	all of this is starting to catch up with me.
مرد بیچاره سرش را میان دو دستش گرفت و به تخیل پرداخت.	the poor man clasped his head in both hands, and meditated.
من در مورد خودم هم اشتباه کرده بودم.	I'd got myself wrong too.
ما را مجبور کرد تا پاروها را به کنار نهیم	which obliged us to leave off rowing
از حمام بیرون آمدم و لباس پوشیدم.	I finished dressing
آنگاه به او امر کرد که به دنبالش راه بی افتد	bidding him to follow
در خانواده ی شاهزاده خانم و اطرافیان او به دلایلی این اعتقاد وجود داشت	in the princess's household and circle it was for some reason accepted
پس اجازه بده با خودمان دم سازشان کنیم.	let's adjust ourselves.
خیلی خوشحال هستم که تو اینجا خواهی ماند.	I am glad of it.
باید به سراغ کسانی برم که به من نیاز دارند.	I must go to others who need me.
مردها ظاهرا کمتر به هم شبیه بودند.	in the same tone of determined liveliness.
اما کسی نتوانست آنچه را که وی نوشته بود بدست آورد.	but they were not able to seize what he had written.
کمی از من قد بلندتر و خیلی هم مؤدب است.	taller than I am, very polite
من خویشاوندی ندارم که خودش را جلو بیندازد.	I have no kindred to interfere.
باور کن که عشق تو مرا بسیار به زندگی امیدوار کرده است	believe that your kindness has made me love you deeper
لااقل امشب او را آسوده و آرام بگذار.	let him be quiet this evening, at least
چنین مکانی منزلگاه عادی و بستر طبیعی پهلوانان سرگردان است.	the natural couch and proper retreat of knights errant, keep you company.
او نا خودش ون انتظار دارن من دست تنها سرشو نو گرم کنم.	but such cheer as she could bring, and all by herself
دیشب داستانی را شنیدم که شاید سر نخی برای ان چه دنبالش هستیم باشد	I heard a story last night that might be a clue to what we're looking for.
هنوز نفسم سر جاش نیومده بود.	I hadn't got my breath back yet.
به جای زن چوبی از استخوان فک وال دارد!	has a stick of whale's jawbone for a wife!
من هیچ حقی نداشتم که عصبانی باشم.	I had no right to my anger.
حواسم بود که سرم را از حد معمول کمی بالاتر بگیرم	I'm aware that I'm holding my head slightly higher than usual
لنگ لنگان به خانهٔ خود رفت.	limped off to his house.
قبل از آنکه داخل ظلمات گردد	greet him on his way into the darkness
دست زدن به آن در حد من نبود.	I couldn't touch it.
برای او دیگر آسمان یک صفحه تار و زمین فضای تهی نیست.	the sky is no longer a blank to him the earth no longer a void.
ظاهراً این استعداد را هم نداشتیم که در دنیای ننگ و فساد خودم در یک مسیر جدید و ابتکاری حرکت کنم	I had not, it seems, the originality to chalk out a new road to shame and destruction
ولی ارتعاش خفیفی را احساس کرد.	but he felt the dull thud of vibration.
زیرا اگر خوب به خاطر داشته باشی	for if thou dost remember
باید منتظر بود که قاتل محاکمه شود.	I must wait till sentence is passed on the murderer.
بلافاصله تخته بندهای آن قصر چوبی از هم باز شد و بر زمین افتاد	with the force of the blow the boards fell asunder and tumbled down
آقای التن نرفته بود سر اصل مطلب.	he had not come to the point.
یکی از دوستانم که تو نمیشناسیش بدهکارم.	one of my friends with whom you are not acquainted!
بلکه به ظاهر تمام حواس او متوجه شمارش صفحات آن کتاب شگفت بود.	but appeared wholly occupied with counting the pages of the marvellous book.
بالاخره این وسط باید یک چیزی هم گیر من به یاد همین الآن هم کار و شروع کردم .	I am having something to do with it now.
اصلاً در حال و هوای گریه نبودم.	I was nowhere close to tears.
من بروم یک ملاحظه از این کشتی بکنم.	I shall make the round of the boat.
بی آن که خم شود نگاهی به سگ افکند	looked down without so much as stooping
یکی دو قدم از صندلی او فاصله گرفتم.	retired back a step or two from his chair.
هنوز برای بازگشتن به آغل وقت داریم.	for we have time enough to return to our fold.
من از کاری که کردم هیچ منظوری نداشتم.	I didnt mean anything by what I did.
آهنگ او به عنوان یکی از سه آهنگ پرطرفدار هفته انتخاب شده بود.	was one of three hot prospects for that week.
که به دیوار پشتی کلبه تکیه داشت.	leaning against the back wall of the cabin.
دیدار مردم مایهٔ رنج او بود.	the sight of men hurt him.
فکر کردم احتمالش زیاده که او نا هم مثل من با شن.	I thought there was a good chance they could be like me.
راه خودش را تا وسط بیشه پیدا کرد	picked his pathless way to the centre of it
همان طور که مورد اعتراض شوهرش بود	who did not want for spirit, as her yoke fellow could abundantly testify.
به این گمان آزاردهنده افتاده بود	was being more and more weighed upon by the thought that possibly
