باز اِما به خودش دل خوشی داد که به هر حال کلی باعث رضایت و شادی آن دو نفر شده	she could not but flatter herself that it had been the occasion of much present enjoyment to both
چیزی روی سرش انداخته بود	her head covered
که من به جای اینکه با گلوله این دیوانه در بهداری افتاده باشم با چه کسی این گفتگوی مطبوع را دادم.	whom I have the honor of conversing so pleasantly, instead of being in the ambulance with that maniac's bullet in my body?
ولی تصمیم گرفت که این کار را نکند.	but decided not to.
یعنی من که رئیس تو نیستم.	you know, I'm not your boss.
من تا حالا توی مدرسه شلاق نخوردم.	I never was whipped in school.
موتور را خاموش کردم و پیاده شدم.	I shut off the engine and got out.
همین برای شما کافی است.	NOW are you satisfied?
خواهرت هم موافق است.	your sister thinks so as well as I.
ولی هنوز وقت گرفتن آن فرا نرسیده بود.	but he mustn't catch it yet
همیشه صبور و در حقیقت محرم بازرگان است.	always patient and in fact is the merchant's confidante.
اعلیحضرتا تا این را هم گمان ندارم	I think not sire
خیلی خوشحالم که آمدید.	I am so glad you are come.
خیلی ممنون میشم که مؤدب باشی و زبونت رو نگهداری.	I'll thank you to keep a civil tongue in your head.
فقط میخ وام اگه میشه به هم بگی.	I just want you to say if you can
جویده جویده گفت	he said vaguely.
به سوی تخت رفت	advancing to the bed's head
نگاه من به فنجان چای دوخته شده بود.	I gazed steadily at my plate.
چنان که گویی درباره آن به بحث مشغول بودند.	as if he were considering that.
خیلی از مردهای ما را فرو برده.	I have seen it very cruel to some of our men.
خیلی اتفاق افتاده که من بر سر موضوعی عصبانی شدم اما هرچه بود در همان یکی دو ساعت فراموش کردم	I lose my temper on the slightest provocation, flare up, and then it's all over.
سرش را روی کاپشنش گذاشته بود.	his head pillowed on his jacket.
به پانسیون رفت و ناهارش را خورد.	he wandered off in the direction of his room
فنجان به اندازه پوست گردوست	a cup not so big as a nut shell
نمی تونم قبول کنم	I can't possibly keep them.
زیرا که حبس مرا رام و منکسر و نابودم ساخته	captivity has subdued me
که موجب بدبختی است.	it will bring bad luck.
تو اما این تراکتور مال او نبود.	but it was not his tractor.
آمدم بگویم که باید دست بردارید.	I have come to tell you that this must end.
نرسیده فروخته می شن.	I can sell them fast as I get them.
ولی این بماند بین خودمان.	but this is quite between ourselves.
ناگهانی هار شده	maddened by a sudden attack of rabies
چون او است که علت اصلی کتک خوردن ما بوده است.	for he was the main cause of all this thrashing.
ولی باز هم بهتر است تو دخالت نکنی.	but, however, you had better not interfere.
شخص دیگری در این مسایل دخالت نکند.	that no other spiritual aid should be called in.
یک خواهش غیر قابل بیان	a wordless plea
روزی که حس کرد حالش بهتر است شارل کوشید زیر بازویش را بگیرد و او را در باغ بگرداند.	one day, when she felt better, he tried to take her, leaning on his arm, for a walk round the garden.
نخست آنکه با شخصی مثل جنابعالی آشنا شدم	the first is that I have made your acquaintance
این منم که باید شکنجه به شم نه اونها.	as he was certain of being tortured.
دو دست بر سینه نهاد	crossing her hands upon her bosom
اما اون می تونست مردم رو مثل یه کتاب بخونه	but he could read people like a book.
بر عکس باعث تشدید و تقویت محبت در قلبش شده .	on the contrary, that change can only intensify love in his heart.
بعد نو لرزانی کوپه را روشن کرد.	a shivering light filled the compartment.
به اتاق کار ورانسکی رفت تا او را از تصمیم خود بیاگاهاند.	she went into his room to announce her determination.
برگشت و پرسید کسی نخواهد آمد که راه را برایش روشن نماید.	looking round, asked if somebody would light him down the dark stairs.
زمان در هنگام غیبت او از خانه آن را بیشتر تقویت کرده بود	time had only strengthened in her absence
او را غرق شادی کند.	overwhelm her with joy
تکان هم نخورید.	do not move!
هرچند که در این مورد از راه راست کمی منحرف شده.	in spite of this one great deviation from the strict rule of right.
من به شما آرزوی خود را گفتم.	I have told you my wish
بارو نت بینوا را دنبال کرد	pursued the unfortunate baronet
من این حرف را خودم شنیدم.	I heard him say so.
آن کرکس همان موجود است که او خود آفریده است.	that vulture the very creature he creates.
