یقیناً یک چیزی هست که خاطرت را پریشان کرده.	I am sure there is something the matter.
فکر کردم شاید نخواهید کسی مزاحمتان بشود.	I thought perhaps you didn't want to be spoken to.
بنابراین در ابتدا من خیلی مطمئن نبودم.	so that at first I was not quite sure
من یاتاقان و واکردم	I got this here bearin' loose.
اما غذا عالی بود و شرابی عالی نیز در دسترس بود.	but the food was good, and there was good wine
از آن پیاده شد و به راه افتاد.	climbed out, and started walking.
قرا ره به رام یه چوب دستی نو بخرن.	they're going to buy me a new wand for next year.
البته کاری نکردم.	but it didn't work anyway.
در متن پیش زمینه یک سر غول آسا به طرف کوه یخ خم شده و بر آن آرمیده بود.	in the foreground, a head, a colossal head, inclined towards the iceberg,and resting against it.
اما باید این را به تو بگویم	but this much I will say
باید باهم باشد.	it shall be together.
از انتظار اواخر ماه	of the end of the month
بوی خوشی ازت نمیآد.	you don't smell good.
فعلا وقت ندارم با تو حرف بزنم.	I havent any time to talk to you now.
از زیر آن نگاه کرد.	looked out under them.
امّا با تب استخوان شکنی که داشتم قابل مقایسه نیست	but it doesn't compare with break bone fever.
ولی خیلی درد داره	but it will be painful
به سرعت از سرسره سنگی بالا رفت.	then started to climb, fast as he could
اما به قانون و حفظش احترام می ذاشت.	but he respected the law and its need to be upheld.
نشان به آن نشان که پنیرش هم گوسفندی بود.	more by token it was sheep's milk cheese.
به جستجوی او پرداختند.	so they began looking for him
هیجانی که بر اثر آن ایجاد شد آن قدر عمیق بود	so profound was the sensation that
از اینکه آینده خود را بر بنای مستحکمی و استوار بگذارد.	from preparing for the future
فرصت حرف زدن هم نبود	not talking to each other.
کمی به جلو خم شدم و عمیقاً به چشمان ریز و کم عمق قهوه ای او نگاه کردم.	I leaned forward, meeting her gaze as if I were staring deeply into her depthless, small brown eyes.
بنابراین واضح است که کلی با آن راه رفته است.	so it is evident that he has done a great amount of walking with it.
نخستین درس خود را با دقت و توجه بسیار گوش داد.	very attentively he took his first lesson.
پیش از رفتن به پای چوبه دار چنین با رنج آراسته شود.	to be so painstakingly decorated before being led to the gallows.
که اتفاقی بیفتد	that something would happen
همگی در سن و سال این خواستگاری هستند	at an age where they deserve it
بعد به جای دیگر نگاه کرد.	then looked away
بیا کنارم بنشین	come and sit aside of me
با این همه ارزشش را داشت.	it was worth it.
من باید به استودیو برگردم.	I have to get back to the studio.
آنان به هوا برخاستند	once more flying
افکار و احساسات و رؤیاهای عاشقانه خود را با یکدیگر در میان نهند.	their respective dreams without injury to each other.
وقتی به او نگاه کردم	I set eyes on him
روت گفت من چنین تصوری از او ندارم	I don't read him that way, she said.
زیرا جوانان همسایه همگی به او پیشنهاد ازدواج داده بودند	for she had received proposals from nearly all the young men in the neighborhood
قابل تحمل نخواهد بود!	it won't be borne!
حالت هیچ خوب نیست.	you ain't well a bit
فوری از این فکر او استقبال	I hastened to comply with his friendly suggestion
طوری که در آن لحظه برای اِما واقعاً جای شکرش باقی بود.	as must appear with particular advantage at that moment to her friend.
حتی بحث نمکنم.	I don't even dispute it.
