source	reference	translation
چهار سات مؽن ای وضع وه چول کردوم	I was four hours under these circumstances	I've been doing that for four hours.
وا جوڤه و پاکش چارهونیی.	in plaid frock and trousers.	dressed in shoes and light summer trousers.
مو نؽلوم ئیچنو تمۊم وابۊ	I won't let it end like this.	I didn't think about it.
پلرد که نیت دالۊ نه هالیس وابۊ	trying to grasp the old lady's meaning	but all in a somewhat decayed condition
رۊزنامه نه تی میز ڤورگرهد	he picked up the paper.	dragged the paper to your desk.
گاشت ئی دوهدر نازلۊ سی همیشه ز دست روه.	she might be required to sink herself forever.	these two gentlemen may be invariably dispensed with.
وا دشمۊن نهیڤوم دا	he ordered me in with an oath	I put the helm up to run after the enemy.
وه راستی کلاید وه دیل وابیڌه بی	so truly was he captivated.	she had indeed found the depths of her heart.
هو پورسی: دنگس وه زهله و تلواسه هوشک و گرهڌه بیڌ	she asked, her voice rough with stress and fear.	He asked me to beat that lady up and take her into my house.
آرۊم و زۊر زۊنی ڤورایستام	I raised myself gently upon my knees	I rose as soon as day dawned.
وا اؽ حال چینو دیاره که همه چی و هر چی که نهنگس بؽ اوسو، نشوݩ إده که هو اؽ کارونه کرده.	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	And yet it's been silly for over 25 years now, and every thing that was in his power to do something.
توندی اؽ فرگانه منه سروم‌ در داڌوم و بیت راست کردوم.	I immediately turned this thought over in my head, creating lyrics.	I pushed the door and fixed it.
وا ئی گمۊن که مدال ز طلای بی غش بۊ	thinking that it was a medal of solid gold	had forgotten in their prosperity that
ولی غلۊه سیسۊݩ حس لۊل کردوم	but I felt so sorry for them	but I felt a pang of unease.
بڌبختی یو نه که مو زنده‌یی نه غلۊه دۊست داروم	I've loved life too much, shamefully much.	I was gonna go tom cattin'''an' here I ain't had time to do none of them things.
ولؽ رؽ دستا و زۊنؽ سئرن منجا پرزینا و تئنا وا تؽر زیڌن که خیلی ز زؽنا نه پتی إکونه بؽڌن خوسونه إگون.	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but the average length of their legs is between the fingers, and the average length of their legs, and the average length of their legs.
چی جیمناستیک کاری که هۊکاره ئی کاره	like a man accustomed to that kind of gymnastic exercise	his heart worked in her body
وه دنگ پای زمان گۊش اؽڌه	listening to the echoing footsteps of years.	but he had made remarkable progress in his precautions and warnings
مو فقط وا ئی خانوم نه بڤینوم	I must see the lady.	I can only see this lady.
وه نظر تو هم آڌم وه کار بخوریه	he struck you as being pretty handy.	if you had anything to say to her.
ولی سیسرک ز دسترسس وه دیر بی	but it was safe out of his reach.	but it was too late for him to find out.
گشت آرمۊنلم وه دستوم رهڌ	I have lost all my illusions.	I've got all my faculties as well as ever I had in my life.
صحاڤلسۊݩ یا مورده بیڌن یا فیچسته بیڌن	all of them silent now, their owners dead or fled.	whether they were savages or mortals or otherwise they were wise.
وه زلی وه ئی لیک کۊچیر رهؽ سی عبۊر واز اؽبۊ	it soon stood wide open also.	that he had indeed made remarkable progress in learning the language of those people
یه‌ناگه و وا دلسردی فهمستوم که یو سال آخرمه	I knew with sudden, chilling certainty that this was my last year.	I realized with a shock and a sadness that I was going to end this year.
په دهۊنمه واز نکردم	I kept my mouth shut.	I have resigned.
ایما هنی همۊچونیم که ویساده بیمۊݩ	we're still where we were.	We're still going to find out.
فۉرا فهمستوم ئی کلیل هؽن کۊچو بی	I knew immediately what this key was to	I had a hunch that the key was a tiny needle.
په تو اؽتری رهته بگری بری و مو نه تهنا بؽلی.	so you can get the hell away from here and leave me alone.	Come on, I'll get your coat and I'll get your coat.
ولی کسؽ جوریت دغالت مؽن ئی کار نه نڌاشت	but nobody dared to interfere.	but no one dared to deny that he had held any such relationship with her.
یا یو که ناخڌا سرس نه اشکنه	or knocked on the head	Or someone who doesn't want to marry her.
هو تا مجال ٱفتۉنشینۊݩ اوچو مند	there he remained till nearly nightfall	she had plenty of time to recapture her.
هۊنه بون هو رۊزؽ لهرؽ نه بؽشتر بی	as though it had once been a large stone pigpen	It was worse than that during the day.
ایو کارؽ زنشت دار و دوشخار بی	that was painful and difficult for him.	all his powers had reached the ground and he was found to be sick.
بۊهخشین که مؽن جا کشیدومت در	I'm sorry I've dragged you out of bed.	the chances that may come to us on the way.
مجالشه که دی بکشی کنار	it's time for you to step aside.	when you'd have given it away.
ز ته سیم امکانس نی	as I could not possibly have done	cordlessly not possible
شکوم نی که باعث مرگس وابیڌ	I have no doubt that it led to his tragic end.	I am sure that it was the cause of his death.
وختؽ که وه گمۊنؽ که دوز اویده سیخ چاله نه ڤورگرهڌ	when he got the poker in case of burglars	when he had forgotten that he had just left the room
وه اسپ کرند که خزمتکار و دۊست مو بی فرمۊن دا	ordered the sorrel nag, my fellow servant	who had hired my crew and my crew
جلز یه سلۊم علیک رسمی	that they had never gone further than formal greetings	perhaps with the establishment of a secretary of the court.
خاس بیا داخول که در ز داخول بسته وابیڌ	but the bolts were in place.	locked the door fastened by a door fastened in the fastening.
مو سرمست ز یو که هو سر مجال ڤرگشته بی	I'm glad she got back in time.	I thought he was mad when she was around.
ولی وه گمۊنوم گشت گونا ئی بڌبختی وه نای مونه	but I take all the blame upon myself	but I think the chances are that I'm not going anywhere.
یه‌ناگه تی زس ڤرگرهڌ	looked quickly away.	realized with a shock that
دارستۊݩ ایسو ز رنگ شه وه رنگ کۉ وابیڌ	the forest was gray now instead of black.	was now a race of turbulent yellow waters.
ئی کار ایما نه وه کاهلی اؽواداره	which disposed us to sloth	The reason I'm doing this is something else.
که ئی واله ئیقزر زهله بر کرده بی	that so much invested the whale with natural terror	that he had struck such a man
سی یو که دوهڌر چۊپۊنه نڤینه تصمیم گرهڌ ڤی ولات روه	in order to escape from her, he determined to quit the country	'Cause my heart's about to break that I don't agree with her.
ز حالس ناراضی نبی	her mind had no distaste for her own set	he was not dissatisfied with her.
گشت ٱند خوسه ز ڤیر برد	the obligation faded.	took it all from her.
باڌ هم ٱمۊݩ ندا و گشت زمین و زمانه وه یک رهڌ	I never see the wind blow so.	Then suddenly everything went back and forth.
ولی شازاڌه زس زه وا نها	but the old prince interrupted him.	but the prince put on it, and left it there.
وه سی لف بارۊݩ یه‌ناگه تارستن	turned into a rout because of a devastating downpour.	they were horribly shaken
اوچو نه سیکه مؽن آینده هم کلاس درمۊݩ وابۊ مرتڤ کردیمۊݩ	arranged it for the future schoolroom.	I was gonna go tom cattin''an' here I ain't had time to do none of them things.
مو کشیشوم و ڤا وه هر بهتۊنؽ وه دیر بۊم	I am a priest and therefore I ought to be above suspicion	I got rid of the signs of my work.
هلام وا هو شش پله فاصلَم بی	still lying on the staircase six steps below him.	still I had the management of our own six steps.
گشت سه دقه نه سیل وه تورکستن اسپ کرد	watched the horse's action for the space of three minutes	the livid brand which streaked it all three minutes
گمۊن کردوم غم و ٱندۊ چیه که آخر وه آڌم دست اؽڌه	but I thought grief was something you felt anyway.	I was gonna go tom cattin'''an' here I ain't had time to do none of them things.
ز پلکۊن رهڌ وه بالا تا مؽن دالۊن وه درؽ رسی	went up the staircase to a door in a corridor.	he ascended the stairs leading to the door
هرچن که سی ایقزر رنز ماجب خۊڤی نگرهڌ	though with but small success for their pains.	though she had never had any decency in her life.
ایمدۉ وکیلؽ نه بسی کرد تا کارل جڌایی ز هو نه ٱنجۊم بڌه	but sent an intermediary to arrange the terms of the separation	he hired his lawyers to do his majesty some signal service.
سیکه نهاتر زته ایقر نیازمۊن وه اشتۉ کردن نبی	for I have never had such need of haste before.	see if any of you have begun to learn to spell.
ز دئسۊرؽ که مؽرس داڌ ڤس	at the orders her husband left her	from the instant she had left.
وا علاقه، نیَشتوم ڤه دۉربالوم، و جاگه بلاجڤی که مؽنس بیڌوم.	look around me with some interest on the strange land that I was in.	I sat with my curiosity in the rear, and looked at the wonderful place where I was sheltering from the sun.
خۉسیڌ و ری چولچله بردی دراز وابیڌ.	lay down on his back on the heap of stones.	The grief-stricken groaning began on the body.
هرگش نه قرار بی که هو نه دوڤارته بڤینوم	I was never supposed to see him again!	I was determined that I was willing to meet him again.
منی مجبۊر بیڌن که بئلن که هو، یو نه بگو.	as if they were forced to let him say it.	I was forced to tell him that
ڤه همی تفیل بی که زی وَیڌوم سر‌وختت.	that is why I hastened to you.	It was always wrong that I forgot your time.
نؽخوم دی در مۉرڌس گپ زنوم.	I don't wanta talk about it no more,	I don't want to knock on his bedroom floor.
