source	reference	translation
Nika pê hêrişan yeno waştenê ke heme qezencê înan dest ra bêrê girewtene.	Now, these attacks are intended to take away all their achievements	This staircase goes into space for a while to allow everyone to understand.
Çimê mi bîyî pirrî hesirî.	My eyes filled up with tears	I almost swallowed my mouth.
No zî beno semed ke vîrus vila bibo.	This, too, is the reason why the virus spreads	This is the flag of the village.
Hetanî sinifa çarine dewa xo de waneno.	He studies in his village until the fourth grade	They're gonna gradually become more skilled in fashion.
Ganî pêro cinîyî xeyalanê xo bîyarê ca.	All women should fulfill their dreams	They can relive on his imaginations.
Mi zî tercumeyê kirdkî kerde.	And I have translated it into Zazaki	I have made a mistake.
Seba ke ciwan vera naye vejîyano polîsî ey wesayîtî ra fînenî dûrî û dest şanenê qirrika ci û erzenî erd.	Because the youth protests against this, the police throws him out of the car, grab him by the throat and onto the ground	So that the young man can recover from the wealth of the old man and begin to understand the nature of the criminal.
Ma vînenê ke rayaumûmîye de derheqê bawerîya elewîyan de muneqeşayêko cîyaker yeno kerdene.	One sees that the separatist discussions are made in public concerning the faith of the Alevis	We see that you've made a lot of noise about the beliefs of the people.
O rî ra kî ê mînetdarê dersimizan ê.	For that reason they are thankful to the Dêrsimis	to teach her how to study
Hetê ra gureya hetê ra kî wend.	On the one hand, he worked, on the other side, he studied	It's like a boat going back and forth.
Her diyan sere şanayo pê ke ti vana qey kirmanckî nînan afernayo!	Both of them smashed their heads together as if they created Kirmanckî on their own	It's the same as being abandoned.
Welatê ma binê sîyasetê qirkerdişî de yo.	Our homeland is subject to deathly politics	Our country is under siege.
Wa wendişê mewlidî biancê kamera.	We should record the reading of the Mawlid	They wanted to beat the camera down.
Tena yew qusurê xo esto ke merdim nêeşkeno nuşteyan kopî bikero.	There is only one flaw, one cannot copy the writings	It's the same as being unable to communicate between space and sound.
Ino hereketê ci îsbat kerd ke ez otomatîkman biya serekê grûbî.	His/Her movements proved that I otomatically became the leader of the group	It's the same as being abandoned. I've automatically climbed the same ladder.
Yeno keye ke nîmeyê awe zî nêmenda.	He comes home and not even half of the water is left	Unless there's no longer any old-fashioned firmness in them.
Ez koma her dîyan a.	I am in both groups	I'm a medical prisoner myself.
Her çî wextê ey esto.	Everything has its time	There's no longer any old-fashioned firmness.
Eke roşîya nême şima rê nême bidîn ma.	Once sold, half is your, give the other half to me	If you don't feel the same way, let you know.
Dima sond dekerna û beyraqe dîrege ra arde war.	Later, he recited the oath and pulled down the flag from the pole	bending, kissed her cheek.
Kifş o ke cuye o tayê rew hincirnayo.	It's evident that life has worn him down a bit early	How sweetly they all climbed the same ladder.
Xora qeleme dest de hazir a!	The pen is already ready in hand!	A quick trip begins!
Yew hîkaya xo bi formê nameyî amo nuştene.	One of his/her stories was written in form of a letter	A woman with a face made blotchy by rage.
Zereyê çimanê xo ra to de huyeno.	He laughs at you from within his eyes	Until the next moment, your eyes will be fixed on the ground.
Kesî îtîraz nêkerd.	Nobody objected	no one thought about it.
