source	reference	translation
چوار ساعەتێ پی بارودۆخوە سەرم کەرڎەبێ	I was four hours under these circumstances	I hadn't been there for four hours.
گجییە کوڵ و پاتۆڵێ شەترەنجیش کەردەبێنە	in plaid frock and trousers.	I'm going to have a snack and a snack of my own.
من ئیزن نمەڎو کە ماجەرا پی جۆرە تەمام بۆ	I won't let it end like this.	I don't think I'm tired of this adventure.
هەوڵش دا کە قەسدو خاتوونە پیرەکێ دەرک کەرۆ	trying to grasp the old lady's meaning	he tried to get the old lady out of the house
ڕۆژنامەکەش جە لاو مێزەکەینە هۆرگێرت	he picked up the paper.	The newspaper is on the side of the table.
شایەد ئی کناچێ عالێ پەی هەمیشەی جە دەس بلۆ	she might be required to sink herself forever.	the witnesses are in the presence of the high priest.
بە جمانیوە هەڕەشەیی دەستوورش دا پەنەم	he ordered me in with an oath	I was in a state of perplexity.
بەڕاسی کڵاید ئەسیر بیەبێ	so truly was he captivated.	I'm sure you'll like it.
ساش جە ئسترس و تەرسینە وشک بیەبێ و گیریابێ. ئاو پەرساش	she asked, her voice rough with stress and fear.	he was in a state of fear and perplexity.
یەواش بە زۆرو زانویم هۆرستانی	I raised myself gently upon my knees	I'm afraid I'm going to kill him.
پی حاڵە تەمام شواهێدی کە هەن جە جۆرمو ئاوی حکایەت مەکریۆ	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	I'm sure there's some sort of witnesses to the mystery of how I was born.
زوو ئی فکرامە جە زهنیم گێڵنایم و شعرم وەش کەرد	I immediately turned this thought over in my head, creating lyrics.	I hadn't thought about it before.
پی گومانە کە مداڵەکێ جە تڵایە ناب و عالی مۆنێ	thinking that it was a medal of solid gold	he doubted that he was in a good state of readiness.
بەڵام فرە پەیشا ناڕەحەت بیانی	but I felt so sorry for them	But there was a lot of sadness for him.
من زندگیم فرە وەش گەرەکەن. بۆبەختی ئینەنە.	I've loved life too much, shamefully much.	I'm in a lot of pain. I'm in a lot of pain.
بەڵام جە حاڵیە کە سەرو دەسا و زانویشاوە خزێنێ جە لێو گیاوەکانە لوێنێ وەروە بە تەقناو هەمزەمانو تفەنگەکاشا حوزورو وێشا ئێعلام کەرد و دماو تەقناو تفەنگی فرەیە جە سەروازەکا سەرو ئەسبەکەیشاوە کوتێرە واری.	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	But in the event that he had lost his head and his knees in the grass of the herd, he was afraid of the mysterious explosion of his rifle, and he was afraid of the mysterious explosion of his rifle.
پسۆ ژیمناستیک کاریە کە پی کاریە عادەتش هەن	like a man accustomed to that kind of gymnastic exercise	It's just a matter of doing something that's normal.
گۆش گیرتەی جە دەنگدانەوەو هەنگامەکا ساڵانی	listening to the echoing footsteps of years.	You've been on the ballot for years.
مشۆم خانمەکؽ وینو	I must see the lady.	I'm looking for a lady.
ئاﮆ پسە کەسێ یارمەتیدەر دیار بؽ پەیت	he struck you as being pretty handy.	You're looking for someone to help you.
بەڵام دوور سڵامەت بؽ جە دەسش	but it was safe out of his reach.	But he was in a state of perpetual perplexity.
من گرد وەهمەکؽ جە دەس داینؽ	I have lost all my illusions.	I'm standing on a mountain.
ئؽسە گرد بؽدەنگؽنؽ خاوەنەکؽشا یا مەردؽنؽ یا ڕەماینؽ	all of them silent now, their owners dead or fled.	It's as if they've lost their lives.
فرەش نەبەرد بە هەمان شؽوە بە فراوانی کریاوە	it soon stood wide open also.	But he didn't do it all at once.
ناکایێنە و بە دڵ سەردی زانام ئینە دماین ساڵەو منەنە	I knew with sudden, chilling certainty that this was my last year.	I don't know what you're doing, and I don't know what I'm doing.
دەمم وستەبیرە	I kept my mouth shut.	I'll keep my mouth shut.
ئیمە هیشتای ئینایمؽ چا یاگؽنە کە چەنەش بؽنمؽ	we're still where we were.	We're trying to make some tea.
یەکسەر زانام ئی کرؽڵە پەی چیشیا	I knew immediately what this key was to	I knew immediately what he was doing.
پەوکای تاوی جەحەنەمەکەی دوور وزیۆو من تەنیا جیا بازی	so you can get the hell away from here and leave me alone.	I'm out of my depths alone.
بەڵام کەس نەیارؽ دەسش وەردۆنە	but nobody dared to interfere.	But they didn't say a word to each other.
یان دانشا سەرەیش	or knocked on the head	Or give it to him.
چاگە تا نزیکەو شەوی مەنۆ	there he remained till nearly nightfall	It was a dark and stormy night.
پسە ئانەی کە ڕوێ بەزارێ تەوەنی زلەش بیەبۆ	as though it had once been a large stone pigpen	so that he may have the courage to stand up for what he has done.
کە پەی ئاﮆی بە ئؽش و قورس بؽ	that was painful and difficult for him.	so that he may have a hard time.
داواو عەفوؽ کەرو کە تۆم دلؽ یاگەکینە ئاردی بەرۆ	I'm sorry I've dragged you out of bed.	I beg your forgiveness for what we have done to you.
کاتو ئانەینە کە وازباری	it's time for you to step aside.	It's time to give up.
کە نەتاوام کەروش	as I could not possibly have done	I didn't know what I was doing.
