source	reference	translation
Nika pê hêrişan yeno waştenê ke heme qezencê înan dest ra bêrê girewtene.	Now, these attacks are intended to take away all their achievements	But he didn't say a word to anyone who was interested in him.
Çimê mi bîyî pirrî hesirî.	My eyes filled up with tears	My face was very shrouded in darkness.
No zî beno semed ke vîrus vila bibo.	This, too, is the reason why the virus spreads	I don't think he's got the flu.
Hetanî sinifa çarine dewa xo de waneno.	He studies in his village until the fourth grade	They're all in the fourth grade.
Ganî pêro cinîyî xeyalanê xo bîyarê ca.	All women should fulfill their dreams	I was reminded of my imagination.
Mi zî tercumeyê kirdkî kerde.	And I have translated it into Zazaki	I did the translation.
Seba ke ciwan vera naye vejîyano polîsî ey wesayîtî ra fînenî dûrî û dest şanenê qirrika ci û erzenî erd.	Because the youth protests against this, the police throws him out of the car, grab him by the throat and onto the ground	The young man's voice was heard by the police, and he was in a very remote car and had a very good sense of security.
Ma vînenê ke rayaumûmîye de derheqê bawerîya elewîyan de muneqeşayêko cîyaker yeno kerdene.	One sees that the separatist discussions are made in public concerning the faith of the Alevis	But he didn't say a word about the people's beliefs.
O rî ra kî ê mînetdarê dersimizan ê.	For that reason they are thankful to the Dêrsimis	who will teach us the secretary.
Hetê ra gureya hetê ra kî wend.	On the one hand, he worked, on the other side, he studied	It's all about what you're doing now.
Her diyan sere şanayo pê ke ti vana qey kirmanckî nînan afernayo!	Both of them smashed their heads together as if they created Kirmanckî on their own	I don't think you'll get a chance to do anything like that!
Welatê ma binê sîyasetê qirkerdişî de yo.	Our homeland is subject to deathly politics	The country is under a policy of genocide.
Wa wendişê mewlidî biancê kamera.	We should record the reading of the Mawlid	The camera was worth the price of the camera.
Tena yew qusurê xo esto ke merdim nêeşkeno nuşteyan kopî bikero.	There is only one flaw, one cannot copy the writings	I don't think I'm going to make a copy of your mistakes.
Ino hereketê ci îsbat kerd ke ez otomatîkman biya serekê grûbî.	His/Her movements proved that I otomatically became the leader of the group	It was as if I had been in a state of shock.
Yeno keye ke nîmeyê awe zî nêmenda.	He comes home and not even half of the water is left	But he didn't say a word to her.
Ez koma her dîyan a.	I am in both groups	I'm all over the place.
Her çî wextê ey esto.	Everything has its time	It's all about time.
Eke roşîya nême şima rê nême bidîn ma.	Once sold, half is your, give the other half to me	I don't think they'll let me in now.
Dima sond dekerna û beyraqe dîrege ra arde war.	Later, he recited the oath and pulled down the flag from the pole	he swore an oath of allegiance.
Kifş o ke cuye o tayê rew hincirnayo.	It's evident that life has worn him down a bit early	I don't think he's in a good mood.
Xora qeleme dest de hazir a!	The pen is already ready in hand!	It's all over!
Yew hîkaya xo bi formê nameyî amo nuştene.	One of his/her stories was written in form of a letter	But he didn't say a word in the form of a letter.
Zereyê çimanê xo ra to de huyeno.	He laughs at you from within his eyes	I don't know what to say to you.
Kesî îtîraz nêkerd.	Nobody objected	No one was disappointed.
Merdim ancax ziwanî ra bizano.	One can only know from the language	I don't know what I'm doing now.
No kî çîyode zaf rind o.	This is a good thing, too	But he didn't say a word.
Yewna bi tirkî nengan çîneno vano ti çira vanê ‘kirdî’.	Further, the curses in Turkish and asks why you say 'Zazaki'	But you didn't see any of this in your turkey.
En zaf kî kurmanckî de vînon.	Mostly, I see that in Kurmanji	It's a sad day for those who don't know what they're doing.
Ma wazenê kîşta tirkî de kurdkî zî bibo ziwano fermî û mekteban de dibistana ewilêne ra heta unîversîte bi ci wendekaran rê perwerde bêro dayene.	We want that Kurdish shall be the official language alongside Turkish, and that education shall be provided for the pupils in schools, from primary school until university	If you are born in a Turkish village, you will be educated in the school of security until you graduate from university.
Bi hezaran însanî merdîy.	Thousands for people died	There were thousands of people on the stairs.
Rayraşîyayîşê dergî bi coşêkê pîlî qedîya.	The long journey ended with huge excitement	The security guard was out of the room with a coat of mail.
Vateyê eseran zafîn aîdê min ê.	Most of the words of the works belong to me	I'll leave you alone.
Tena ferqêk tede esto.	There is only one difference	There was no difference.
Xulasa dewe de ma bi çimê dişmenan ewnîyayêne yewbînî ra.	In the end, we looked at each other in the village like enemies	he was convinced of the truth by the sound of his teeth.
Nika zî bi hawayêkê sîstematîkî hêrişan kenê.	Now, they are attacking in a systematic way	he was systematically outraged by the weather.
Hewna zî tu kesî ra yew îtîrazo pêt-cidî nêbi.	Again, there was no serious and strong objection from anyone	I don't think anyone's going to tell me what they're doing now.
Ê ke nê qirkerdişî ra weş mendê hîna zî estê.	They are also those who survived this massacre	I hadn't thought about it before.
Bombarduman heta saetan sere sibayî yê roja bîne dewam kerd.	The bombing continued the morning hours of the next day	The bombing continued for hours on end.
Senî ke ma tirkî badê cû musayî nika zî qicê ma ziwanê dadîyê xo dima musenî.	Just as we learned Turkish later, now our children learn their mother tongue later	But he didn't say a word to the judge.
Her di hetan ra bi sehezaran însanî merdî.	Hundreds of thousands of people died from both sides	They were all over the place.
Waştişan rê cewab nêno dayene.	The requests will not be answered	But they didn't say a word to each other.
Vengê ey zî weş bi.	His voice was nice as well	The door was open.
