source	reference	translation
مۊ أن-أ سٚفارش بۊکۊدم	I have advised him to do that.	I'm going to tell you what I'm doing now.
مرأ وأیه حئيقت ٚ جأ واخاب-أ بؤم، حائيقت!	I want the truth, the truth!	I'm looking for a place to call my home!
مي گۊلي-أ پخ بزئم	I cleared my throat.	I'm going to do it.
اولتأخه مۊ کۊجدانه زأکانه خایلي خۊش دأرم ٚ	but I am always fond of children.	I hadn't thought about it before.
وانمائي مأنستن کي بام ٚ جؤر نهأ	you're like the weather cock on a roof.	I don't know who to call.
خؤ جیگأ جأ جستن بۊکۊد ؤ أن ٚ دیم واش واش کۊده ؤ پرکناش ٚ مرأ أمه پئش بيسأ	stood, livid and trembling, before us.	he was in his place, and we washed his clothes before him.
سرأ جؤري جأ بۊشؤ بۊجؤر ٚ ؤ مه چۊم ٚ پئش ایوارأ بس	went up the hill and out of sight.	I don't think I'm going anywhere.
زماتي کي مي بالانه مۊ سرأ گیفت فر بۊخؤره	even as the hairs on my arms began to shrivel.	It's as if he's been uprooted.
مي سرأ بشادم	I shook my head.	I was out of my mind.
هسأ همتتأ چي مرأ واضح بخاطر بامۊ	I can remember it vividly now	It's all because of what you're doing now.
خؤ دسأ خۊ شق بۊکۊده پيشيني سٚر بنأ	he put his hand up to his forehead.	I'm afraid you're going to have to keep your head up.
مي ایتأ دسأ راستأ گیفتم کي خؤ عۊذرخأستنأ تۊمانأ کۊنه	I raised one hand to halt his apology.	I'll tell you what I'm doing now.
ایتأ دۊتأ پیله آه بکشي	gave a long gasp or two	I'm going to kill you for a second.
مي گب أن نیه کي جه اۊجۊر مردأکاني ايسم کي زنأکان-أ بنظر ناوۊرم	I don't set up to be one of those men that don't care about women.	I don't think I'm looking like a woman.
بۊگۊفتم شاید ایتأ مۊهم ٚ کار بدأره	I thought it might be important.	I thought maybe I'd do something about it.
خاطرجمائي ناشتيمه تۊ بيبي	I wasn't sure it was you.	I don't remember.
نۊقره ای آچارأ خؤ جیف ٚ جأ بيرین بأوۊرد	took a silver key from his pocket	But there was a door for the door.
ولي هلماله سۊمأ زؤرأ نأره	but hasn't got any magic powers.	But he didn't say a word to me.
سيأبختي پاپرۊس ننأ	I'm afraid there are none.	It's not a bad luck story.
چۊن ناخؤش بؤ.	because she had been ill	I don't know what you're doing.
خؤ عازمأ جزمأ کۊده	for he had made up his mind	I'm going to kill myself.
مزایأ سرأ گیفتن	the racers started.	It's a good thing they're confused.
نهايي ضربۊ واقئيت ٚ جأ اۊن ٚ دس نهأ	has the last featuring blow at events.	The end of the beat of reality has come to an end.
آلبت ایتأ دۊتأ اۊشان-أ تفریح وأسي رأ تاوده	I doubt if he's gotten that far yet in fact, I'm sure of it.	You'll have a good time.
سرأ گیفت شعرانه حیفظ-أ کۊدن	went to work to get his verses	It's a poetic mystery.
اۊن ٚ ناقۊشي چاقأ کۊدن ره اۊن ٚ أمرأ شيريک بۊبۊست.	be represented as a partner in his own cure.	But he was a very good associate.
روٚقد نأرمۊ	I am out of spirits.	I don't think so.
هني بنماست کي کي واخاب نيه ایتأ گل اۊیأ ايسأ	to avoid betraying that he knew she was about.	I don't know who to call, but it's a flower.
شيمي اطلاعات نيشان دیهه کي خؤرم ٚ زأک ؤ ذات ٚ خۊش بۊ	if it had been favourable to the boy.	I don't know what I'm doing now.
حتأ ایتأ پئلي أن ٚ لیواس جيرأ تکان ندأ بۊ	had not so much as altered one angle of his vest.	I don't even think about it.
راستؤف اۊ قضيه پٚسي دئه خؤ خانواده ٚ داشت ؤ دارائي اۊمۊر ٚ جأ خؤرأ وانسي	said he to himself, and after that he did not meddle in business affairs.	The truth is, he had a family of his own.
یاواشيکه بيشئم خؤرؤم بار ٚ مهمانانه ورجأ ؤ ایتأ دۊتأ ايستکام وۊکۊشئم بۊجؤر	I sneaked off to the private bar to have a pint or two before dinner.	I don't think I'm going to be able to keep up the good work I'm doing now.
هتؤ کي ساغ ٚ جان ٚ مرأ جه ایأ دۊوارس ترأ گؤیم	I'll tell you as soon as she's safely away,	We'll see who's on the other side of the door.
مۊ أن-أ نۊبۊردم اؤیأ کي أن-أ بۊکۊشم	I didn't go upthere with her with any intention of killing her.	I didn't know who I was.
هیذره خؤرم نیؤ کي گٚل، سفر بۊشۊ دکناپره	not a pleasant night for a dip in the sea	I don't know who you are, but you're on your journey.
مرأ ترسأ گیفت کي وارش ٚ جئر زنگ بزنۊ یأ سرما بۊخۊره	I thought it might get rusty with the rain, or catch cold	I was afraid of the cold, but I didn't know what I was doing.
خؤ حوسأ هممأ اؤفتن ٚ سٚر بنأ	became absorbed in it.	It's all over now.
مي حقسأی ٚ بۊکۊدم کي ایتأ مۊدیرعامل ٚ بازاریاف ٚ مأنستن آرام به ٚ چۊم بأيم	I'm trying very hard to look like a relaxed business class top marketing executive.	I'm afraid I'm going to make a mistake.
اۊن ٚ مرأ لا چأکۊدم	we'll have enough of it to stuff a sofa!	I'm looking at it now.
مچه پیله مۊئن جه ميئن بيشأ بۊ	all the hair had gone from her face	It's all over now.
أن وأسي کي تاهسأ هئکس اۊن-أ نامۊخت-أ بۊ	because nobody had taught him.	It's like someone who's been relieved of what he's been doing.
أن جٚمعیت جأ هلماله پن نفر ٚ جئن ويشتر مردأک نيسأبؤد کي کسانأ بشنأسيد	there were never more than five men who knew each other.	But you don't have a place like most of the men you know.
کي تۊ هادر دیل سنگي کي مرأ غؤرصه جیگیر بۊکۊدي	you could be so hard hearted as to let me suffer so.	Who's to say what you're doing now, and who's to say what you're doing now, and who's to say what you're doing now, and who's to say what you're doing now, and who's to say what you're doing now, and who's to say what you're doing now, and who's to say what you're doing now, and who's to say what you're doing now, and who's to say what you're doing now?
هسأ ساعت دۊوازأ کرأ فأرسۊ	twelve coming on to pass away.	It was two o'clock.
هانقدر تا هیجدأ سال بۊستن	when I am eighteen!	as they had been for a long time.
آئیني لافندان جه ای پئلي تا اۊنپئلي بي واچرسئن دۊمباله دأره	the iron bandstraversed it from side to side without any break.	It's as if you're in a state of confusion as you are in a state of confusion.
اۊن-أ خۊشانه سراسر بداشتيد کي تۊفنگ-أ اۊن ٚ دس ٚ جأ فیگیرد	stopped him in the vestibule and tried to take the pistol from him.	You've got a whole bunch of friends who'll take your place.
اۊنأ منت بۊکۊدم کي حؤصله ٚ بۊکۊنه ؤ خؤ قصصأ بۊگۊیه	I begged his patience to hear me tell my story	I'm looking for someone who's got a story to tell.
ایتأ ایجرأ سۊبي مأنستن کي گل خؤ شائي-أ ؤ ناجه-یانه اۊن ٚ جأ بکارأ گیره	a wheezy performance, into which he threw much ambition and an irrepressible hopefulness.	It's as if they've been waiting for someone to take their place.
ایدفأ همتتأ پس بينيشتن	but this time all had come.	They all saw it.
ایتأ مردأک کي هلماله نیدأ بؤم	whom she had never seen	I'm looking for a man who doesn't know what he's doing.
أن ٚ سرأيم دوستأ بؤد	his head was bandaged with a linen cloth.	I'm a very good friend of mine.
مخصۊصن کي ایتأ سواد داره گل ٚ مأدۊ سئر ببۊ	especially if the educated ones have their stomachs full.	It's a special treat for those who are educated.
مۊ وأسي مه نقاب-أ ویگیرم اگه مأ گرمأ کۊد	I shall take off the veil if I get too hot.	I'll take the mask if it warms up.
مي نظر بياتر أن ايسه کي نامأ هایأ تۊمان-أ کۊنم کۊجه باسلۊق چأکۊنم	I think we'll stop now and make some fudge.	I don't think I'm a good person.
مي ناجه أن ايسه کي اۊقدر کي مي زؤر فأرسه تي رٚضايت ؤ آسايش ٚ واستي حقسأی بۊکۊنم	I hope I shall do everything to your satisfaction.	I don't think I'm the only one who can make you feel better.
هیچ زمات طلاق-أ نیگیرم	I'll never divorce him,	I'm not going to get a divorce.
اگر نۊبؤسته بۊ هن رۊزانه به	there will be.	If he hadn't been there, he'd hadn't been there.
وشتن کۊدنه مراسم ٚ مأنسۊ کي مره سۊتال بۊ	like the prom, for exampleseemed silly to me.	But the ceremony was one of the most important moments of his life.
يني اۊجۊري کي بياتر جه اۊن نؤبؤسته تي دیل-أ سيني جأ بيرين بأردم	I took out your heart as well as I could	One of the best people in the room.
همسائيان خۊشانه شائي-أ جه دس بدئن	every face in the neighbourhood worsting	Your neighbors are very nice people.
یاواشکه بۊگۊفت کي شازدۊ خۊفته ؤ تۊندؤتأکیته درأ دٚوٚست	reported in a whisper that the prince was sleeping, and hastily closed the door.	But he didn't know who he was, and he didn't know what he was doing.
ایتأ پاصدایأ بيشنأوستد	there was a scuffling outside	He was sitting behind him.
مۊ اۊن ٚ گب-أ هئکس ورجأ وأسي نزنم	I was to say nothing about him to anyone.	I didn't say a word to Mr. Hicks.
اسپیدتر آف ٚ جأ	clearer than the water.	The speed of space.
امأ تنأکه هن نۊبؤ	that wasn't all	I don't think so.
بمانستم کي شاید مرأ دسبازارأ گیفته	I wondered if she was making a fool of me.	I'm staying with someone who might have a dark secretary.
مۊ یاقاراني-أ مأطلم ؤ کاري نأرم	I haven't a cent in my pockets, and nothing to do.	I'm in the habit of doing nothing.
مۊ اۊ فؤرصت-أ پيشأشؤ بيشئم	I welcomed the opportunity.	I lost my chance.
رایأ نتأنم بيافم	I can't find the way.	I can't vote.
کار ٚ مرأ سقت سرگرمي داشتيمه	he was very busy.	We had a lot of fun doing it.
دۊر ٚ جأ مألۊم نۊبؤ	not noticeable at a distance	I don't have a place to stay.
ایمرؤيي ايسئم، فردائي نيسئم	I'm alive to day, but to morrow	I don't have time for tomorrow.
مۊردیم کار ٚ خأني	about the way people work	I'm doing my job.
بي خابي جأ جندؤپري مأنستن بۊبۊسته بؤم	I was a zombie of sleeplessness.	I'm not afraid of being a monster.
خۊ کۊلایأ میز ٚ سٚر تاودأ	threw his hat on the table	He was sitting at the desk.
