source	reference	translation
همینتی چار سات سر هکردمه.	I was four hours under these circumstances	I've been doing this for four hours
کل جمه و چارخونی شلوار دپوشی بییه	in plaid frock and trousers.	the plate of which was covered with a quilt, and a quilt, a body.
من نلمبه که ماجرا اتی توم بوه.	I won't let it end like this.	I didn't expect that much of the adventure.
کوشش هکرده پیرزنای رای ره بفهمه.	trying to grasp the old lady's meaning	He tried to understand the old lady's voice.
روزنومه ره میز کنار جا بیته.	he picked up the paper.	I was sitting at the breakfast table.
ولکه این نازنین کیجا درسسی از دس بوره.	she might be required to sink herself forever.	But the baby needed to learn to dance.
با ات تا فاش مه ره فرمون هدا.	he ordered me in with an oath	gave a command to give me the land.
راسسی راسسی کلاید اسیر بیی بییه	so truly was he captivated.	it was indeed a prodigious leap.
ونه گلی از ترس خشک بییه و بهیته. و بپرسییه	she asked, her voice rough with stress and fear.	his
یواش یواش لینگ رهی هکردا راس بیمه	I raised myself gently upon my knees	He walked slowly on my feet.
با این حال درس همه چی شاهدی دننه که و مجرم بییه	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	And yet, everything will be clear that he was wrong.
اندریک یان فکرا ره شه سر بگردندیما ات تا شعر بساتمه	I immediately turned this thought over in my head, creating lyrics.	I immediately turned the conversation to another topic: women's education.
با این گمون که مدال اصلِ طلای جا هسسه	thinking that it was a medal of solid gold	with the imagined that the pearl was of one precise shade
ولی وشون واسسه خله متاسف بیمه	but I felt so sorry for them	but I'm very sorry about it.
من دیین ره خله دوس دارمه. بدبختی همینه.	I've loved life too much, shamefully much.	I love the sight of you. But it's hard.
اما همتی که شه دس و لینگِ جا ساخه سو کردنه و بوته لا به لا پیش اییمونه سرآخر هنتی تفنگ جا شلیک کردنا نشون دانه که در اننه با اون شلیک هم خله از سربازون شه اسب زین پشت جا پایین جر دکتنه	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but while he put his hand down and threw his foot down, he dashed to the front door and scooped the loaded pistol into the lower part of his saddle.
زیمیناستیک کار جور که به این کار خو هکرده	like a man accustomed to that kind of gymnastic exercise	the earthly witness who opened it
زمونه لینگ چمر ره گوش دا	listening to the echoing footsteps of years.	He's done his job on his knees.
من فقط ونه این زنا ره بوینم	I must see the lady.	I'm just gonna have to see this woman.
ته نظر هم آدم به دردبخری هسسه	he struck you as being pretty handy.	you think he's really hurting you, too.
ولی سیس ونه دسرسی دنی بیه	but it was safe out of his reach.	But he wasn't very good at it.
مه تموم امید و آرزو همه به باد فنا بورده	I have lost all my illusions.	all my hopes and aspirations consumed in flames.
وشون صاحبون یا بمرد بینه یا فلنگ ره بدا بینه	all of them silent now, their owners dead or fled.	They had either died or they had given the floor to the owner.
خله زود این کچکی گلیا اتا گذر رای واری آماده بییه	it soon stood wide open also.	But soon after that, the daughter of one of those beetles got ready for voting.
ناگمونی بفهمسسمه که مه آخری سال هسسه	I knew with sudden, chilling certainty that this was my last year.	I didn't know I'd been there for ten years.
پس شه دهون ره دوس بیمه	I kept my mouth shut.	I loved her so much.
اما فعلن همونجه هسمی که اس هکرد بیمی	we're still where we were.	but in the same way you did it
اندریک بفمسسمه که این کلی کجه شه	I knew immediately what this key was to	I knew immediately where he was.
پس تو توندی شه را ره بیری بوری و مه ره تینار بلی	so you can get the hell away from here and leave me alone.	so you could remember him and insult me.
ولی هیچ کس جورات ناشته کار دله دخالت هکنه	but nobody dared to interfere.	But none of them dared to intrusion.
یا اینکه ناخدا ونه سر ره اشکندنه	or knocked on the head	Or that the captain shook his head.
آنسلم تا نماشون گدری اونجه بمونسسه	there he remained till nearly nightfall	I'll wait till they get hold of him.
که ونه اصلی ساختمون ات روز ات تا سنگی خوکدونی بییه	as though it had once been a large stone pigpen	that the great building which was originally built by an architect who
