source	reference	translation
مۊ أن-أ سٚفارش بۊکۊدم	I have advised him to do that.	I'm the one who thought of it!
مرأ وأیه حئيقت ٚ جأ واخاب-أ بؤم، حائيقت!	I want the truth, the truth!	I'm saying it's time for you to go - I'm saying it!
مي گۊلي-أ پخ بزئم	I cleared my throat.	I'm the one who thought of it!
اولتأخه مۊ کۊجدانه زأکانه خایلي خۊش دأرم ٚ	but I am always fond of children.	I'm very glad I did it first.
وانمائي مأنستن کي بام ٚ جؤر نهأ	you're like the weather cock on a roof.	I'm Van the monster who lives somewhere nearby.
خؤ جیگأ جأ جستن بۊکۊد ؤ أن ٚ دیم واش واش کۊده ؤ پرکناش ٚ مرأ أمه پئش بيسأ	stood, livid and trembling, before us.	he had crossed that line and made him jump so badly that he dropped the first egg.
سرأ جؤري جأ بۊشؤ بۊجؤر ٚ ؤ مه چۊم ٚ پئش ایوارأ بس	went up the hill and out of sight.	I had a line about my waist
زماتي کي مي بالانه مۊ سرأ گیفت فر بۊخؤره	even as the hairs on my arms began to shrivel.	when my arms floated down she was very proud.
مي سرأ بشادم	I shook my head.	I shook my head.
هسأ همتتأ چي مرأ واضح بخاطر بامۊ	I can remember it vividly now	Now it's your turn to see what happened.
خؤ دسأ خۊ شق بۊکۊده پيشيني سٚر بنأ	he put his hand up to his forehead.	He's done his job on his knees.
مي ایتأ دسأ راستأ گیفتم کي خؤ عۊذرخأستنأ تۊمانأ کۊنه	I raised one hand to halt his apology.	I had a bit of difficulty in believing he was really good at forgiveness.
ایتأ دۊتأ پیله آه بکشي	gave a long gasp or two	sighing in the bosom of your neigbbour's son
مي گب أن نیه کي جه اۊجۊر مردأکاني ايسم کي زنأکان-أ بنظر ناوۊرم	I don't set up to be one of those men that don't care about women.	I'm not telling you that I'm not bisexual, either!
بۊگۊفتم شاید ایتأ مۊهم ٚ کار بدأره	I thought it might be important.	I thought it might have been some importunate venture.
خاطرجمائي ناشتيمه تۊ بيبي	I wasn't sure it was you.	I couldn't help hearing
نۊقره ای آچارأ خؤ جیف ٚ جأ بيرین بأوۊرد	took a silver key from his pocket	put an air of gallantry into the pocket.
ولي هلماله سۊمأ زؤرأ نأره	but hasn't got any magic powers.	but not all was in the same posture.
سيأبختي پاپرۊس ننأ	I'm afraid there are none.	No, it's not a common way to defame the party or create suspicion within it.
چۊن ناخؤش بؤ.	because she had been ill	But he didn't want to go there.
خؤ عازمأ جزمأ کۊده	for he had made up his mind	I'm the one who thought of it!
مزایأ سرأ گیفتن	the racers started.	the matter had been decided
نهايي ضربۊ واقئيت ٚ جأ اۊن ٚ دس نهأ	has the last featuring blow at events.	the punctuation of the truthfulness of what he had said was given
آلبت ایتأ دۊتأ اۊشان-أ تفریح وأسي رأ تاوده	I doubt if he's gotten that far yet in fact, I'm sure of it.	Of course, some girls have turned up for this entertainment.
سرأ گیفت شعرانه حیفظ-أ کۊدن	went to work to get his verses	the head of which one of the poems had hung
اۊن ٚ ناقۊشي چاقأ کۊدن ره اۊن ٚ أمرأ شيريک بۊبۊست.	be represented as a partner in his own cure.	the young man who had been stabbed, ejected from a knife in the most directed.
روٚقد نأرمۊ	I am out of spirits.	I don't think that's right.
هني بنماست کي کي واخاب نيه ایتأ گل اۊیأ ايسأ	to avoid betraying that he knew she was about.	it was as if he had not been among the number of those who voted for the king's death
شيمي اطلاعات نيشان دیهه کي خؤرم ٚ زأک ؤ ذات ٚ خۊش بۊ	if it had been favourable to the boy.	I don't know if I had any intelligence about myself.
حتأ ایتأ پئلي أن ٚ لیواس جيرأ تکان ندأ بۊ	had not so much as altered one angle of his vest.	even goes a couple of bowshots under these trousers.
راستؤف اۊ قضيه پٚسي دئه خؤ خانواده ٚ داشت ؤ دارائي اۊمۊر ٚ جأ خؤرأ وانسي	said he to himself, and after that he did not meddle in business affairs.	indeed it had been related to him by some strange chain of reasoning.
یاواشيکه بيشئم خؤرؤم بار ٚ مهمانانه ورجأ ؤ ایتأ دۊتأ ايستکام وۊکۊشئم بۊجؤر	I sneaked off to the private bar to have a pint or two before dinner.	I'll let you know in advance that I'm going to lend you a massive attack.
هتؤ کي ساغ ٚ جان ٚ مرأ جه ایأ دۊوارس ترأ گؤیم	I'll tell you as soon as she's safely away,	so that the sound of thunder and rumbling continued uninterrupted.
مۊ أن-أ نۊبۊردم اؤیأ کي أن-أ بۊکۊشم	I didn't go upthere with her with any intention of killing her.	I-I didn't know who I was to kill them-
هیذره خؤرم نیؤ کي گٚل، سفر بۊشۊ دکناپره	not a pleasant night for a dip in the sea	Naturally, I'm not willing to travel to such a distant land.
مرأ ترسأ گیفت کي وارش ٚ جئر زنگ بزنۊ یأ سرما بۊخۊره	I thought it might get rusty with the rain, or catch cold	there was a scarcity of snakes, feared by the bells.
خؤ حوسأ هممأ اؤفتن ٚ سٚر بنأ	became absorbed in it.	he arose saying that he must go, that he had to go.
مي حقسأی ٚ بۊکۊدم کي ایتأ مۊدیرعامل ٚ بازاریاف ٚ مأنستن آرام به ٚ چۊم بأيم	I'm trying very hard to look like a relaxed business class top marketing executive.	I should so hate for a trader to sit still.
اۊن ٚ مرأ لا چأکۊدم	we'll have enough of it to stuff a sofa!	I struck through the woods and made for the swamp.
مچه پیله مۊئن جه ميئن بيشأ بۊ	all the hair had gone from her face	there miserably howled
أن وأسي کي تاهسأ هئکس اۊن-أ نامۊخت-أ بۊ	because nobody had taught him.	that the one staring at the sun of her neigbbour's son
أن جٚمعیت جأ هلماله پن نفر ٚ جئن ويشتر مردأک نيسأبؤد کي کسانأ بشنأسيد	there were never more than five men who knew each other.	not finding that it was to be more satisfactory to men to know their neighbors
کي تۊ هادر دیل سنگي کي مرأ غؤرصه جیگیر بۊکۊدي	you could be so hard hearted as to let me suffer so.	who was as though deprived of the power to think of a strange snake.
هسأ ساعت دۊوازأ کرأ فأرسۊ	twelve coming on to pass away.	it's been silly for over an hour.
هانقدر تا هیجدأ سال بۊستن	when I am eighteen!	so they had attained ten years
آئیني لافندان جه ای پئلي تا اۊنپئلي بي واچرسئن دۊمباله دأره	the iron bandstraversed it from side to side without any break.	rope ranning from one side to the other side, to the highest pitch of perfection.
اۊن-أ خۊشانه سراسر بداشتيد کي تۊفنگ-أ اۊن ٚ دس ٚ جأ فیگیرد	stopped him in the vestibule and tried to take the pistol from him.	they saw him surrounded by a strong chain of men, who had a gun in his hand.
اۊنأ منت بۊکۊدم کي حؤصله ٚ بۊکۊنه ؤ خؤ قصصأ بۊگۊیه	I begged his patience to hear me tell my story	telling me somehow that it was all told by him
ایتأ ایجرأ سۊبي مأنستن کي گل خؤ شائي-أ ؤ ناجه-یانه اۊن ٚ جأ بکارأ گیره	a wheezy performance, into which he threw much ambition and an irrepressible hopefulness.	It's been a long time since I had any of these things.
ایدفأ همتتأ پس بينيشتن	but this time all had come.	they abruptly bent double
ایتأ مردأک کي هلماله نیدأ بؤم	whom she had never seen	some man who wasn't born a compassionless shrew.
أن ٚ سرأيم دوستأ بؤد	his head was bandaged with a linen cloth.	He's in love with this head.
مخصۊصن کي ایتأ سواد داره گل ٚ مأدۊ سئر ببۊ	especially if the educated ones have their stomachs full.	especially those who have high levels of astonishment.
مۊ وأسي مه نقاب-أ ویگیرم اگه مأ گرمأ کۊد	I shall take off the veil if I get too hot.	I'm going to need a coat if it's warm.
مي نظر بياتر أن ايسه کي نامأ هایأ تۊمان-أ کۊنم کۊجه باسلۊق چأکۊنم	I think we'll stop now and make some fudge.	I'd rather have the paper trailing along as far as I know the facts.
مي ناجه أن ايسه کي اۊقدر کي مي زؤر فأرسه تي رٚضايت ؤ آسايش ٚ واستي حقسأی بۊکۊنم	I hope I shall do everything to your satisfaction.	I'm hoping I might be able to do something useful in my marriage.
هیچ زمات طلاق-أ نیگیرم	I'll never divorce him,	I won't get a divorce from you.
اگر نۊبؤسته بۊ هن رۊزانه به	there will be.	If he's not happy with this marriage and doesn't like it,
وشتن کۊدنه مراسم ٚ مأنسۊ کي مره سۊتال بۊ	like the prom, for exampleseemed silly to me.	They asked me to attend the ceremony.
يني اۊجۊري کي بياتر جه اۊن نؤبؤسته تي دیل-أ سيني جأ بيرين بأردم	I took out your heart as well as I could	I've got to get out of this in the most interesting part of my story
همسائيان خۊشانه شائي-أ جه دس بدئن	every face in the neighbourhood worsting	their neighbors having seen him through their villages.
یاواشکه بۊگۊفت کي شازدۊ خۊفته ؤ تۊندؤتأکیته درأ دٚوٚست	reported in a whisper that the prince was sleeping, and hastily closed the door.	swaying slowly from side to side, had drawn nearer to the front door
ایتأ پاصدایأ بيشنأوستد	there was a scuffling outside	he recognized her at once.
مۊ اۊن ٚ گب-أ هئکس ورجأ وأسي نزنم	I was to say nothing about him to anyone.	I'm not interested in that other side of the story.
اسپیدتر آف ٚ جأ	clearer than the water.	faster than a rampaging rhino.
امأ تنأکه هن نۊبؤ	that wasn't all	but not because he was so tired.
بمانستم کي شاید مرأ دسبازارأ گیفته	I wondered if she was making a fool of me.	I wondered whether it was a snake.
مۊ یاقاراني-أ مأطلم ؤ کاري نأرم	I haven't a cent in my pockets, and nothing to do.	I'm not doing that anyway.
مۊ اۊ فؤرصت-أ پيشأشؤ بيشئم	I welcomed the opportunity.	I'll take that opportunity.
رایأ نتأنم بيافم	I can't find the way.	I can't get it under my control.
کار ٚ مرأ سقت سرگرمي داشتيمه	he was very busy.	I was busy doing something.
دۊر ٚ جأ مألۊم نۊبؤ	not noticeable at a distance	it was not far from me.
ایمرؤيي ايسئم، فردائي نيسئم	I'm alive to day, but to morrow	I'm not going to go tomorrow.
مۊردیم کار ٚ خأني	about the way people work	I'm dead on your blood work.
بي خابي جأ جندؤپري مأنستن بۊبۊسته بؤم	I was a zombie of sleeplessness.	I was asleep already.
خۊ کۊلایأ میز ٚ سٚر تاودأ	threw his hat on the table	He put his head on the table.
خایله محبۊبيت داشتي	she was also very popular.	I was too fond of her too.
ایتأ گل ٚ دیگرأ داشتیمه گۊ مي رافأ أسابۊ	I had someone else waiting for me.	I had another tremor that brought me great peace.
هتۊ کي گي خؤ تصمیمأ بيگیفتأ بۊ	as though he had suddenly reached a decision	As if he had made a decision.
