source	reference	translation
Nika pê hêrişan yeno waştenê ke heme qezencê înan dest ra bêrê girewtene.	Now, these attacks are intended to take away all their achievements	nor to provoke them to suffer under the infliction of going round the bend.
Çimê mi bîyî pirrî hesirî.	My eyes filled up with tears	My face was clay-colored.
No zî beno semed ke vîrus vila bibo.	This, too, is the reason why the virus spreads	It was like a man with a virus.
Hetanî sinifa çarine dewa xo de waneno.	He studies in his village until the fourth grade	They're in the middle of the fourth class.
Ganî pêro cinîyî xeyalanê xo bîyarê ca.	All women should fulfill their dreams	It reminded him of his dream.
Mi zî tercumeyê kirdkî kerde.	And I have translated it into Zazaki	I translated the poem myself.
Seba ke ciwan vera naye vejîyano polîsî ey wesayîtî ra fînenî dûrî û dest şanenê qirrika ci û erzenî erd.	Because the youth protests against this, the police throws him out of the car, grab him by the throat and onto the ground	Because these people were far removed from the place of their seamen and started to cry about the consequences of their seamen's behaviour and behaved in a positive way towards the house.
Ma vînenê ke rayaumûmîye de derheqê bawerîya elewîyan de muneqeşayêko cîyaker yeno kerdene.	One sees that the separatist discussions are made in public concerning the faith of the Alevis	We've seen him play a role in popularizing the animal's faith.
O rî ra kî ê mînetdarê dersimizan ê.	For that reason they are thankful to the Dêrsimis	to whom we shall make such excuses!
Hetê ra gureya hetê ra kî wend.	On the one hand, he worked, on the other side, he studied	Whoever sings to the tune of a tune.
Her diyan sere şanayo pê ke ti vana qey kirmanckî nînan afernayo!	Both of them smashed their heads together as if they created Kirmanckî on their own	It doesn't take long to get out of this mess!
Welatê ma binê sîyasetê qirkerdişî de yo.	Our homeland is subject to deathly politics	Our country is under the protection policy.
Wa wendişê mewlidî biancê kamera.	We should record the reading of the Mawlid	He grabbed the camera with his heavy roar.
Tena yew qusurê xo esto ke merdim nêeşkeno nuşteyan kopî bikero.	There is only one flaw, one cannot copy the writings	It's the kind of hard that kid doesn't bother to copy.
Ino hereketê ci îsbat kerd ke ez otomatîkman biya serekê grûbî.	His/Her movements proved that I otomatically became the leader of the group	This gesture confirmed that I was an automated rope driver.
Yeno keye ke nîmeyê awe zî nêmenda.	He comes home and not even half of the water is left	It's like they're not home yet.
Ez koma her dîyan a.	I am in both groups	I've got gangs of rabble.
Her çî wextê ey esto.	Everything has its time	It's all his time.
Eke roşîya nême şima rê nême bidîn ma.	Once sold, half is your, give the other half to me	If you don't let the light shine, you won't be able to keep your way.
Dima sond dekerna û beyraqe dîrege ra arde war.	Later, he recited the oath and pulled down the flag from the pole	Then he cried and cried with a mixed melody.
Kifş o ke cuye o tayê rew hincirnayo.	It's evident that life has worn him down a bit early	It's nice to scratch here.
Xora qeleme dest de hazir a!	The pen is already ready in hand!	Running house ready!
Yew hîkaya xo bi formê nameyî amo nuştene.	One of his/her stories was written in form of a letter	It didn't take long for an account to get out of the way.
Zereyê çimanê xo ra to de huyeno.	He laughs at you from within his eyes	Take the watch back to your face.
Kesî îtîraz nêkerd.	Nobody objected	No one snoticed.
Merdim ancax ziwanî ra bizano.	One can only know from the language	the importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importunate importun
No kî çîyode zaf rind o.	This is a good thing, too	That's why he's mad.
Yewna bi tirkî nengan çîneno vano ti çira vanê ‘kirdî’.	Further, the curses in Turkish and asks why you say 'Zazaki'	It doesn't take long for Van to get out of this place.
