source	reference	translation
Nika pê hêrişan yeno waştenê ke heme qezencê înan dest ra bêrê girewtene.	Now, these attacks are intended to take away all their achievements	This exciting moment has reached the height of his unusual sanctity.
Çimê mi bîyî pirrî hesirî.	My eyes filled up with tears	I look up blearily.
No zî beno semed ke vîrus vila bibo.	This, too, is the reason why the virus spreads	I'm not going anywhere with any kind of ideas right now.
Hetanî sinifa çarine dewa xo de waneno.	He studies in his village until the fourth grade	They met in the fourth grade.
Ganî pêro cinîyî xeyalanê xo bîyarê ca.	All women should fulfill their dreams	so profound was the sensation that he had reached the height of his unusual sanctity.
Mi zî tercumeyê kirdkî kerde.	And I have translated it into Zazaki	I did the translation.
Seba ke ciwan vera naye vejîyano polîsî ey wesayîtî ra fînenî dûrî û dest şanenê qirrika ci û erzenî erd.	Because the youth protests against this, the police throws him out of the car, grab him by the throat and onto the ground	So that the young man turned to the police and began looking for him at the village for help.
Ma vînenê ke rayaumûmîye de derheqê bawerîya elewîyan de muneqeşayêko cîyaker yeno kerdene.	One sees that the separatist discussions are made in public concerning the faith of the Alevis	We see that the public has made progress in learning the language of the people.
O rî ra kî ê mînetdarê dersimizan ê.	For that reason they are thankful to the Dêrsimis	She's going back to where she's been and where she's going.
Hetê ra gureya hetê ra kî wend.	On the one hand, he worked, on the other side, he studied	who's running a ferry to the house?
Her diyan sere şanayo pê ke ti vana qey kirmanckî nînan afernayo!	Both of them smashed their heads together as if they created Kirmanckî on their own	So from all he said, it smelled good to me!
Welatê ma binê sîyasetê qirkerdişî de yo.	Our homeland is subject to deathly politics	that our country is under the torture of the murderers.
Wa wendişê mewlidî biancê kamera.	We should record the reading of the Mawlid	I leaned my head against the camera.
Tena yew qusurê xo esto ke merdim nêeşkeno nuşteyan kopî bikero.	There is only one flaw, one cannot copy the writings	only then for the first time the whole thing went back the way to the drawing room.
Ino hereketê ci îsbat kerd ke ez otomatîkman biya serekê grûbî.	His/Her movements proved that I otomatically became the leader of the group	This made me feel like I was on the front lines.
Yeno keye ke nîmeyê awe zî nêmenda.	He comes home and not even half of the water is left	That's when you didn't hear any more.
Ez koma her dîyan a.	I am in both groups	I'm running a gang of picnic pilferers.
Her çî wextê ey esto.	Everything has its time	This is all the time in the story.
Eke roşîya nême şima rê nême bidîn ma.	Once sold, half is your, give the other half to me	If there's a sun on your way, it's not a sun on your way.
Dima sond dekerna û beyraqe dîrege ra arde war.	Later, he recited the oath and pulled down the flag from the pole	I made my pants and put them in the drawer.
Kifş o ke cuye o tayê rew hincirnayo.	It's evident that life has worn him down a bit early	It's as if there's something right over by the turnpike.
Xora qeleme dest de hazir a!	The pen is already ready in hand!	So that the bullfrog's eyes fell on the bullfrog!
Yew hîkaya xo bi formê nameyî amo nuştene.	One of his/her stories was written in form of a letter	It didn't take long for me to get up and stand up.
Zereyê çimanê xo ra to de huyeno.	He laughs at you from within his eyes	I'll get back to bed tomorrow,' he said.
Kesî îtîraz nêkerd.	Nobody objected	They didn't expect that.
Merdim ancax ziwanî ra bizano.	One can only know from the language	I'd like to get used to it.
No kî çîyode zaf rind o.	This is a good thing, too	This man is a very nervous man.
Yewna bi tirkî nengan çîneno vano ti çira vanê ‘kirdî’.	Further, the curses in Turkish and asks why you say 'Zazaki'	so profound was the sensation that many people may be just as fond of it.
En zaf kî kurmanckî de vînon.	Mostly, I see that in Kurmanji	so profound was the sensation that many people may be just as fond of it.
Ma wazenê kîşta tirkî de kurdkî zî bibo ziwano fermî û mekteban de dibistana ewilêne ra heta unîversîte bi ci wendekaran rê perwerde bêro dayene.	We want that Kurdish shall be the official language alongside Turkish, and that education shall be provided for the pupils in schools, from primary school until university	We have the best interests of students who want to go back to school with a few friends who want to play together.
