source	reference	translation
چوار ساعەتێ پی بارودۆخوە سەرم کەرڎەبێ	I was four hours under these circumstances	about four hours before that situation occurred to me.
گجییە کوڵ و پاتۆڵێ شەترەنجیش کەردەبێنە	in plaid frock and trousers.	beat him up and hammered him back like a collar.
من ئیزن نمەڎو کە ماجەرا پی جۆرە تەمام بۆ	I won't let it end like this.	I don't need to get used to it anyway.
هەوڵش دا کە قەسدو خاتوونە پیرەکێ دەرک کەرۆ	trying to grasp the old lady's meaning	he tried to fuck up the old lady
ڕۆژنامەکەش جە لاو مێزەکەینە هۆرگێرت	he picked up the paper.	The diary hanging from the side of the table.
شایەد ئی کناچێ عالێ پەی هەمیشەی جە دەس بلۆ	she might be required to sink herself forever.	a high and holy person like that looked on it as an honour!
بە جمانیوە هەڕەشەیی دەستوورش دا پەنەم	he ordered me in with an oath	I leaned my head against the coat of mail.
بەڕاسی کڵاید ئەسیر بیەبێ	so truly was he captivated.	Mr. Clyde was quite at home.
ساش جە ئسترس و تەرسینە وشک بیەبێ و گیریابێ. ئاو پەرساش	she asked, her voice rough with stress and fear.	she was relieved he was hungry and thirsty.
یەواش بە زۆرو زانویم هۆرستانی	I raised myself gently upon my knees	I know just exactly how it feels.
پی حاڵە تەمام شواهێدی کە هەن جە جۆرمو ئاوی حکایەت مەکریۆ	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	I've got all my faculties as well as ever I had in my life.
زوو ئی فکرامە جە زهنیم گێڵنایم و شعرم وەش کەرد	I immediately turned this thought over in my head, creating lyrics.	I'll think of that at first, and I'll do it again, at last, at last, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end, in the end
پی گومانە کە مداڵەکێ جە تڵایە ناب و عالی مۆنێ	thinking that it was a medal of solid gold	I'm sure he'll be glad to get out of this place.
بەڵام فرە پەیشا ناڕەحەت بیانی	but I felt so sorry for them	but made him feel a lot of stress.
من زندگیم فرە وەش گەرەکەن. بۆبەختی ئینەنە.	I've loved life too much, shamefully much.	I've done a lot of work for my life. This man is blessed.
بەڵام جە حاڵیە کە سەرو دەسا و زانویشاوە خزێنێ جە لێو گیاوەکانە لوێنێ وەروە بە تەقناو هەمزەمانو تفەنگەکاشا حوزورو وێشا ئێعلام کەرد و دماو تەقناو تفەنگی فرەیە جە سەروازەکا سەرو ئەسبەکەیشاوە کوتێرە واری.	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but, as he held up his knee and swallowing his sword against the coat of mail, returned to his deployed squadron.
پسۆ ژیمناستیک کاریە کە پی کاریە عادەتش هەن	like a man accustomed to that kind of gymnastic exercise	so that his work is as if there were many people over him.
گۆش گیرتەی جە دەنگدانەوەو هەنگامەکا ساڵانی	listening to the echoing footsteps of years.	he was suspended for a while after paying for the animal's support.
مشۆم خانمەکؽ وینو	I must see the lady.	I went and saw her.
ئاﮆ پسە کەسێ یارمەتیدەر دیار بؽ پەیت	he struck you as being pretty handy.	so that no one came to his help.
بەڵام دوور سڵامەت بؽ جە دەسش	but it was safe out of his reach.	but it took him moments to get up and stand a little further away.
من گرد وەهمەکؽ جە دەس داینؽ	I have lost all my illusions.	I put my fingers between her fingers.
ئؽسە گرد بؽدەنگؽنؽ خاوەنەکؽشا یا مەردؽنؽ یا ڕەماینؽ	all of them silent now, their owners dead or fled.	so that both his mother and his mother may expose their sympathy to him.
فرەش نەبەرد بە هەمان شؽوە بە فراوانی کریاوە	it soon stood wide open also.	she did it with utmost insistence on the same insistence.
ناکایێنە و بە دڵ سەردی زانام ئینە دماین ساڵەو منەنە	I knew with sudden, chilling certainty that this was my last year.	I didn't expect that, and I knew he was there for ten years.
دەمم وستەبیرە	I kept my mouth shut.	I look up blearily.
ئیمە هیشتای ئینایمؽ چا یاگؽنە کە چەنەش بؽنمؽ	we're still where we were.	We've got to get that guy to where we're going.
یەکسەر زانام ئی کرؽڵە پەی چیشیا	I knew immediately what this key was to	I knew immediately what she was doing.
پەوکای تاوی جەحەنەمەکەی دوور وزیۆو من تەنیا جیا بازی	so you can get the hell away from here and leave me alone.	I merely had the intelligence from her father.
بەڵام کەس نەیارؽ دەسش وەردۆنە	but nobody dared to interfere.	but no one took him down.
یان دانشا سەرەیش	or knocked on the head	Or maybe he put it over his head.
چاگە تا نزیکەو شەوی مەنۆ	there he remained till nearly nightfall	He stayed very close to me till midnight.
پسە ئانەی کە ڕوێ بەزارێ تەوەنی زلەش بیەبۆ	as though it had once been a large stone pigpen	afterwards into what was to be the drawing room
کە پەی ئاﮆی بە ئؽش و قورس بؽ	that was painful and difficult for him.	which had reached the height of his unusual sanctity.
داواو عەفوؽ کەرو کە تۆم دلؽ یاگەکینە ئاردی بەرۆ	I'm sorry I've dragged you out of bed.	I beg you to look into my eyes!
کاتو ئانەینە کە وازباری	it's time for you to step aside.	It's the moment of freedom to communicate between space and reality.
کە نەتاوام کەروش	as I could not possibly have done	I couldn't bear to tell.
گومان نیا چانەینە کە ئینە بؽ بە هۆو ئانەی کۆتایێ تراژیدیش ب	I have no doubt that it led to his tragic end.	I'm sure he'll make an effort to make an end of it.
کاتێ پۆکەرەکەش کەیس و دزەکانە دەسکەوت	when he got the poker in case of burglars	when the poker player was with the thieves.
ڕەفیقە خزمەتکارەکەم فەرمانش بە سۆرێل ناگی کەرد	ordered the sorrel nag, my fellow servant	the courtesy of my servant accompanied me in the drawing room.
کە هەرگیز جە سڵامی فەرمی زیاتەر نەلاینؽ	that they had never gone further than formal greetings	That there was no longer any official word for it.
بەڵام بتڵەکؽ یاگؽ وؽشانە بؽنؽ	but the bolts were in place.	but they did not get much satisfaction out of him.
وەشحاڵەنا کە گؽڵایۆ پەی کاتو وؽش	I'm glad she got back in time.	he was sad that his mother had reached the height of his unusual sanctity.
بەڵام گرد و تاوانەکەی وزو ملو وؽم	but I take all the blame upon myself	but the crime had reached the height of my unusual sanctity.
بە خؽرای تەماشەو دووریش کەرد	looked quickly away.	he looked at it from head to foot.
دارستانەکە ئؽسە جیاتی سیاوی خۆڵەمێشی بؽ	the forest was gray now instead of black.	the woods were evacuated for the village instead of the village.
کە ئیمەش وستیمؽ تەمەلی	which disposed us to sloth	that we were waiting for him.
کە وەربهێنانش کەردەن نەهەنگەکەنە بە تیۆری سروشتی	that so much invested the whale with natural terror	which had been adapted to natural theory.
پەی ئانەی جە دەسش ڕزگارش بۆ بڕیارشدا وڵاتەکەی جیابازۆ	in order to escape from her, he determined to quit the country	At that moment, he made a decision to leave the country.
مەژگش قینیش جە کۆکراوەکەو وؽش نەبؽ	her mind had no distaste for her own set	she was not quite ready to go back to the drawing room.
پابەندبیەکەی کاڵ بیۆ	the obligation faded.	was fully committed.
هەرگیز نەدیەنم وا پؽسە ورکەرۆ	I never see the wind blow so.	I've never seen him like this before.
بەڵام شازادە پیرەکە قسؽش بڕیە	but the old prince interrupted him.	But the old princess stopped talking.
بە هۆو وارانێ فرەو ویرانکەریۆ بی بەهۆو شکستی	turned into a rout because of a devastating downpour.	but had failed, owing to his extreme sympathy.
ڕؽکوستەیش پەی مەکتەبو داهاتوی	arranged it for the future schoolroom.	his future was not without prospect of a meeting.
من قەشەنا پەوکای مشۆم سەروو گومانیۆ بوو	I am a priest and therefore I ought to be above suspicion	I was the chaplain, and he was suspicious of me.
هیشتای سەرو پلەکانەکاوە شەش هەنگامؽ وارو وؽشۆ پاڵکەوتەن	still lying on the staircase six steps below him.	six of the spearhead seeds stuck in the ground.
یەرؽ دەقؽ تەماشەو جوڵەو ئەسپەکەیش کەرد	watched the horse's action for the space of three minutes	for about a minute, he was on his way.
بەڵام ئەجیامەنە خەم چؽوێن کە تۆ هەستش پەنەکەری هەر نۆعێ ب	but I thought grief was something you felt anyway.	but because you made him feel anything about it.
جە پلیکانەکاوە وروەست پەی بەرێ ڕاڕەوەکەی	went up the staircase to a door in a corridor.	He stepped over the stairs, facing the house.
هەرچنە سەرکەوتنەکؽشا کەمتەرؽ بؽنؽ جە زەحمەتەکاشا	though with but small success for their pains.	although his achievements were somewhat peculiar to him
نێوەندگیرێش کیانا پەی ڕؽکوستەو مەرجەکا جیابیەوەی	but sent an intermediary to arrange the terms of the separation	he separated himself from his mother, who was murdered in her.
چونکە وەڵتەر هەرگیز پێویستیم پی پەلەکەردەیە نەبیەن	for I have never had such need of haste before.	Because I've never needed more support before.
بە فەرمانو پیاکەیش جیاش ئاستەن	at the orders her husband left her	who, by his command, was stationed in the army of his comrades.
بە بایەخۆ تەمشاو دەورو بەریم کەرە سەرو ئا زەمینە نامۆیۆ کە چەنەش بیەنا	look around me with some interest on the strange land that I was in.	I look up blearily at this unexpected place where there's no sign of foxhood.
پەشتیەرە سەرو بەعزێ تەوەنا کیشیا	lay down on his back on the heap of stones.	He put his hand over her and kissed her.
نە ئەبیێ جارێ تەر وینایام	I was never supposed to see him again!	I saw you once, you know, in my way.
پسە ئانەی کە ناچارؽ با ڕاشاداپەنە کە واچۆش	as if they were forced to let him say it.	so that he had to stop a few steps towards him.
وارو ئانەی پەلەم کەرد پەی لا شمە	that is why I hastened to you.	I put my fingers between her fingers.
گەرەکم نییا ئیتر باسش کەرو	I don't wanta talk about it no more,	I'm not going anywhere with any more ideas right now.
مشۆم ئاگادارت کەروە کە ئینە گەورەتەرا چی ژووریە	I should warn youit's bigger than this room.	I'll make you warn you, what's that big cockroach?
پەی وؽش و زاوڵەکاش دکتۆرێش مەرزنارە	for herself and the children she employed a physician.	For her and her children, he's a medical prisoner.
گر هەوڵێ وؽش دا پەی ئانەی یاگەکا سەرو مؽزەو ڕێزلێنانەکەیۆ بە ڕؽک و پؽکؽ بازۆوە	she did everything possible to keep the places at the table of honor in order	He put his hand between her fingers and kissed her cheek.
