source	reference	translation
همینتی چار سات سر هکردمه.	I was four hours under these circumstances	I did it four times.
کل جمه و چارخونی شلوار دپوشی بییه	in plaid frock and trousers.	but all the fatigue was dropping as quickly as possible.
من نلمبه که ماجرا اتی توم بوه.	I won't let it end like this.	I didn't think of that the other day.
کوشش هکرده پیرزنای رای ره بفهمه.	trying to grasp the old lady's meaning	she was trying to understand the voice of the old woman.
روزنومه ره میز کنار جا بیته.	he picked up the paper.	I've been to that one all day.
ولکه این نازنین کیجا درسسی از دس بوره.	she might be required to sink herself forever.	but this young lady has just reached the height of her unusual sanctity.
با ات تا فاش مه ره فرمون هدا.	he ordered me in with an oath	with you to recapture me.
راسسی راسسی کلاید اسیر بیی بییه	so truly was he captivated.	he was the head of the collar.
ونه گلی از ترس خشک بییه و بهیته. و بپرسییه	she asked, her voice rough with stress and fear.	she stared into his eyes with fear.
یواش یواش لینگ رهی هکردا راس بیمه	I raised myself gently upon my knees	I got up early the next morning.
با این حال درس همه چی شاهدی دننه که و مجرم بییه	yet every circumstancesurrounding him at the time seem to indicate that he did do it.	And yet, he was a practically unheard of person who knew about it.
اندریک یان فکرا ره شه سر بگردندیما ات تا شعر بساتمه	I immediately turned this thought over in my head, creating lyrics.	I've got all my faculties as well as ever I had in my life.
با این گمون که مدال اصلِ طلای جا هسسه	thinking that it was a medal of solid gold	with the idea that the gold medal was first awarded to him.
ولی وشون واسسه خله متاسف بیمه	but I felt so sorry for them	I'm so sorry to hear this, though.
من دیین ره خله دوس دارمه. بدبختی همینه.	I've loved life too much, shamefully much.	I'm in love with this place. It sucks.
اما همتی که شه دس و لینگِ جا ساخه سو کردنه و بوته لا به لا پیش اییمونه سرآخر هنتی تفنگ جا شلیک کردنا نشون دانه که در اننه با اون شلیک هم خله از سربازون شه اسب زین پشت جا پایین جر دکتنه	but creeping on their hands and knees through the bush, and only let their presence be known by a general discharge of firearms, which emptied many saddles.	but as he held up his knee and swallowing toward the front end of the rifle, let the sailor descend from the deployed squadron into the deployed squadron.
زیمیناستیک کار جور که به این کار خو هکرده	like a man accustomed to that kind of gymnastic exercise	the earthly way in which he did it.
زمونه لینگ چمر ره گوش دا	listening to the echoing footsteps of years.	He put his foot down and listened to the music.
من فقط ونه این زنا ره بوینم	I must see the lady.	I merely hope she doesn't come with me.
ته نظر هم آدم به دردبخری هسسه	he struck you as being pretty handy.	you're in a lot of pain that you don't want to say
ولی سیس ونه دسرسی دنی بیه	but it was safe out of his reach.	but there was nothing worse than singing under suffering.
مه تموم امید و آرزو همه به باد فنا بورده	I have lost all my illusions.	I put all hope and aspirations to the wind.
وشون صاحبون یا بمرد بینه یا فلنگ ره بدا بینه	all of them silent now, their owners dead or fled.	whether for his own pleasure or that of his mother would have been difficult to say
خله زود این کچکی گلیا اتا گذر رای واری آماده بییه	it soon stood wide open also.	but this young man will soon be ready to go down and take another route to the center of the empire.
ناگمونی بفهمسسمه که مه آخری سال هسسه	I knew with sudden, chilling certainty that this was my last year.	I didn't know that it was my last year.
پس شه دهون ره دوس بیمه	I kept my mouth shut.	I was looking for my husband again.
اما فعلن همونجه هسمی که اس هکرد بیمی	we're still where we were.	But you did it just the way you did it.
اندریک بفمسسمه که این کلی کجه شه	I knew immediately what this key was to	I could see where all this stuff was going.
پس تو توندی شه را ره بیری بوری و مه ره تینار بلی	so you can get the hell away from here and leave me alone.	so that you could sit down and sit down and see what he was doing.
ولی هیچ کس جورات ناشته کار دله دخالت هکنه	but nobody dared to interfere.	but no one could steal his future.
یا اینکه ناخدا ونه سر ره اشکندنه	or knocked on the head	Or do you put yourself between her bed and you?
آنسلم تا نماشون گدری اونجه بمونسسه	there he remained till nearly nightfall	I insisted he stay there until he showed them the way.
که ونه اصلی ساختمون ات روز ات تا سنگی خوکدونی بییه	as though it had once been a large stone pigpen	to lead the main building to a rock.
اینتا اتا دردناک و سخته کار بییه	that was painful and difficult for him.	This was a painful and painful experience.
عذر خوامبه که ته ره لای جا بکشیمه دیا	I'm sorry I've dragged you out of bed.	I'm sorry we waited so long.
این گدر برسییه که تو کناره گیری هکنی	it's time for you to step aside.	That's when you're going to get the dog to Lackett.
هچ را مه واسسه امکان ناشته	as I could not possibly have done	I couldn't bear to hear about it.
شک نارمه که ونه بد بمردن باعث بییه	I have no doubt that it led to his tragic end.	I'm sure that's the cause of his illness.
اون گدر به این خیال که دز بییمو تَش کَله سخ ره بیته	when he got the poker in case of burglars	she said with the idea that he was a suspect in a robbery.
کرند اسب ره ینه مه خدمتکار و مه هم قطار فرمون هدا	ordered the sorrel nag, my fellow servant	He took him to his post and put him on the train.
البته فقط ات تا رسمی سلام علک	that they had never gone further than formal greetings	Of course, we just have to make an official public health statement.
خواسسه دله بوره در ره دله وری دوس بدییه	but the bolts were in place.	she was willing to come with her free hand.
من خشالمه که و خاره موقع دگرسسه	I'm glad she got back in time.	I'm glad she's doing it when she's not there.
ولی مه گمون گناه این بدبختی، همه دره مه گردن	but I take all the blame upon myself	but because everyone was unhappy with it, everyone was unhappy with it.
زود ونه جا چش ره بیتا وره نشا	looked quickly away.	he'll make an effort to get her to wherever she's going, and he'll get her to Lackett soon.
پدیار اسا از سیو به رنگ خاکستری در بییمو	the forest was gray now instead of black.	grey was the color of my father's hair.
این کار اما ره تنبل و سس کنده	which disposed us to sloth	This time it was his turn.
که این وال ره جوری هکرده که اینتی ترس ایجاد هکنه	that so much invested the whale with natural terror	which he did with the intention of inducing him.
از اینکه اون چپون کیجا ره نوینه دیگه تصمیم بیته که شه مله ره سر اله	in order to escape from her, he determined to quit the country	From the moment he reached the height of his unusual sanctity.
هچ شه جا راضی نییه	her mind had no distaste for her own set	he's never satisfied with it.
کلاید شه تعهد ره از یاد بورده	the obligation faded.	he had forgotten about it.
بوا هم امون ندا و زمین و زمان ره دپیته	I never see the wind blow so.	that there was neither hope nor hope, nor hope, nor hope, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor love, nor
ولی شازاده وره پیش دکته	but the old prince interrupted him.	but he accompanied the princess.
ناگمونی تند شلاب جا رته رم بییه	turned into a rout because of a devastating downpour.	I didn't think of that before we went down.
اونجه ره برای اینکه بعدا امه همکلاس و درس بووه رج هکردمه	arranged it for the future schoolroom.	whereupon I went, to join in the squire's courtyard.
من کشیش هسسمه و ونه از هر فکر بدی شه جا دور باشم	I am a priest and therefore I ought to be above suspicion	I listen to the chaplain and stay away from any bad ideas.
هنو با هری شیش گوم فاصله داشته	still lying on the staircase six steps below him.	He stayed a little away from Harry.
شه دقیقه تموم اسب حرکت ره اشا	watched the horse's action for the space of three minutes	got up and stood at the end of the tunnel for a minute.
ولی فکر هکردمه که غم و غرصه چیزی هسسه که بهرحال آدم ره دس دنه	but I thought grief was something you felt anyway.	But I felt like he was in a state of unease that's what he felt anyway.
از پله بالا بورده تا راهروی دله برسییه به ات تا در	went up the staircase to a door in a corridor.	climbed from the stairs to enter the entry.
هرچن این زمت مزی که خرند باشه نداشته	though with but small success for their pains.	And yet, he wasn't quite at home at all.
همینتای سسه ات تا وکیل ره واسطه بیته که کار ونه جدایی از وه ره درس هکنه	but sent an intermediary to arrange the terms of the separation	so that he separated himself from the lawyer.
چون پیشترا این همه نیاز ناشتمه تِن بائم	for I have never had such need of haste before.	Because before that, I needed no more help.
از دستوری که ونه مردی وره هدا	at the orders her husband left her	from the hand of the man.
با کنجکاوی و دقت اون زمین که دکتمه ره شه دور ور ره اشامه	look around me with some interest on the strange land that I was in.	I walked far away, with curiosity.
پشت جا سنگ خره سر لم هدا	lay down on his back on the heap of stones.	He put a brawny hand over my neck.
قرار نییه ایی وره از نو بوینم	I was never supposed to see him again!	I'm not going anywhere.
انگار ناچار بینه که بلن و شه حرف ره بزنه	as if they were forced to let him say it.	as if he had to talk to her.
همنتای سسه شمه سره ور بتجسسمه	that is why I hastened to you.	I put my fingers between her fingers.
نخوامبه دیگه این موضوع خوری گپ بزنم	I don't wanta talk about it no more,	I'm not going anywhere with any more ideas right now.
همینتای واسسه هسسه که سطح کشاورزی فرو بورده	that's how it is the whole level of husbandry has fallen.	so profound was the sensation that he had reached the height of his unusual sanctity.
ونه ته ره هشدار هدم این اتاق جا هم گت تره	I should warn youit's bigger than this room.	I ought to warn you, this is your room.
شه واسسه و شه وچون واسسه ات تا دوکتور استخدام هکرد بییه	for herself and the children she employed a physician.	she was there, and she was there, and she was there, and she was there, and she was there, and she was there.
تا اونجه که تونسسه مفق بییه گت گتون میز ره اماده هکنه	she did everything possible to keep the places at the table of honor in order	Until he can sit down and sit down and sit down.
این نحسه مار ره دیین تلافی ره هکنه	a recompense to you for his mother!	This time it was his turn.
همینتای سسه شوسری بورده اونجه	he went down that night.	so that there was a tremor in his voice.
شه اسب ره مهمیز بزو و دیما روخنه بورده	spurred his horse and galloped into the river.	He went into the drawing room and put his hand into the drawer.
منم شه جا زمزمه کردمه	I still humming my little tune.	I stared into his eyes.
چن تا تیکه یخ ره دسمال دله دکردا ونه سر بشندییه	ice cubes on her head	He put his feet together with a pair of fingers.
کشید و از اون شه ریکای عکس ره بیرون بیرادن واسسه به کار بورده	she used it to push out her son's photograph.	she took her out of the picture, leaving her eyes shut.
تو شه پیش خیال هکرد بی که ات تا کچکی جنگ مه جا هکنی	you reckoned on a bickering!	You thought you were going to get the dog to Lackett.
دلسوزی په کره هم بییه مه ره اتاق دننه	I should be given a small room as a favor	He put his cousin down and put her in her room.
بیتتر از اسلحه و گلیله سراغ دارمه	than either a bullet or a knife.	I'm running a fever and milk poison.
هر کی ات دور شوهرت مزه ره بچشه	once you've had that first taste	whenever you want to treat her like you want to treat her like you want to treat her like you want to treat her like you want to treat her like you want to treat her like you want to treat her like you want to treat her like you want to treat her like.
هارشینه تونده ات د سات اون حال هوا باخسه	or trying to snatch an hour or so of sleep	the harness of his power to maintain his station in the air.
انگار هچیی پیش نییمو	just as if nothing had happened.	I don't think we're doing anything about it.
با این کار اتکه ونه تنِ پوس و لواس بوسندی بییه	tearing both skin and clothes to some extent in the effort.	And he put his foot down and kissed her.
من سرنوشت این بییه که درس روز جان بکندما زجر بکشم	I shall have to toil and moil all my days	I'm going to beat him up by the next day.
ات دسته آدمه که دیین ره تازه شرو هکرده و النده که ازرائیل ونه جان ره بیره تا د مرتبه بیعاری هکنه	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	holding a hand from the man who had just seen him, and holding it towards him for a second time.
ایی خواسسه دیگرون دم ره بیره تا کیک ره نخرن	as earnestly tried to prevent any body's eating it.	One of the men was waiting for the other to take the cake.
تا اون گدر که وشون چش اسپی دیار نییه من مشکلی نارمه	I'm not really in trouble until I see the whites of their eyes.	I'm not a problem till he doesn't see any point in telling me.
من انتظار ناشنه که شه باشم	I hadn't expected to be myself.	I wasn't expecting that either.
چونکه ویشتر از هش سال ناشته	for, although she was only eight years old	Because there's no longer any old-fashioned firmness in him.
اول باشن چون که چپر فقط ات نفر سسه را داشته	both of them could not be first, for the ladder would but admit one man at a time.	First of all, because he's only got one voice.
اونجه جز هسسکا هچچی دنی بییه	naught was there but bones.	there was nothing worse than singing under suffering.
من میز دورور ره ات تا بشامه	I look helplessly around the table.	I sat at a remote table to see if there were many people over there.
حتی اون زمانی که ونه دره حبس بیی بییه	not even the length of time he had been imprisoned	even when he was a prisoner.
وره سره ی ور بکشییه	dragged him to the house.	he shook his head.
شما اولی آدم هسسنی که اینتای جا باخور بوین	you'll be the first to know.	You're the first person to look at this place.
شما ره بتتمه که من دیگه کشیش نیمه	I told you I ain't no preacher	I'll tell you, I'm not a priest anymore.
ظاهرا مه میونی انگوس دون بلنتر بییه	seemed to be somewhat longer than my middle finger.	it seems like he's running a fever and maybe a fox.
چونکه من شه خدای موتاجمه که مه ره ببخشه	because he hopes to be forgiven	Because I need to get out of this place!
شه سر ره بوور نکردما تکون بدامه	I shook my head in disbelief.	I shook my head.
یان چی باعث ننه همه چی ره یاد بکنما ته ره ببخشم	I still think you were hateful that night and I never expect to forgive you.	Or that's why we're not doing anything about it.
ونه دل جدول حل هکردن واسسه تنگ بییه	he missed doing the crossword.	he was sick of the fever and the tremors of his legs.
همونجه وره چال کنده تا سرصدا باخسه	they'll bury him right there.	he walked into the room with a fever.
ولی شکر ره یاد بکرد بییه	but he had forgotten the sugar.	but thanking him for it.
اتی فکر دله غرق بیی بیه	was deep in thoughts of something else	she thought she was drowning in the sea.
کلا ره شه سر بشتا هنیشته	put on the hat and sat down.	the whole thing went back the way to the drawing room.
وه اکسیژن نیاز داشته	he needed oxygen	needed an autopsy.
اونم نا خرج بخد و بی دون هچچی	not by spending as he pleases	I put it just here, and you didn't know anything about it.
پارسال اندرا که شه کلا ره شه سر بئشته	when he'd placed the hat on his head a year before	who spent the whole of his life in his house.
شاید اروسسی به همین زودی پیش بییه	may even be about to marry her before he leaves here?	I'm saying he'll get up early this time.
دیگه هیشکی نتونده ونه دم ره بیره	nobody seems to be able to stop her	He couldn't see any point in telling me.
که تموم ات تا تصنیف اهمیت فقط ونه کلومات دله دره	that the whole meaning of a song lies in the words	that all he had to do now was to close his hand.
ولوله همتی ادامه داشته	almost crumpling beneath the weight of a disapproval she had never known before.	his voice went quietly.
من هیچوخ شه زندگی دله اتنده خشال نیمه	I've never been so happy in all my life	I've never really liked to play with it before in my life.
فکر نکن که بونه تیناری وشون برابر اس هکردن	don't you go fighting them alone.	I don't think he's even reached the height of his unusual sanctity.
ونه خش تراش بال برهنه بییه	her beautifully moulded arms bare	was wearing a brawny cowl.
اگه درو بهوت باشی ات تا خاره سِما دارنی	if you are telling me a lie, I'll lead you a pretty dance.	If you leave him alone, you will not leave him alone.
ونه آخر هم به ظلِمات برسییه	his end was night.	he's finally reached the height of his unusual sanctity.
نزیک بییه ونه قلب اس هکننه	making her heart jump.	He's got a mind full of his own.
دیگه به همچی آدمی اعتماد نکنه	he would never trust a man like that again.	she's not trusting anyone anymore.
که رختخواب واری پر برگه بهی بییه	which was, like all the rest, covered with papers.	who had reached the height of his unusual sanctity.
انگاری آدم لینگ چمر انه	I think I hear some one coming.	And he put his feet together.
اینتا اتفاق ره سرگرمی ماقون بشانه	they took it as a joke.	that there was a great deal of entertainment for him.
پنج سال پیرت را زاون هسسمه که شه خد ره درو بووم و ونه نوم ره بلم شرافت	I'm five years too old to lie to myself and call it honor.	I was five years old when I first showed it to my mother and to my mother.
اته مبلغ نزیک دویس هزار دلار مه پلی جم بیی	I must be holding two hundred thousand dollars in bets.	that's nearly twenty-two thousand dollars in the deal.
خله ویشتر از اتتا خاخر واقعی مه واسسه عزیزه	dearer to me than any blood sister could ever be.	dear, dear, dearer than ever.
ونه سینی کوش دوجی و اون ناتمومه کار همتی شه جا دی بییه	his tray of shoemaking tools, and his old unfinished work, were all as usual.	but there was another chance for him, and that it was another chance for him.
من دز نیمه ولی دز ره کشمبه	I am not a thief, but I'll murder my thief.	I'm not a thief, but I must have been.
شه گلی ره آروم آروم بلن هکرده	he addressed to him in a gentle voice	But he calmed down and put his foot down.
حتمن ات جا ره اشتبا هکردمه	I must have done something wrong.	I've got to get out of this place!
