source	reference	translation
مۊ أن-أ سٚفارش بۊکۊدم	I have advised him to do that.	I thought that- that's right!
مرأ وأیه حئيقت ٚ جأ واخاب-أ بؤم، حائيقت!	I want the truth, the truth!	It's the right time for me to get married, right!
مي گۊلي-أ پخ بزئم	I cleared my throat.	I'm going to cook a variety of chopsticks.
اولتأخه مۊ کۊجدانه زأکانه خایلي خۊش دأرم ٚ	but I am always fond of children.	I'm not going anywhere with colorful ideas right now.
وانمائي مأنستن کي بام ٚ جؤر نهأ	you're like the weather cock on a roof.	I hope she won't like me.
خؤ جیگأ جأ جستن بۊکۊد ؤ أن ٚ دیم واش واش کۊده ؤ پرکناش ٚ مرأ أمه پئش بيسأ	stood, livid and trembling, before us.	in a fascinating but decorous d'shabill'.
سرأ جؤري جأ بۊشؤ بۊجؤر ٚ ؤ مه چۊم ٚ پئش ایوارأ بس	went up the hill and out of sight.	He leaned his head against the ground and leaned his arm against the ground.
زماتي کي مي بالانه مۊ سرأ گیفت فر بۊخؤره	even as the hairs on my arms began to shrivel.	when my arms about her made her shake with a heavy blow.
مي سرأ بشادم	I shook my head.	I shook my head.
هسأ همتتأ چي مرأ واضح بخاطر بامۊ	I can remember it vividly now	when I remember what it is, if I can.
خؤ دسأ خۊ شق بۊکۊده پيشيني سٚر بنأ	he put his hand up to his forehead.	He will stretch out his hand to the front lines.
مي ایتأ دسأ راستأ گیفتم کي خؤ عۊذرخأستنأ تۊمانأ کۊنه	I raised one hand to halt his apology.	I gave my true witness.
ایتأ دۊتأ پیله آه بکشي	gave a long gasp or two	He's got to get out of this in a big way.
مي گب أن نیه کي جه اۊجۊر مردأکاني ايسم کي زنأکان-أ بنظر ناوۊرم	I don't set up to be one of those men that don't care about women.	I am not likely to fall into mistakes from excess of optimism.
بۊگۊفتم شاید ایتأ مۊهم ٚ کار بدأره	I thought it might be important.	I said he might be bothered.
خاطرجمائي ناشتيمه تۊ بيبي	I wasn't sure it was you.	I don't think you could have said it better.
نۊقره ای آچارأ خؤ جیف ٚ جأ بيرین بأوۊرد	took a silver key from his pocket	with a wand sticking out of the pocket.
ولي هلماله سۊمأ زؤرأ نأره	but hasn't got any magic powers.	but it is not wise.
سيأبختي پاپرۊس ننأ	I'm afraid there are none.	It doesn't say that it's a misfortune.
چۊن ناخؤش بؤ.	because she had been ill	how inconsiderable it was.
خؤ عازمأ جزمأ کۊده	for he had made up his mind	He's got to beat that lady up.
مزایأ سرأ گیفتن	the racers started.	they had more than enough of fighting.
نهايي ضربۊ واقئيت ٚ جأ اۊن ٚ دس نهأ	has the last featuring blow at events.	He's really going to beat that lady up.
آلبت ایتأ دۊتأ اۊشان-أ تفریح وأسي رأ تاوده	I doubt if he's gotten that far yet in fact, I'm sure of it.	he was, perhaps, more glad than he wished.
سرأ گیفت شعرانه حیفظ-أ کۊدن	went to work to get his verses	in the body they flew away.
اۊن ٚ ناقۊشي چاقأ کۊدن ره اۊن ٚ أمرأ شيريک بۊبۊست.	be represented as a partner in his own cure.	He was unwilling to leave it untranslated.
روٚقد نأرمۊ	I am out of spirits.	I don't understand.
هني بنماست کي کي واخاب نيه ایتأ گل اۊیأ ايسأ	to avoid betraying that he knew she was about.	it was still unclear whether he wished to marry her.
