source	reference	translation
Nika pê hêrişan yeno waştenê ke heme qezencê înan dest ra bêrê girewtene.	Now, these attacks are intended to take away all their achievements	So they all jumped after him.
Çimê mi bîyî pirrî hesirî.	My eyes filled up with tears	My eyes were very touched.
No zî beno semed ke vîrus vila bibo.	This, too, is the reason why the virus spreads	That's why he took the lamp before his face.
Hetanî sinifa çarine dewa xo de waneno.	He studies in his village until the fourth grade	He's in the middle of fourth class.
Ganî pêro cinîyî xeyalanê xo bîyarê ca.	All women should fulfill their dreams	He must have kept an eye on her every evening.
Mi zî tercumeyê kirdkî kerde.	And I have translated it into Zazaki	I also began to muse about it.
Seba ke ciwan vera naye vejîyano polîsî ey wesayîtî ra fînenî dûrî û dest şanenê qirrika ci û erzenî erd.	Because the youth protests against this, the police throws him out of the car, grab him by the throat and onto the ground	This young man doesn't leave the police forces and they're going to be able to communicate between space and sound.
Ma vînenê ke rayaumûmîye de derheqê bawerîya elewîyan de muneqeşayêko cîyaker yeno kerdene.	One sees that the separatist discussions are made in public concerning the faith of the Alevis	We see that the general's opinion about the elephant's song is a sensitive one.
O rî ra kî ê mînetdarê dersimizan ê.	For that reason they are thankful to the Dêrsimis	So who are the teachers of our school.
Hetê ra gureya hetê ra kî wend.	On the one hand, he worked, on the other side, he studied	He walked to the center of the log the signal.
Her diyan sere şanayo pê ke ti vana qey kirmanckî nînan afernayo!	Both of them smashed their heads together as if they created Kirmanckî on their own	It's like they don't know what they're doing!
Welatê ma binê sîyasetê qirkerdişî de yo.	Our homeland is subject to deathly politics	Our country is under a continental law.
Wa wendişê mewlidî biancê kamera.	We should record the reading of the Mawlid	He wanted to camera.
Tena yew qusurê xo esto ke merdim nêeşkeno nuşteyan kopî bikero.	There is only one flaw, one cannot copy the writings	There s only a few words to describe.
Ino hereketê ci îsbat kerd ke ez otomatîkman biya serekê grûbî.	His/Her movements proved that I otomatically became the leader of the group	It was a while before I found the mood to come out of it.
Yeno keye ke nîmeyê awe zî nêmenda.	He comes home and not even half of the water is left	That's why I'm not allowed to speak Chinese.
Ez koma her dîyan a.	I am in both groups	I'm in the middle of all the spearhead seeds.
Her çî wextê ey esto.	Everything has its time	It's all said and done about that.
Eke roşîya nême şima rê nême bidîn ma.	Once sold, half is your, give the other half to me	If you leave the light in it, you will not leave it.
Dima sond dekerna û beyraqe dîrege ra arde war.	Later, he recited the oath and pulled down the flag from the pole	Then he leaned his lip and listened carefully.
Kifş o ke cuye o tayê rew hincirnayo.	It's evident that life has worn him down a bit early	It's like he doesn't know where he's been.
Xora qeleme dest de hazir a!	The pen is already ready in hand!	How to make a better pencil!
Yew hîkaya xo bi formê nameyî amo nuştene.	One of his/her stories was written in form of a letter	A story told in the form of a short story.
Zereyê çimanê xo ra to de huyeno.	He laughs at you from within his eyes	Feel the kiss of compassion on a bag full of rusty old face.
Kesî îtîraz nêkerd.	Nobody objected	nobody insisted.
Merdim ancax ziwanî ra bizano.	One can only know from the language	it is fitting that I should know, if you give me another chance
No kî çîyode zaf rind o.	This is a good thing, too	That s what s most difficult.
Yewna bi tirkî nengan çîneno vano ti çira vanê ‘kirdî’.	Further, the curses in Turkish and asks why you say 'Zazaki'	It's like they don't know what they're doing.
En zaf kî kurmanckî de vînon.	Mostly, I see that in Kurmanji	You'll find me very easily.
Ma wazenê kîşta tirkî de kurdkî zî bibo ziwano fermî û mekteban de dibistana ewilêne ra heta unîversîte bi ci wendekaran rê perwerde bêro dayene.	We want that Kurdish shall be the official language alongside Turkish, and that education shall be provided for the pupils in schools, from primary school until university	We want to get educated about the facts in the middle of the sea and in the middle of the sea.
Bi hezaran însanî merdîy.	Thousands for people died	He walked into the room with a thousand of men.
Rayraşîyayîşê dergî bi coşêkê pîlî qedîya.	The long journey ended with huge excitement	The red tape is finished with the pipe.
Vateyê eseran zafîn aîdê min ê.	Most of the words of the works belong to me	I know the answers to many puzzles.
Tena ferqêk tede esto.	There is only one difference	There s only one minute left.
Xulasa dewe de ma bi çimê dişmenan ewnîyayêne yewbînî ra.	In the end, we looked at each other in the village like enemies	In the middle of the sentence, he was condemned to be crucified.
Nika zî bi hawayêkê sîstematîkî hêrişan kenê.	Now, they are attacking in a systematic way	It's like they're making a mess.
Hewna zî tu kesî ra yew îtîrazo pêt-cidî nêbi.	Again, there was no serious and strong objection from anyone	There s no one who speaks for the latter age.
Ê ke nê qirkerdişî ra weş mendê hîna zî estê.	They are also those who survived this massacre	That's why he doesn't have a better pencil.
Bombarduman heta saetan sere sibayî yê roja bîne dewam kerd.	The bombing continued the morning hours of the next day	I made the bomb as soon as day dawned.
Senî ke ma tirkî badê cû musayî nika zî qicê ma ziwanê dadîyê xo dima musenî.	Just as we learned Turkish later, now our children learn their mother tongue later	so now we know the bay mares gentle eyes.
Her di hetan ra bi sehezaran însanî merdî.	Hundreds of thousands of people died from both sides	He's got to beat both of them up.
Waştişan rê cewab nêno dayene.	The requests will not be answered	I don't know if I can get it.
Vengê ey zî weş bi.	His voice was nice as well	It was a very good song.
La ewro bê waştişê ma bimbarekanê ma ser o projeyan virazenê.	But today they conduct projects on our sanctuaries without our permission	But nowadays, we're trying to solve a big mystery.
Mi nê nameyî ra hes nêkerdêne.	I was not liking that name	I didn't like it.
nêşîyêno bifikirîyo.	He can't think	she could not think.
Ma nêwazenê warê xo biteriknê.	We don't want to leave our area	We don't need to scratch.
Berê qedexeyî.	Forbidden doors	Before the cold.
A şewi ma uja di mendî.	That night we stayed there	That's why we went there at night.
Nuştiş de hewce yo ke ti wendoxan rê çîyanê weşan û taybetan qisey bikerî.	It is necessary that you tell the readers nice and special things when you write	It's not wise to treat people like they're talking about something more obvious and more special.
Persê mi qedîyay.	My questions ended	I'm done all my own grumbling.
Nika zî dore ameya enê cayan.	Now, it is the other places' turn	So that he may turn back.
Derdormeyê keyeyî de kes nêasêne.	One could see nobody around the house	No one was home after the night.
O wext bîle mi zaf raşt û fehmkerde nuşto.	Even then I wrote very rightly and comprehensibly	I had no time to understand anything.
Gereka yew televîzyon bibo.	There has to be a television	Maybe there's a television.
Kalikanê ma no ziwan seserran ra nat bi zehmetî ardo resnayo ma.	For centuries, our forefathers have transmitted this language to us with difficulty	Our nation has not yet reached the height of its unusual sanctity.
Çimke weşîya xo ebe tirkî ramenê.	Because they live their lives in Turkish	His skin is covered with a fine down.
Bi nê ambargoyî şar yeno cezakerdene.	The people are punished with this embargo	with that he wrapped it up tightly
Tesîrê kamcîn nuştoxî yan zî kamcîn nuştoxan to ser o esto?	Which author or authors have influenced you?	Do you know if you have a partner or other dependence like that?
Uslubê ci de qet tehmê kirmanckî çin o.	There is no taste of Zazaki in his style	He uses the word _Yahoo_ to describe himself.
Nêeşkeno derbasê weverê awe bibo.	He cannot reach the other side of the water	He can't pass the time.
